time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,198,2,1,0
2.0,5,195,5,2,0
3.0,10,190,10,3,0
4.0,17,183,17,4,0
5.0,22,178,22,6,0
6.0,28,172,28,7,0
7.0,40,160,40,8,0
8.0,62,138,62,13,0
9.0,76,124,76,20,0
10.0,97,102,97,25,1
11.0,125,73,125,29,1
12.0,138,57,138,31,2
13.0,146,44,146,32,3
14.0,149,34,149,33,4
15.0,152,26,152,31,6
16.0,151,21,151,32,7
17.0,141,19,141,31,8
18.0,124,14,124,28,13
19.0,112,12,112,22,20
20.0,92,10,92,17,26
21.0,63,10,63,13,30
22.0,48,9,48,11,33
23.0,35,9,35,9,35
24.0,25,9,25,7,37
25.0,17,9,17,7,37
26.0,13,8,13,5,39
27.0,11,8,11,5,39
28.0,6,8,6,3,41
29.0,4,8,4,2,42
30.0,2,8,2,1,43
31.0,2,8,2,1,43
32.0,1,8,1,0,44
33.0,1,8,1,0,44
34.0,1,8,1,0,44
35.0,1,8,1,0,44
36.0,0,8,0,0,44
37.0,0,8,0,0,44
38.0,0,8,0,0,44
39.0,0,8,0,0,44
40.0,0,8,0,0,44
41.0,0,8,0,0,44
42.0,0,8,0,0,44
43.0,0,8,0,0,44
44.0,0,8,0,0,44
45.0,0,8,0,0,44
46.0,0,8,0,0,44
47.0,0,8,0,0,44
48.0,0,8,0,0,44
49.0,0,8,0,0,44
50.0,0,8,0,0,44
51.0,0,8,0,0,44
52.0,0,8,0,0,44
53.0,0,8,0,0,44
54.0,0,8,0,0,44
55.0,0,8,0,0,44
56.0,0,8,0,0,44
57.0,0,8,0,0,44
58.0,0,8,0,0,44
59.0,0,8,0,0,44
60.0,0,8,0,0,44
61.0,0,8,0,0,44
62.0,0,8,0,0,44
63.0,0,8,0,0,44
64.0,0,8,0,0,44
65.0,0,8,0,0,44
66.0,0,8,0,0,44
67.0,0,8,0,0,44
68.0,0,8,0,0,44
69.0,0,8,0,0,44
70.0,0,8,0,0,44
71.0,0,8,0,0,44
72.0,0,8,0,0,44
73.0,0,8,0,0,44
74.0,0,8,0,0,44
75.0,0,8,0,0,44
76.0,0,8,0,0,44
77.0,0,8,0,0,44
78.0,0,8,0,0,44
79.0,0,8,0,0,44
80.0,0,8,0,0,44
81.0,0,8,0,0,44
82.0,0,8,0,0,44
83.0,0,8,0,0,44
84.0,0,8,0,0,44
85.0,0,8,0,0,44
86.0,0,8,0,0,44
87.0,0,8,0,0,44
88.0,0,8,0,0,44
89.0,0,8,0,0,44
90.0,0,8,0,0,44
91.0,0,8,0,0,44
92.0,0,8,0,0,44
93.0,0,8,0,0,44
94.0,0,8,0,0,44
95.0,0,8,0,0,44
96.0,0,8,0,0,44
97.0,0,8,0,0,44
98.0,0,8,0,0,44
99.0,0,8,0,0,44
100.0,0,8,0,0,44
