time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2,1,199,1,0,0
3,1,199,1,0,0
4.0,2,198,2,0,0
5.0,3,197,3,1,0
6.0,6,194,6,1,0
7.0,8,192,8,2,0
8.0,11,189,11,2,0
9.0,21,179,21,4,0
10.0,30,169,30,5,0
11.0,48,151,48,10,0
12.0,64,135,64,15,0
13.0,77,122,77,18,0
14.0,92,106,92,20,0
15.0,114,83,114,22,1
16.0,128,66,128,28,1
17.0,140,52,140,34,2
18.0,147,42,147,35,2
19.0,141,38,141,34,4
20.0,139,30,139,34,5
21.0,123,28,123,29,10
22.0,109,26,109,24,15
23.0,99,23,99,21,18
24.0,87,19,87,20,20
25.0,65,18,65,17,23
26.0,48,18,48,11,29
27.0,35,17,35,4,36
28.0,27,15,27,4,37
29.0,23,15,23,3,38
30.0,15,15,15,2,39
31.0,14,14,14,2,39
32.0,12,14,12,2,39
33.0,9,14,9,2,39
34.0,5,14,5,1,40
35.0,4,14,4,1,40
36.0,4,14,4,1,40
37.0,3,14,3,1,40
38.0,1,14,1,0,41
39.0,1,14,1,0,41
40.0,1,14,1,0,41
41.0,0,14,0,0,41
42.0,0,14,0,0,41
43.0,0,14,0,0,41
44.0,0,14,0,0,41
45.0,0,14,0,0,41
46.0,0,14,0,0,41
47.0,0,14,0,0,41
48.0,0,14,0,0,41
49.0,0,14,0,0,41
50.0,0,14,0,0,41
51.0,0,14,0,0,41
52.0,0,14,0,0,41
53.0,0,14,0,0,41
54.0,0,14,0,0,41
55.0,0,14,0,0,41
56.0,0,14,0,0,41
57.0,0,14,0,0,41
58.0,0,14,0,0,41
59.0,0,14,0,0,41
60.0,0,14,0,0,41
61.0,0,14,0,0,41
62.0,0,14,0,0,41
63.0,0,14,0,0,41
64.0,0,14,0,0,41
65.0,0,14,0,0,41
66.0,0,14,0,0,41
67.0,0,14,0,0,41
68.0,0,14,0,0,41
69.0,0,14,0,0,41
70.0,0,14,0,0,41
71.0,0,14,0,0,41
72.0,0,14,0,0,41
73.0,0,14,0,0,41
74.0,0,14,0,0,41
75.0,0,14,0,0,41
76.0,0,14,0,0,41
77.0,0,14,0,0,41
78.0,0,14,0,0,41
79.0,0,14,0,0,41
80.0,0,14,0,0,41
81.0,0,14,0,0,41
82.0,0,14,0,0,41
83.0,0,14,0,0,41
84.0,0,14,0,0,41
85.0,0,14,0,0,41
86.0,0,14,0,0,41
87.0,0,14,0,0,41
88.0,0,14,0,0,41
89.0,0,14,0,0,41
90.0,0,14,0,0,41
91.0,0,14,0,0,41
92.0,0,14,0,0,41
93.0,0,14,0,0,41
94.0,0,14,0,0,41
95.0,0,14,0,0,41
96.0,0,14,0,0,41
97.0,0,14,0,0,41
98.0,0,14,0,0,41
99.0,0,14,0,0,41
100.0,0,14,0,0,41
