time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,198,2,0,0
2.0,7,193,7,1,0
3.0,15,185,15,4,0
4.0,22,178,22,9,0
5.0,32,168,32,13,0
6.0,47,153,47,19,0
7.0,60,140,60,21,0
8.0,75,125,75,24,0
9.0,102,98,102,30,0
10.0,117,82,117,34,0
11.0,129,69,129,38,0
12.0,136,57,136,38,1
13.0,141,44,141,40,4
14.0,145,33,145,36,9
15.0,139,29,139,33,13
16.0,130,23,130,29,19
17.0,122,18,122,29,21
18.0,110,15,110,28,24
19.0,86,12,86,22,30
20.0,70,12,70,18,34
21.0,57,12,57,14,38
22.0,45,12,45,13,39
23.0,34,10,34,8,44
24.0,23,10,23,7,45
25.0,20,9,20,6,46
26.0,14,9,14,4,48
27.0,9,9,9,2,50
28.0,6,9,6,0,52
29.0,3,9,3,0,52
30.0,3,9,3,0,52
31.0,3,9,3,0,52
32.0,3,9,3,0,52
33.0,1,9,1,0,52
34.0,1,9,1,0,52
35.0,0,9,0,0,52
36.0,0,9,0,0,52
37.0,0,9,0,0,52
38.0,0,9,0,0,52
39.0,0,9,0,0,52
40.0,0,9,0,0,52
41.0,0,9,0,0,52
42.0,0,9,0,0,52
43.0,0,9,0,0,52
44.0,0,9,0,0,52
45.0,0,9,0,0,52
46.0,0,9,0,0,52
47.0,0,9,0,0,52
48.0,0,9,0,0,52
49.0,0,9,0,0,52
50.0,0,9,0,0,52
51.0,0,9,0,0,52
52.0,0,9,0,0,52
53.0,0,9,0,0,52
54.0,0,9,0,0,52
55.0,0,9,0,0,52
56.0,0,9,0,0,52
57.0,0,9,0,0,52
58.0,0,9,0,0,52
59.0,0,9,0,0,52
60.0,0,9,0,0,52
61.0,0,9,0,0,52
62.0,0,9,0,0,52
63.0,0,9,0,0,52
64.0,0,9,0,0,52
65.0,0,9,0,0,52
66.0,0,9,0,0,52
67.0,0,9,0,0,52
68.0,0,9,0,0,52
69.0,0,9,0,0,52
70.0,0,9,0,0,52
71.0,0,9,0,0,52
72.0,0,9,0,0,52
73.0,0,9,0,0,52
74.0,0,9,0,0,52
75.0,0,9,0,0,52
76.0,0,9,0,0,52
77.0,0,9,0,0,52
78.0,0,9,0,0,52
79.0,0,9,0,0,52
80.0,0,9,0,0,52
81.0,0,9,0,0,52
82.0,0,9,0,0,52
83.0,0,9,0,0,52
84.0,0,9,0,0,52
85.0,0,9,0,0,52
86.0,0,9,0,0,52
87.0,0,9,0,0,52
88.0,0,9,0,0,52
89.0,0,9,0,0,52
90.0,0,9,0,0,52
91.0,0,9,0,0,52
92.0,0,9,0,0,52
93.0,0,9,0,0,52
94.0,0,9,0,0,52
95.0,0,9,0,0,52
96.0,0,9,0,0,52
97.0,0,9,0,0,52
98.0,0,9,0,0,52
99.0,0,9,0,0,52
100.0,0,9,0,0,52
