time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,198,2,0,0
2.0,2,198,2,0,0
3.0,6,194,6,2,0
4.0,8,192,8,2,0
5.0,13,187,13,3,0
6.0,16,184,16,4,0
7.0,24,176,24,5,0
8.0,35,165,35,6,0
9.0,48,152,48,8,0
10.0,70,129,70,17,0
11.0,93,105,93,24,0
12.0,103,95,103,25,0
13.0,119,75,119,26,2
14.0,134,58,134,30,2
15.0,142,45,142,32,3
16.0,150,34,150,33,4
17.0,148,28,148,35,5
18.0,146,19,146,35,6
19.0,136,16,136,34,8
20.0,116,13,116,26,17
21.0,94,11,94,20,24
22.0,88,7,88,21,25
23.0,68,7,68,18,28
24.0,51,7,51,14,32
25.0,39,6,39,11,35
26.0,29,5,29,10,37
27.0,23,5,23,7,40
28.0,14,5,14,6,41
29.0,11,5,11,5,42
30.0,8,5,8,4,43
31.0,6,5,6,3,44
32.0,2,5,2,1,46
33.0,2,5,2,1,46
34.0,2,5,2,1,46
35.0,1,5,1,1,46
36.0,0,5,0,0,47
37.0,0,5,0,0,47
38.0,0,5,0,0,47
39.0,0,5,0,0,47
40.0,0,5,0,0,47
41.0,0,5,0,0,47
42.0,0,5,0,0,47
43.0,0,5,0,0,47
44.0,0,5,0,0,47
45.0,0,5,0,0,47
46.0,0,5,0,0,47
47.0,0,5,0,0,47
48.0,0,5,0,0,47
49.0,0,5,0,0,47
50.0,0,5,0,0,47
51.0,0,5,0,0,47
52.0,0,5,0,0,47
53.0,0,5,0,0,47
54.0,0,5,0,0,47
55.0,0,5,0,0,47
56.0,0,5,0,0,47
57.0,0,5,0,0,47
58.0,0,5,0,0,47
59.0,0,5,0,0,47
60.0,0,5,0,0,47
61.0,0,5,0,0,47
62.0,0,5,0,0,47
63.0,0,5,0,0,47
64.0,0,5,0,0,47
65.0,0,5,0,0,47
66.0,0,5,0,0,47
67.0,0,5,0,0,47
68.0,0,5,0,0,47
69.0,0,5,0,0,47
70.0,0,5,0,0,47
71.0,0,5,0,0,47
72.0,0,5,0,0,47
73.0,0,5,0,0,47
74.0,0,5,0,0,47
75.0,0,5,0,0,47
76.0,0,5,0,0,47
77.0,0,5,0,0,47
78.0,0,5,0,0,47
79.0,0,5,0,0,47
80.0,0,5,0,0,47
81.0,0,5,0,0,47
82.0,0,5,0,0,47
83.0,0,5,0,0,47
84.0,0,5,0,0,47
85.0,0,5,0,0,47
86.0,0,5,0,0,47
87.0,0,5,0,0,47
88.0,0,5,0,0,47
89.0,0,5,0,0,47
90.0,0,5,0,0,47
91.0,0,5,0,0,47
92.0,0,5,0,0,47
93.0,0,5,0,0,47
94.0,0,5,0,0,47
95.0,0,5,0,0,47
96.0,0,5,0,0,47
97.0,0,5,0,0,47
98.0,0,5,0,0,47
99.0,0,5,0,0,47
100.0,0,5,0,0,47
