time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2,1,199,1,0,0
3,1,199,1,0,0
4,1,199,1,0,0
5,1,199,1,0,0
6,1,199,1,0,0
7.0,2,198,2,0,0
8.0,4,196,4,0,0
9.0,7,193,7,1,0
10.0,11,188,11,1,0
11.0,14,185,14,2,0
12.0,23,176,23,5,0
13.0,39,160,39,8,0
14.0,52,147,52,10,0
15.0,75,124,75,17,0
16.0,102,97,102,27,0
17.0,126,72,126,30,0
18.0,138,58,138,33,0
19.0,148,45,148,34,1
20.0,156,32,156,38,1
21.0,157,28,157,38,2
22.0,151,25,151,35,5
23.0,141,19,141,33,8
24.0,131,16,131,32,10
25.0,111,13,111,26,17
26.0,86,11,86,17,27
27.0,63,9,63,15,30
28.0,49,9,49,12,33
29.0,37,8,37,10,35
30.0,24,8,24,6,39
31.0,20,8,20,5,40
32.0,17,8,17,5,40
33.0,11,8,11,4,41
34.0,8,8,8,3,42
35.0,5,8,5,2,43
36.0,3,8,3,1,44
37.0,1,8,1,0,45
38.0,1,8,1,0,45
39.0,0,8,0,0,45
40.0,0,8,0,0,45
41.0,0,8,0,0,45
42.0,0,8,0,0,45
43.0,0,8,0,0,45
44.0,0,8,0,0,45
45.0,0,8,0,0,45
46.0,0,8,0,0,45
47.0,0,8,0,0,45
48.0,0,8,0,0,45
49.0,0,8,0,0,45
50.0,0,8,0,0,45
51.0,0,8,0,0,45
52.0,0,8,0,0,45
53.0,0,8,0,0,45
54.0,0,8,0,0,45
55.0,0,8,0,0,45
56.0,0,8,0,0,45
57.0,0,8,0,0,45
58.0,0,8,0,0,45
59.0,0,8,0,0,45
60.0,0,8,0,0,45
61.0,0,8,0,0,45
62.0,0,8,0,0,45
63.0,0,8,0,0,45
64.0,0,8,0,0,45
65.0,0,8,0,0,45
66.0,0,8,0,0,45
67.0,0,8,0,0,45
68.0,0,8,0,0,45
69.0,0,8,0,0,45
70.0,0,8,0,0,45
71.0,0,8,0,0,45
72.0,0,8,0,0,45
73.0,0,8,0,0,45
74.0,0,8,0,0,45
75.0,0,8,0,0,45
76.0,0,8,0,0,45
77.0,0,8,0,0,45
78.0,0,8,0,0,45
79.0,0,8,0,0,45
80.0,0,8,0,0,45
81.0,0,8,0,0,45
82.0,0,8,0,0,45
83.0,0,8,0,0,45
84.0,0,8,0,0,45
85.0,0,8,0,0,45
86.0,0,8,0,0,45
87.0,0,8,0,0,45
88.0,0,8,0,0,45
89.0,0,8,0,0,45
90.0,0,8,0,0,45
91.0,0,8,0,0,45
92.0,0,8,0,0,45
93.0,0,8,0,0,45
94.0,0,8,0,0,45
95.0,0,8,0,0,45
96.0,0,8,0,0,45
97.0,0,8,0,0,45
98.0,0,8,0,0,45
99.0,0,8,0,0,45
100.0,0,8,0,0,45
