time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2,1,199,1,0,0
3,1,199,1,0,0
4,1,199,1,0,0
5,1,199,1,0,0
6.0,2,198,2,0,0
7.0,9,191,9,1,0
8.0,17,183,17,5,0
9.0,28,172,28,7,0
10.0,47,152,47,8,0
11.0,61,138,61,10,0
12.0,78,121,78,13,0
13.0,96,103,96,17,0
14.0,119,80,119,21,0
15.0,135,64,135,28,0
16.0,150,48,150,32,0
17.0,155,36,155,34,1
18.0,157,26,157,32,5
19.0,153,19,153,32,7
20.0,141,11,141,33,8
21.0,129,9,129,32,10
22.0,114,7,114,29,13
23.0,96,7,96,25,17
24.0,75,5,75,21,21
25.0,60,4,60,14,28
26.0,44,4,44,10,32
27.0,32,4,32,7,35
28.0,22,4,22,5,37
29.0,15,4,15,3,39
30.0,7,4,7,1,41
31.0,5,4,5,0,42
32.0,3,4,3,0,42
33.0,3,4,3,0,42
34.0,1,4,1,0,42
35.0,0,4,0,0,42
36.0,0,4,0,0,42
37.0,0,4,0,0,42
38.0,0,4,0,0,42
39.0,0,4,0,0,42
40.0,0,4,0,0,42
41.0,0,4,0,0,42
42.0,0,4,0,0,42
43.0,0,4,0,0,42
44.0,0,4,0,0,42
45.0,0,4,0,0,42
46.0,0,4,0,0,42
47.0,0,4,0,0,42
48.0,0,4,0,0,42
49.0,0,4,0,0,42
50.0,0,4,0,0,42
51.0,0,4,0,0,42
52.0,0,4,0,0,42
53.0,0,4,0,0,42
54.0,0,4,0,0,42
55.0,0,4,0,0,42
56.0,0,4,0,0,42
57.0,0,4,0,0,42
58.0,0,4,0,0,42
59.0,0,4,0,0,42
60.0,0,4,0,0,42
61.0,0,4,0,0,42
62.0,0,4,0,0,42
63.0,0,4,0,0,42
64.0,0,4,0,0,42
65.0,0,4,0,0,42
66.0,0,4,0,0,42
67.0,0,4,0,0,42
68.0,0,4,0,0,42
69.0,0,4,0,0,42
70.0,0,4,0,0,42
71.0,0,4,0,0,42
72.0,0,4,0,0,42
73.0,0,4,0,0,42
74.0,0,4,0,0,42
75.0,0,4,0,0,42
76.0,0,4,0,0,42
77.0,0,4,0,0,42
78.0,0,4,0,0,42
79.0,0,4,0,0,42
80.0,0,4,0,0,42
81.0,0,4,0,0,42
82.0,0,4,0,0,42
83.0,0,4,0,0,42
84.0,0,4,0,0,42
85.0,0,4,0,0,42
86.0,0,4,0,0,42
87.0,0,4,0,0,42
88.0,0,4,0,0,42
89.0,0,4,0,0,42
90.0,0,4,0,0,42
91.0,0,4,0,0,42
92.0,0,4,0,0,42
93.0,0,4,0,0,42
94.0,0,4,0,0,42
95.0,0,4,0,0,42
96.0,0,4,0,0,42
97.0,0,4,0,0,42
98.0,0,4,0,0,42
99.0,0,4,0,0,42
100.0,0,4,0,0,42
