time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,198,2,1,0
2.0,9,191,9,3,0
3.0,21,179,21,6,0
4.0,42,158,42,12,0
5.0,66,134,66,18,0
6.0,83,117,83,20,0
7.0,106,94,106,26,0
8.0,127,73,127,28,0
9.0,139,61,139,32,0
10.0,149,50,149,34,0
11.0,157,41,157,34,1
12.0,158,33,158,33,3
13.0,151,28,151,31,6
14.0,136,22,136,26,12
15.0,115,19,115,20,18
16.0,99,18,99,18,20
17.0,77,17,77,12,26
18.0,57,16,57,10,28
19.0,46,15,46,6,32
20.0,37,13,37,5,34
21.0,29,12,29,4,35
22.0,21,12,21,3,36
23.0,18,10,18,2,37
24.0,12,10,12,1,38
25.0,9,10,9,1,38
26.0,8,10,8,1,38
27.0,7,10,7,1,38
28.0,6,10,6,1,38
29.0,5,10,5,1,38
30.0,3,10,3,0,39
31.0,2,10,2,0,39
32.0,2,10,2,0,39
33.0,0,10,0,0,39
34.0,0,10,0,0,39
35.0,0,10,0,0,39
36.0,0,10,0,0,39
37.0,0,10,0,0,39
38.0,0,10,0,0,39
39.0,0,10,0,0,39
40.0,0,10,0,0,39
41.0,0,10,0,0,39
42.0,0,10,0,0,39
43.0,0,10,0,0,39
44.0,0,10,0,0,39
45.0,0,10,0,0,39
46.0,0,10,0,0,39
47.0,0,10,0,0,39
48.0,0,10,0,0,39
49.0,0,10,0,0,39
50.0,0,10,0,0,39
51.0,0,10,0,0,39
52.0,0,10,0,0,39
53.0,0,10,0,0,39
54.0,0,10,0,0,39
55.0,0,10,0,0,39
56.0,0,10,0,0,39
57.0,0,10,0,0,39
58.0,0,10,0,0,39
59.0,0,10,0,0,39
60.0,0,10,0,0,39
61.0,0,10,0,0,39
62.0,0,10,0,0,39
63.0,0,10,0,0,39
64.0,0,10,0,0,39
65.0,0,10,0,0,39
66.0,0,10,0,0,39
67.0,0,10,0,0,39
68.0,0,10,0,0,39
69.0,0,10,0,0,39
70.0,0,10,0,0,39
71.0,0,10,0,0,39
72.0,0,10,0,0,39
73.0,0,10,0,0,39
74.0,0,10,0,0,39
75.0,0,10,0,0,39
76.0,0,10,0,0,39
77.0,0,10,0,0,39
78.0,0,10,0,0,39
79.0,0,10,0,0,39
80.0,0,10,0,0,39
81.0,0,10,0,0,39
82.0,0,10,0,0,39
83.0,0,10,0,0,39
84.0,0,10,0,0,39
85.0,0,10,0,0,39
86.0,0,10,0,0,39
87.0,0,10,0,0,39
88.0,0,10,0,0,39
89.0,0,10,0,0,39
90.0,0,10,0,0,39
91.0,0,10,0,0,39
92.0,0,10,0,0,39
93.0,0,10,0,0,39
94.0,0,10,0,0,39
95.0,0,10,0,0,39
96.0,0,10,0,0,39
97.0,0,10,0,0,39
98.0,0,10,0,0,39
99.0,0,10,0,0,39
100.0,0,10,0,0,39
