time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,8433,1567,8433,1868,0
2.0,9977,23,9977,2239,0
3.0,10000,0,10000,2245,0
4.0,10000,0,10000,2245,0
5.0,10000,0,10000,2245,0
6.0,10000,0,10000,2245,0
7.0,10000,0,10000,2245,0
8.0,10000,0,10000,2245,0
9.0,10000,0,10000,2245,0
10.0,9999,0,9999,2245,0
11.0,3435,0,3435,2245,0
12.0,2262,0,2262,2245,0
13.0,2245,0,2245,2245,0
14.0,2245,0,2245,2245,0
15.0,377,0,377,377,1868
16.0,6,0,6,6,2239
17.0,0,0,0,0,2245
18.0,0,0,0,0,2245
19.0,0,0,0,0,2245
20.0,0,0,0,0,2245
21.0,0,0,0,0,2245
22.0,0,0,0,0,2245
23.0,0,0,0,0,2245
24.0,0,0,0,0,2245
25.0,0,0,0,0,2245
26.0,0,0,0,0,2245
27.0,0,0,0,0,2245
28.0,0,0,0,0,2245
29.0,0,0,0,0,2245
30.0,0,0,0,0,2245
31.0,0,0,0,0,2245
32.0,0,0,0,0,2245
33.0,0,0,0,0,2245
34.0,0,0,0,0,2245
35.0,0,0,0,0,2245
36.0,0,0,0,0,2245
37.0,0,0,0,0,2245
38.0,0,0,0,0,2245
39.0,0,0,0,0,2245
40.0,0,0,0,0,2245
41.0,0,0,0,0,2245
42.0,0,0,0,0,2245
43.0,0,0,0,0,2245
44.0,0,0,0,0,2245
45.0,0,0,0,0,2245
46.0,0,0,0,0,2245
47.0,0,0,0,0,2245
48.0,0,0,0,0,2245
49.0,0,0,0,0,2245
50.0,0,0,0,0,2245
51.0,0,0,0,0,2245
52.0,0,0,0,0,2245
53.0,0,0,0,0,2245
54.0,0,0,0,0,2245
55.0,0,0,0,0,2245
56.0,0,0,0,0,2245
57.0,0,0,0,0,2245
58.0,0,0,0,0,2245
59.0,0,0,0,0,2245
60.0,0,0,0,0,2245
61.0,0,0,0,0,2245
62.0,0,0,0,0,2245
63.0,0,0,0,0,2245
64.0,0,0,0,0,2245
65.0,0,0,0,0,2245
66.0,0,0,0,0,2245
67.0,0,0,0,0,2245
68.0,0,0,0,0,2245
69.0,0,0,0,0,2245
70.0,0,0,0,0,2245
71.0,0,0,0,0,2245
72.0,0,0,0,0,2245
73.0,0,0,0,0,2245
74.0,0,0,0,0,2245
75.0,0,0,0,0,2245
76.0,0,0,0,0,2245
77.0,0,0,0,0,2245
78.0,0,0,0,0,2245
79.0,0,0,0,0,2245
80.0,0,0,0,0,2245
81.0,0,0,0,0,2245
82.0,0,0,0,0,2245
83.0,0,0,0,0,2245
84.0,0,0,0,0,2245
85.0,0,0,0,0,2245
86.0,0,0,0,0,2245
87.0,0,0,0,0,2245
88.0,0,0,0,0,2245
89.0,0,0,0,0,2245
90.0,0,0,0,0,2245
91.0,0,0,0,0,2245
92.0,0,0,0,0,2245
93.0,0,0,0,0,2245
94.0,0,0,0,0,2245
95.0,0,0,0,0,2245
96.0,0,0,0,0,2245
97.0,0,0,0,0,2245
98.0,0,0,0,0,2245
99.0,0,0,0,0,2245
100.0,0,0,0,0,2245
