time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,3,197,3,0,0
2.0,3,197,3,0,0
3.0,8,192,8,3,0
4.0,9,191,9,4,0
5.0,11,189,11,4,0
6.0,17,183,17,4,0
7.0,27,173,27,5,0
8.0,39,161,39,8,0
9.0,57,143,57,10,0
10.0,82,117,82,14,0
11.0,105,92,105,17,0
12.0,115,82,115,19,0
13.0,122,70,122,22,3
14.0,134,57,134,22,4
15.0,141,48,141,24,4
16.0,143,40,143,24,4
17.0,139,34,139,24,5
18.0,135,26,135,22,8
19.0,120,23,120,20,10
20.0,98,19,98,17,14
21.0,73,19,73,14,17
22.0,64,18,64,12,19
23.0,54,16,54,6,25
24.0,41,16,41,5,26
25.0,33,15,33,3,28
26.0,25,15,25,3,28
27.0,19,15,19,2,29
28.0,11,15,11,1,30
29.0,8,15,8,1,30
30.0,4,15,4,0,31
31.0,4,15,4,0,31
32.0,3,15,3,0,31
33.0,1,15,1,0,31
34.0,1,15,1,0,31
35.0,0,15,0,0,31
36.0,0,15,0,0,31
37.0,0,15,0,0,31
38.0,0,15,0,0,31
39.0,0,15,0,0,31
40.0,0,15,0,0,31
41.0,0,15,0,0,31
42.0,0,15,0,0,31
43.0,0,15,0,0,31
44.0,0,15,0,0,31
45.0,0,15,0,0,31
46.0,0,15,0,0,31
47.0,0,15,0,0,31
48.0,0,15,0,0,31
49.0,0,15,0,0,31
50.0,0,15,0,0,31
51.0,0,15,0,0,31
52.0,0,15,0,0,31
53.0,0,15,0,0,31
54.0,0,15,0,0,31
55.0,0,15,0,0,31
56.0,0,15,0,0,31
57.0,0,15,0,0,31
58.0,0,15,0,0,31
59.0,0,15,0,0,31
60.0,0,15,0,0,31
61.0,0,15,0,0,31
62.0,0,15,0,0,31
63.0,0,15,0,0,31
64.0,0,15,0,0,31
65.0,0,15,0,0,31
66.0,0,15,0,0,31
67.0,0,15,0,0,31
68.0,0,15,0,0,31
69.0,0,15,0,0,31
70.0,0,15,0,0,31
71.0,0,15,0,0,31
72.0,0,15,0,0,31
73.0,0,15,0,0,31
74.0,0,15,0,0,31
75.0,0,15,0,0,31
76.0,0,15,0,0,31
77.0,0,15,0,0,31
78.0,0,15,0,0,31
79.0,0,15,0,0,31
80.0,0,15,0,0,31
81.0,0,15,0,0,31
82.0,0,15,0,0,31
83.0,0,15,0,0,31
84.0,0,15,0,0,31
85.0,0,15,0,0,31
86.0,0,15,0,0,31
87.0,0,15,0,0,31
88.0,0,15,0,0,31
89.0,0,15,0,0,31
90.0,0,15,0,0,31
91.0,0,15,0,0,31
92.0,0,15,0,0,31
93.0,0,15,0,0,31
94.0,0,15,0,0,31
95.0,0,15,0,0,31
96.0,0,15,0,0,31
97.0,0,15,0,0,31
98.0,0,15,0,0,31
99.0,0,15,0,0,31
100.0,0,15,0,0,31
