time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,4,196,4,1,0
2.0,8,192,8,1,0
3.0,9,191,9,1,0
4.0,14,186,14,1,0
5.0,29,171,29,4,0
6.0,40,160,40,6,0
7.0,47,153,47,9,0
8.0,64,136,64,13,0
9.0,84,116,84,21,0
10.0,101,98,101,24,0
11.0,119,77,119,29,1
12.0,128,64,128,32,1
13.0,136,55,136,34,1
14.0,141,45,141,37,1
15.0,137,34,137,35,4
16.0,130,30,130,33,6
17.0,132,21,132,31,9
18.0,119,17,119,28,13
19.0,100,16,100,20,21
20.0,84,14,84,17,24
21.0,66,11,66,11,30
22.0,53,11,53,8,33
23.0,45,10,45,7,35
24.0,36,9,36,4,38
25.0,25,9,25,3,39
26.0,21,9,21,3,39
27.0,12,9,12,2,40
28.0,8,9,8,1,41
29.0,7,9,7,1,41
30.0,5,9,5,1,41
31.0,2,9,2,1,41
32.0,2,9,2,1,41
33.0,1,9,1,0,42
34.0,0,9,0,0,42
35.0,0,9,0,0,42
36.0,0,9,0,0,42
37.0,0,9,0,0,42
38.0,0,9,0,0,42
39.0,0,9,0,0,42
40.0,0,9,0,0,42
41.0,0,9,0,0,42
42.0,0,9,0,0,42
43.0,0,9,0,0,42
44.0,0,9,0,0,42
45.0,0,9,0,0,42
46.0,0,9,0,0,42
47.0,0,9,0,0,42
48.0,0,9,0,0,42
49.0,0,9,0,0,42
50.0,0,9,0,0,42
51.0,0,9,0,0,42
52.0,0,9,0,0,42
53.0,0,9,0,0,42
54.0,0,9,0,0,42
55.0,0,9,0,0,42
56.0,0,9,0,0,42
57.0,0,9,0,0,42
58.0,0,9,0,0,42
59.0,0,9,0,0,42
60.0,0,9,0,0,42
61.0,0,9,0,0,42
62.0,0,9,0,0,42
63.0,0,9,0,0,42
64.0,0,9,0,0,42
65.0,0,9,0,0,42
66.0,0,9,0,0,42
67.0,0,9,0,0,42
68.0,0,9,0,0,42
69.0,0,9,0,0,42
70.0,0,9,0,0,42
71.0,0,9,0,0,42
72.0,0,9,0,0,42
73.0,0,9,0,0,42
74.0,0,9,0,0,42
75.0,0,9,0,0,42
76.0,0,9,0,0,42
77.0,0,9,0,0,42
78.0,0,9,0,0,42
79.0,0,9,0,0,42
80.0,0,9,0,0,42
81.0,0,9,0,0,42
82.0,0,9,0,0,42
83.0,0,9,0,0,42
84.0,0,9,0,0,42
85.0,0,9,0,0,42
86.0,0,9,0,0,42
87.0,0,9,0,0,42
88.0,0,9,0,0,42
89.0,0,9,0,0,42
90.0,0,9,0,0,42
91.0,0,9,0,0,42
92.0,0,9,0,0,42
93.0,0,9,0,0,42
94.0,0,9,0,0,42
95.0,0,9,0,0,42
96.0,0,9,0,0,42
97.0,0,9,0,0,42
98.0,0,9,0,0,42
99.0,0,9,0,0,42
100.0,0,9,0,0,42
