time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,198,2,2,0
2.0,2,198,2,2,0
3.0,3,197,3,2,0
4.0,3,197,3,2,0
5.0,4,196,4,2,0
6.0,6,194,6,2,0
7.0,8,192,8,2,0
8.0,9,191,9,2,0
9.0,15,185,15,3,0
10.0,17,182,17,2,1
11.0,23,175,23,1,2
12.0,31,167,31,1,2
13.0,38,159,38,1,2
14.0,48,149,48,2,2
15.0,58,138,58,5,2
16.0,75,119,75,10,2
17.0,87,105,87,12,2
18.0,100,91,100,15,2
19.0,107,78,107,15,3
20.0,113,69,113,17,3
21.0,116,59,116,18,3
22.0,118,49,118,20,3
23.0,117,42,117,20,3
24.0,114,35,114,20,4
25.0,109,29,109,19,7
26.0,94,25,94,15,12
27.0,83,22,83,14,14
28.0,72,19,72,11,17
29.0,60,18,60,10,18
30.0,53,16,53,8,20
31.0,43,16,43,7,21
32.0,34,15,34,6,23
33.0,28,14,28,6,23
34.0,21,14,21,5,24
35.0,15,14,15,3,26
36.0,11,14,11,2,27
37.0,8,14,8,1,28
38.0,5,14,5,1,28
39.0,4,14,4,1,28
40.0,2,14,2,1,28
41.0,2,14,2,1,28
42.0,1,14,1,0,29
43.0,0,14,0,0,29
44.0,0,14,0,0,29
45.0,0,14,0,0,29
46.0,0,14,0,0,29
47.0,0,14,0,0,29
48.0,0,14,0,0,29
49.0,0,14,0,0,29
50.0,0,14,0,0,29
51.0,0,14,0,0,29
52.0,0,14,0,0,29
53.0,0,14,0,0,29
54.0,0,14,0,0,29
55.0,0,14,0,0,29
56.0,0,14,0,0,29
57.0,0,14,0,0,29
58.0,0,14,0,0,29
59.0,0,14,0,0,29
60.0,0,14,0,0,29
61.0,0,14,0,0,29
62.0,0,14,0,0,29
63.0,0,14,0,0,29
64.0,0,14,0,0,29
65.0,0,14,0,0,29
66.0,0,14,0,0,29
67.0,0,14,0,0,29
68.0,0,14,0,0,29
69.0,0,14,0,0,29
70.0,0,14,0,0,29
71.0,0,14,0,0,29
72.0,0,14,0,0,29
73.0,0,14,0,0,29
74.0,0,14,0,0,29
75.0,0,14,0,0,29
76.0,0,14,0,0,29
77.0,0,14,0,0,29
78.0,0,14,0,0,29
79.0,0,14,0,0,29
80.0,0,14,0,0,29
81.0,0,14,0,0,29
82.0,0,14,0,0,29
83.0,0,14,0,0,29
84.0,0,14,0,0,29
85.0,0,14,0,0,29
86.0,0,14,0,0,29
87.0,0,14,0,0,29
88.0,0,14,0,0,29
89.0,0,14,0,0,29
90.0,0,14,0,0,29
91.0,0,14,0,0,29
92.0,0,14,0,0,29
93.0,0,14,0,0,29
94.0,0,14,0,0,29
95.0,0,14,0,0,29
96.0,0,14,0,0,29
97.0,0,14,0,0,29
98.0,0,14,0,0,29
99.0,0,14,0,0,29
100.0,0,14,0,0,29
