time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2.0,2,198,2,0,0
3.0,2,198,2,0,0
4.0,6,194,6,1,0
5.0,11,189,11,1,0
6.0,15,185,15,1,0
7.0,21,179,21,1,0
8.0,34,166,34,1,0
9.0,50,150,50,4,0
10.0,66,133,66,8,0
11.0,82,117,82,9,0
12.0,99,99,99,15,0
13.0,113,85,113,17,0
14.0,125,69,125,22,1
15.0,127,62,127,27,1
16.0,143,42,143,32,1
17.0,144,35,144,33,1
18.0,138,28,138,34,1
19.0,124,26,124,31,4
20.0,112,21,112,28,8
21.0,97,20,97,27,9
22.0,82,17,82,22,15
23.0,69,16,69,20,17
24.0,53,16,53,14,23
25.0,46,16,46,9,28
26.0,28,14,28,4,33
27.0,21,14,21,3,34
28.0,14,14,14,2,35
29.0,13,13,13,3,35
30.0,8,13,8,2,36
31.0,7,13,7,2,36
32.0,4,13,4,1,37
33.0,3,13,3,1,37
34.0,3,13,3,1,37
35.0,3,13,3,1,37
36.0,1,13,1,1,37
37.0,1,13,1,1,37
38.0,1,13,1,1,37
39.0,0,13,0,0,38
40.0,0,13,0,0,38
41.0,0,13,0,0,38
42.0,0,13,0,0,38
43.0,0,13,0,0,38
44.0,0,13,0,0,38
45.0,0,13,0,0,38
46.0,0,13,0,0,38
47.0,0,13,0,0,38
48.0,0,13,0,0,38
49.0,0,13,0,0,38
50.0,0,13,0,0,38
51.0,0,13,0,0,38
52.0,0,13,0,0,38
53.0,0,13,0,0,38
54.0,0,13,0,0,38
55.0,0,13,0,0,38
56.0,0,13,0,0,38
57.0,0,13,0,0,38
58.0,0,13,0,0,38
59.0,0,13,0,0,38
60.0,0,13,0,0,38
61.0,0,13,0,0,38
62.0,0,13,0,0,38
63.0,0,13,0,0,38
64.0,0,13,0,0,38
65.0,0,13,0,0,38
66.0,0,13,0,0,38
67.0,0,13,0,0,38
68.0,0,13,0,0,38
69.0,0,13,0,0,38
70.0,0,13,0,0,38
71.0,0,13,0,0,38
72.0,0,13,0,0,38
73.0,0,13,0,0,38
74.0,0,13,0,0,38
75.0,0,13,0,0,38
76.0,0,13,0,0,38
77.0,0,13,0,0,38
78.0,0,13,0,0,38
79.0,0,13,0,0,38
80.0,0,13,0,0,38
81.0,0,13,0,0,38
82.0,0,13,0,0,38
83.0,0,13,0,0,38
84.0,0,13,0,0,38
85.0,0,13,0,0,38
86.0,0,13,0,0,38
87.0,0,13,0,0,38
88.0,0,13,0,0,38
89.0,0,13,0,0,38
90.0,0,13,0,0,38
91.0,0,13,0,0,38
92.0,0,13,0,0,38
93.0,0,13,0,0,38
94.0,0,13,0,0,38
95.0,0,13,0,0,38
96.0,0,13,0,0,38
97.0,0,13,0,0,38
98.0,0,13,0,0,38
99.0,0,13,0,0,38
100.0,0,13,0,0,38
