time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,99,1,0,0
2,1,99,1,0,0
3.0,4,96,4,0,0
4.0,8,92,8,0,0
5.0,13,87,13,1,0
6.0,15,85,15,1,0
7.0,22,78,22,3,0
8.0,24,76,24,3,0
9.0,28,72,28,5,0
10.0,31,68,31,6,0
11.0,40,59,40,7,0
12.0,51,48,51,11,0
13.0,55,41,55,13,0
14.0,59,33,59,15,0
15.0,57,30,57,15,1
16.0,58,27,58,15,1
17.0,54,24,54,15,3
18.0,55,21,55,17,3
19.0,54,18,54,16,5
20.0,53,15,53,16,6
21.0,45,14,45,15,7
22.0,34,14,34,11,11
23.0,27,14,27,9,13
24.0,20,13,20,7,15
25.0,17,13,17,6,16
26.0,15,12,15,6,16
27.0,12,12,12,4,18
28.0,9,12,9,2,20
29.0,6,12,6,1,21
30.0,3,12,3,0,22
31.0,2,12,2,0,22
32.0,2,12,2,0,22
33.0,2,12,2,0,22
34.0,1,12,1,0,22
35.0,1,12,1,0,22
36.0,0,12,0,0,22
37.0,0,12,0,0,22
38.0,0,12,0,0,22
39.0,0,12,0,0,22
40.0,0,12,0,0,22
41.0,0,12,0,0,22
42.0,0,12,0,0,22
43.0,0,12,0,0,22
44.0,0,12,0,0,22
45.0,0,12,0,0,22
46.0,0,12,0,0,22
47.0,0,12,0,0,22
48.0,0,12,0,0,22
49.0,0,12,0,0,22
50.0,0,12,0,0,22
51.0,0,12,0,0,22
52.0,0,12,0,0,22
53.0,0,12,0,0,22
54.0,0,12,0,0,22
55.0,0,12,0,0,22
56.0,0,12,0,0,22
57.0,0,12,0,0,22
58.0,0,12,0,0,22
59.0,0,12,0,0,22
60.0,0,12,0,0,22
61.0,0,12,0,0,22
62.0,0,12,0,0,22
63.0,0,12,0,0,22
64.0,0,12,0,0,22
65.0,0,12,0,0,22
66.0,0,12,0,0,22
67.0,0,12,0,0,22
68.0,0,12,0,0,22
69.0,0,12,0,0,22
70.0,0,12,0,0,22
71.0,0,12,0,0,22
72.0,0,12,0,0,22
73.0,0,12,0,0,22
74.0,0,12,0,0,22
75.0,0,12,0,0,22
76.0,0,12,0,0,22
77.0,0,12,0,0,22
78.0,0,12,0,0,22
79.0,0,12,0,0,22
80.0,0,12,0,0,22
81.0,0,12,0,0,22
82.0,0,12,0,0,22
83.0,0,12,0,0,22
84.0,0,12,0,0,22
85.0,0,12,0,0,22
86.0,0,12,0,0,22
87.0,0,12,0,0,22
88.0,0,12,0,0,22
89.0,0,12,0,0,22
90.0,0,12,0,0,22
91.0,0,12,0,0,22
92.0,0,12,0,0,22
93.0,0,12,0,0,22
94.0,0,12,0,0,22
95.0,0,12,0,0,22
96.0,0,12,0,0,22
97.0,0,12,0,0,22
98.0,0,12,0,0,22
99.0,0,12,0,0,22
100.0,0,12,0,0,22
