time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,198,2,1,0
2.0,2,198,2,1,0
3.0,2,198,2,1,0
4.0,3,197,3,1,0
5.0,8,192,8,1,0
6.0,20,180,20,6,0
7.0,33,167,33,8,0
8.0,48,152,48,14,0
9.0,73,127,73,17,0
10.0,97,102,97,28,0
11.0,121,77,121,34,1
12.0,143,55,143,38,1
13.0,156,42,156,40,1
14.0,167,30,167,41,1
15.0,166,26,166,42,1
16.0,161,19,161,39,6
17.0,151,16,151,37,8
18.0,138,14,138,32,14
19.0,114,13,114,29,17
20.0,92,10,92,21,28
21.0,67,10,67,14,35
22.0,45,10,45,10,39
23.0,32,10,32,8,41
24.0,20,10,20,7,42
25.0,17,9,17,6,43
26.0,10,9,10,4,45
27.0,7,9,7,4,45
28.0,6,8,6,3,46
29.0,5,8,5,3,46
30.0,2,8,2,0,49
31.0,2,8,2,0,49
32.0,2,8,2,0,49
33.0,2,8,2,0,49
34.0,2,8,2,0,49
35.0,1,8,1,0,49
36.0,1,8,1,0,49
37.0,1,8,1,0,49
38.0,0,8,0,0,49
39.0,0,8,0,0,49
40.0,0,8,0,0,49
41.0,0,8,0,0,49
42.0,0,8,0,0,49
43.0,0,8,0,0,49
44.0,0,8,0,0,49
45.0,0,8,0,0,49
46.0,0,8,0,0,49
47.0,0,8,0,0,49
48.0,0,8,0,0,49
49.0,0,8,0,0,49
50.0,0,8,0,0,49
51.0,0,8,0,0,49
52.0,0,8,0,0,49
53.0,0,8,0,0,49
54.0,0,8,0,0,49
55.0,0,8,0,0,49
56.0,0,8,0,0,49
57.0,0,8,0,0,49
58.0,0,8,0,0,49
59.0,0,8,0,0,49
60.0,0,8,0,0,49
61.0,0,8,0,0,49
62.0,0,8,0,0,49
63.0,0,8,0,0,49
64.0,0,8,0,0,49
65.0,0,8,0,0,49
66.0,0,8,0,0,49
67.0,0,8,0,0,49
68.0,0,8,0,0,49
69.0,0,8,0,0,49
70.0,0,8,0,0,49
71.0,0,8,0,0,49
72.0,0,8,0,0,49
73.0,0,8,0,0,49
74.0,0,8,0,0,49
75.0,0,8,0,0,49
76.0,0,8,0,0,49
77.0,0,8,0,0,49
78.0,0,8,0,0,49
79.0,0,8,0,0,49
80.0,0,8,0,0,49
81.0,0,8,0,0,49
82.0,0,8,0,0,49
83.0,0,8,0,0,49
84.0,0,8,0,0,49
85.0,0,8,0,0,49
86.0,0,8,0,0,49
87.0,0,8,0,0,49
88.0,0,8,0,0,49
89.0,0,8,0,0,49
90.0,0,8,0,0,49
91.0,0,8,0,0,49
92.0,0,8,0,0,49
93.0,0,8,0,0,49
94.0,0,8,0,0,49
95.0,0,8,0,0,49
96.0,0,8,0,0,49
97.0,0,8,0,0,49
98.0,0,8,0,0,49
99.0,0,8,0,0,49
100.0,0,8,0,0,49
