time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,3,197,3,1,0
2.0,4,196,4,1,0
3.0,6,194,6,1,0
4.0,9,191,9,2,0
5.0,15,185,15,3,0
6.0,21,179,21,3,0
7.0,25,175,25,6,0
8.0,36,164,36,10,0
9.0,47,153,47,12,0
10.0,64,135,64,18,1
11.0,85,112,85,21,1
12.0,102,94,102,24,1
13.0,119,75,119,33,1
14.0,126,65,126,32,2
15.0,131,54,131,34,3
16.0,134,45,134,38,3
17.0,137,38,137,37,6
18.0,134,30,134,34,10
19.0,128,25,128,32,12
20.0,114,21,114,26,19
21.0,96,16,96,24,22
22.0,81,13,81,21,25
23.0,62,13,62,12,34
24.0,53,12,53,12,34
25.0,42,12,42,9,37
26.0,34,11,34,5,41
27.0,27,11,27,3,43
28.0,19,11,19,2,44
29.0,14,11,14,2,44
30.0,10,11,10,1,45
31.0,6,10,6,0,46
32.0,3,10,3,0,46
33.0,3,10,3,0,46
34.0,2,10,2,0,46
35.0,2,10,2,0,46
36.0,1,10,1,0,46
37.0,1,10,1,0,46
38.0,1,10,1,0,46
39.0,1,10,1,0,46
40.0,1,10,1,0,46
41.0,0,10,0,0,46
42.0,0,10,0,0,46
43.0,0,10,0,0,46
44.0,0,10,0,0,46
45.0,0,10,0,0,46
46.0,0,10,0,0,46
47.0,0,10,0,0,46
48.0,0,10,0,0,46
49.0,0,10,0,0,46
50.0,0,10,0,0,46
51.0,0,10,0,0,46
52.0,0,10,0,0,46
53.0,0,10,0,0,46
54.0,0,10,0,0,46
55.0,0,10,0,0,46
56.0,0,10,0,0,46
57.0,0,10,0,0,46
58.0,0,10,0,0,46
59.0,0,10,0,0,46
60.0,0,10,0,0,46
61.0,0,10,0,0,46
62.0,0,10,0,0,46
63.0,0,10,0,0,46
64.0,0,10,0,0,46
65.0,0,10,0,0,46
66.0,0,10,0,0,46
67.0,0,10,0,0,46
68.0,0,10,0,0,46
69.0,0,10,0,0,46
70.0,0,10,0,0,46
71.0,0,10,0,0,46
72.0,0,10,0,0,46
73.0,0,10,0,0,46
74.0,0,10,0,0,46
75.0,0,10,0,0,46
76.0,0,10,0,0,46
77.0,0,10,0,0,46
78.0,0,10,0,0,46
79.0,0,10,0,0,46
80.0,0,10,0,0,46
81.0,0,10,0,0,46
82.0,0,10,0,0,46
83.0,0,10,0,0,46
84.0,0,10,0,0,46
85.0,0,10,0,0,46
86.0,0,10,0,0,46
87.0,0,10,0,0,46
88.0,0,10,0,0,46
89.0,0,10,0,0,46
90.0,0,10,0,0,46
91.0,0,10,0,0,46
92.0,0,10,0,0,46
93.0,0,10,0,0,46
94.0,0,10,0,0,46
95.0,0,10,0,0,46
96.0,0,10,0,0,46
97.0,0,10,0,0,46
98.0,0,10,0,0,46
99.0,0,10,0,0,46
100.0,0,10,0,0,46
