time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2,1,199,1,0,0
3,1,199,1,0,0
4,1,199,1,0,0
5.0,2,198,2,0,0
6.0,4,196,4,1,0
7.0,6,194,6,1,0
8.0,6,194,6,1,0
9.0,11,189,11,3,0
10.0,17,182,17,3,0
11.0,25,174,25,4,0
12.0,40,159,40,8,0
13.0,72,127,72,16,0
14.0,93,106,93,20,0
15.0,112,86,112,28,0
16.0,130,66,130,30,1
17.0,143,51,143,33,1
18.0,153,41,153,35,1
19.0,152,37,152,33,3
20.0,155,27,155,33,3
21.0,153,21,153,34,4
22.0,139,20,139,31,8
23.0,110,17,110,23,16
24.0,90,16,90,19,20
25.0,72,14,72,12,28
26.0,52,14,52,9,31
27.0,37,14,37,6,34
28.0,28,13,28,5,36
29.0,24,13,24,5,36
30.0,14,13,14,5,36
31.0,8,13,8,3,38
32.0,8,12,8,2,39
33.0,5,12,5,2,39
34.0,4,12,4,2,39
35.0,2,12,2,1,40
36.0,2,12,2,1,40
37.0,3,11,3,1,40
38.0,2,11,2,0,41
39.0,2,11,2,0,41
40.0,2,11,2,0,41
41.0,2,11,2,0,41
42.0,1,11,1,0,41
43.0,1,11,1,0,41
44.0,1,11,1,0,41
45.0,1,11,1,0,41
46.0,1,11,1,0,41
47.0,0,11,0,0,41
48.0,0,11,0,0,41
49.0,0,11,0,0,41
50.0,0,11,0,0,41
51.0,0,11,0,0,41
52.0,0,11,0,0,41
53.0,0,11,0,0,41
54.0,0,11,0,0,41
55.0,0,11,0,0,41
56.0,0,11,0,0,41
57.0,0,11,0,0,41
58.0,0,11,0,0,41
59.0,0,11,0,0,41
60.0,0,11,0,0,41
61.0,0,11,0,0,41
62.0,0,11,0,0,41
63.0,0,11,0,0,41
64.0,0,11,0,0,41
65.0,0,11,0,0,41
66.0,0,11,0,0,41
67.0,0,11,0,0,41
68.0,0,11,0,0,41
69.0,0,11,0,0,41
70.0,0,11,0,0,41
71.0,0,11,0,0,41
72.0,0,11,0,0,41
73.0,0,11,0,0,41
74.0,0,11,0,0,41
75.0,0,11,0,0,41
76.0,0,11,0,0,41
77.0,0,11,0,0,41
78.0,0,11,0,0,41
79.0,0,11,0,0,41
80.0,0,11,0,0,41
81.0,0,11,0,0,41
82.0,0,11,0,0,41
83.0,0,11,0,0,41
84.0,0,11,0,0,41
85.0,0,11,0,0,41
86.0,0,11,0,0,41
87.0,0,11,0,0,41
88.0,0,11,0,0,41
89.0,0,11,0,0,41
90.0,0,11,0,0,41
91.0,0,11,0,0,41
92.0,0,11,0,0,41
93.0,0,11,0,0,41
94.0,0,11,0,0,41
95.0,0,11,0,0,41
96.0,0,11,0,0,41
97.0,0,11,0,0,41
98.0,0,11,0,0,41
99.0,0,11,0,0,41
100.0,0,11,0,0,41
