time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,198,2,0,0
2.0,2,198,2,0,0
3.0,2,198,2,0,0
4.0,2,198,2,0,0
5.0,2,198,2,0,0
6.0,2,198,2,0,0
7.0,2,198,2,0,0
8.0,2,198,2,0,0
9.0,2,198,2,0,0
10.0,2,197,2,0,0
11.0,3,195,3,0,0
12.0,6,192,6,1,0
13.0,8,190,8,1,0
14.0,10,188,10,1,0
15.0,21,177,21,3,0
16.0,25,173,25,3,0
17.0,38,160,38,4,0
18.0,58,140,58,7,0
19.0,73,125,73,9,0
20.0,79,118,79,11,0
21.0,90,105,90,14,0
22.0,100,92,100,14,1
23.0,114,76,114,18,1
24.0,122,66,122,22,1
25.0,119,58,119,22,3
26.0,131,42,131,22,3
27.0,122,38,122,21,4
28.0,107,33,107,19,7
29.0,98,27,98,18,9
30.0,91,27,91,16,11
31.0,81,24,81,13,14
32.0,70,22,70,14,15
33.0,54,22,54,10,19
34.0,45,21,45,6,23
35.0,38,20,38,4,25
36.0,22,20,22,4,25
37.0,18,20,18,4,25
38.0,14,19,14,3,26
39.0,8,19,8,2,27
40.0,9,18,9,2,27
41.0,6,18,6,2,27
42.0,4,18,4,0,29
43.0,4,18,4,0,29
44.0,3,18,3,0,29
45.0,2,18,2,0,29
46.0,2,18,2,0,29
47.0,2,18,2,0,29
48.0,2,17,2,0,29
49.0,2,17,2,0,29
50.0,1,17,1,0,29
51.0,1,17,1,0,29
52.0,1,17,1,0,29
53.0,1,17,1,0,29
54.0,1,17,1,0,29
55.0,1,17,1,0,29
56.0,2,16,2,1,29
57.0,3,15,3,1,29
58.0,2,15,2,1,29
59.0,2,15,2,1,29
60.0,2,15,2,1,29
61.0,2,15,2,1,29
62.0,2,15,2,1,29
63.0,2,15,2,1,29
64.0,2,15,2,1,29
65.0,2,15,2,1,29
66.0,2,14,2,1,30
67.0,1,14,1,1,30
68.0,1,14,1,1,30
69.0,1,14,1,1,30
70.0,1,14,1,1,30
71.0,1,14,1,1,30
72.0,1,14,1,1,30
73.0,1,14,1,1,30
74.0,1,14,1,1,30
75.0,1,14,1,1,30
76.0,0,14,0,0,31
77.0,0,14,0,0,31
78.0,0,14,0,0,31
79.0,0,14,0,0,31
80.0,0,14,0,0,31
81.0,0,14,0,0,31
82.0,0,14,0,0,31
83.0,0,14,0,0,31
84.0,0,14,0,0,31
85.0,0,14,0,0,31
86.0,0,14,0,0,31
87.0,0,14,0,0,31
88.0,0,14,0,0,31
89.0,0,14,0,0,31
90.0,0,14,0,0,31
91.0,0,14,0,0,31
92.0,0,14,0,0,31
93.0,0,14,0,0,31
94.0,0,14,0,0,31
95.0,0,14,0,0,31
96.0,0,14,0,0,31
97.0,0,14,0,0,31
98.0,0,14,0,0,31
99.0,0,14,0,0,31
100.0,0,14,0,0,31
