time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2,1,199,1,0,0
3,1,199,1,0,0
4,1,199,1,0,0
5,1,199,1,0,0
6.0,3,197,3,0,0
7.0,5,195,5,1,0
8.0,8,192,8,1,0
9.0,10,190,10,2,0
10.0,12,187,12,3,0
11.0,16,183,16,4,0
12.0,19,180,19,4,0
13.0,31,168,31,6,0
14.0,46,153,46,12,0
15.0,61,138,61,12,0
16.0,78,119,78,18,0
17.0,91,104,91,21,1
18.0,106,86,106,26,1
19.0,121,69,121,28,2
20.0,132,55,132,29,3
21.0,136,47,136,29,4
22.0,140,40,140,31,4
23.0,137,31,137,29,6
24.0,126,27,126,24,12
25.0,113,25,113,24,12
26.0,95,24,95,18,18
27.0,85,19,85,14,22
28.0,70,16,70,9,27
29.0,54,15,54,7,30
30.0,41,14,41,5,32
31.0,33,14,33,4,33
32.0,26,14,26,2,35
33.0,17,14,17,2,35
34.0,13,14,13,1,36
35.0,12,13,12,1,36
36.0,11,13,11,1,36
37.0,6,13,6,1,36
38.0,3,13,3,1,36
39.0,2,13,2,0,37
40.0,1,13,1,0,37
41.0,1,13,1,0,37
42.0,1,13,1,0,37
43.0,1,13,1,0,37
44.0,1,13,1,0,37
45.0,0,13,0,0,37
46.0,0,13,0,0,37
47.0,0,13,0,0,37
48.0,0,13,0,0,37
49.0,0,13,0,0,37
50.0,0,13,0,0,37
51.0,0,13,0,0,37
52.0,0,13,0,0,37
53.0,0,13,0,0,37
54.0,0,13,0,0,37
55.0,0,13,0,0,37
56.0,0,13,0,0,37
57.0,0,13,0,0,37
58.0,0,13,0,0,37
59.0,0,13,0,0,37
60.0,0,13,0,0,37
61.0,0,13,0,0,37
62.0,0,13,0,0,37
63.0,0,13,0,0,37
64.0,0,13,0,0,37
65.0,0,13,0,0,37
66.0,0,13,0,0,37
67.0,0,13,0,0,37
68.0,0,13,0,0,37
69.0,0,13,0,0,37
70.0,0,13,0,0,37
71.0,0,13,0,0,37
72.0,0,13,0,0,37
73.0,0,13,0,0,37
74.0,0,13,0,0,37
75.0,0,13,0,0,37
76.0,0,13,0,0,37
77.0,0,13,0,0,37
78.0,0,13,0,0,37
79.0,0,13,0,0,37
80.0,0,13,0,0,37
81.0,0,13,0,0,37
82.0,0,13,0,0,37
83.0,0,13,0,0,37
84.0,0,13,0,0,37
85.0,0,13,0,0,37
86.0,0,13,0,0,37
87.0,0,13,0,0,37
88.0,0,13,0,0,37
89.0,0,13,0,0,37
90.0,0,13,0,0,37
91.0,0,13,0,0,37
92.0,0,13,0,0,37
93.0,0,13,0,0,37
94.0,0,13,0,0,37
95.0,0,13,0,0,37
96.0,0,13,0,0,37
97.0,0,13,0,0,37
98.0,0,13,0,0,37
99.0,0,13,0,0,37
100.0,0,13,0,0,37
