time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2.0,2,198,2,1,0
3.0,4,196,4,1,0
4.0,9,191,9,2,0
5.0,14,186,14,2,0
6.0,19,181,19,6,0
7.0,25,175,25,8,0
8.0,34,166,34,11,0
9.0,49,151,49,14,0
10.0,67,132,67,17,0
11.0,85,114,85,21,0
12.0,98,100,98,25,1
13.0,120,76,120,29,1
14.0,135,56,135,29,2
15.0,143,43,143,30,2
16.0,149,32,149,29,6
17.0,149,26,149,29,8
18.0,142,24,142,26,11
19.0,135,16,135,24,14
20.0,120,12,120,22,17
21.0,102,12,102,18,21
22.0,89,11,89,14,26
23.0,69,7,69,10,30
24.0,50,6,50,10,31
25.0,37,6,37,9,32
26.0,27,5,27,6,35
27.0,22,4,22,5,37
28.0,21,3,21,5,37
29.0,13,3,13,4,38
30.0,9,3,9,3,39
31.0,9,3,9,3,39
32.0,8,3,8,2,40
33.0,4,3,4,2,40
34.0,3,3,3,1,41
35.0,3,3,3,1,41
36.0,2,3,2,1,41
37.0,1,3,1,0,42
38.0,0,3,0,0,42
39.0,0,3,0,0,42
40.0,0,3,0,0,42
41.0,0,3,0,0,42
42.0,0,3,0,0,42
43.0,0,3,0,0,42
44.0,0,3,0,0,42
45.0,0,3,0,0,42
46.0,0,3,0,0,42
47.0,0,3,0,0,42
48.0,0,3,0,0,42
49.0,0,3,0,0,42
50.0,0,3,0,0,42
51.0,0,3,0,0,42
52.0,0,3,0,0,42
53.0,0,3,0,0,42
54.0,0,3,0,0,42
55.0,0,3,0,0,42
56.0,0,3,0,0,42
57.0,0,3,0,0,42
58.0,0,3,0,0,42
59.0,0,3,0,0,42
60.0,0,3,0,0,42
61.0,0,3,0,0,42
62.0,0,3,0,0,42
63.0,0,3,0,0,42
64.0,0,3,0,0,42
65.0,0,3,0,0,42
66.0,0,3,0,0,42
67.0,0,3,0,0,42
68.0,0,3,0,0,42
69.0,0,3,0,0,42
70.0,0,3,0,0,42
71.0,0,3,0,0,42
72.0,0,3,0,0,42
73.0,0,3,0,0,42
74.0,0,3,0,0,42
75.0,0,3,0,0,42
76.0,0,3,0,0,42
77.0,0,3,0,0,42
78.0,0,3,0,0,42
79.0,0,3,0,0,42
80.0,0,3,0,0,42
81.0,0,3,0,0,42
82.0,0,3,0,0,42
83.0,0,3,0,0,42
84.0,0,3,0,0,42
85.0,0,3,0,0,42
86.0,0,3,0,0,42
87.0,0,3,0,0,42
88.0,0,3,0,0,42
89.0,0,3,0,0,42
90.0,0,3,0,0,42
91.0,0,3,0,0,42
92.0,0,3,0,0,42
93.0,0,3,0,0,42
94.0,0,3,0,0,42
95.0,0,3,0,0,42
96.0,0,3,0,0,42
97.0,0,3,0,0,42
98.0,0,3,0,0,42
99.0,0,3,0,0,42
100.0,0,3,0,0,42
