time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,99,1,1,0
2.0,2,98,2,2,0
3.0,5,95,5,2,0
4.0,6,94,6,2,0
5.0,8,92,8,2,0
6.0,14,86,14,4,0
7.0,25,75,25,6,0
8.0,35,65,35,8,0
9.0,41,59,41,10,0
10.0,49,50,49,12,1
11.0,60,39,60,15,1
12.0,66,32,66,19,2
13.0,66,29,66,19,2
14.0,68,26,68,19,2
15.0,69,23,69,19,2
16.0,71,15,71,17,4
17.0,61,14,61,15,6
18.0,52,13,52,14,8
19.0,46,13,46,12,10
20.0,40,10,40,9,13
21.0,31,8,31,7,16
22.0,25,7,25,2,21
23.0,22,7,22,2,21
24.0,20,6,20,2,21
25.0,17,6,17,2,21
26.0,9,6,9,2,21
27.0,8,6,8,2,21
28.0,7,6,7,1,22
29.0,7,6,7,1,22
30.0,4,6,4,1,22
31.0,2,6,2,0,23
32.0,1,6,1,0,23
33.0,1,6,1,0,23
34.0,0,6,0,0,23
35.0,0,6,0,0,23
36.0,0,6,0,0,23
37.0,0,6,0,0,23
38.0,0,6,0,0,23
39.0,0,6,0,0,23
40.0,0,6,0,0,23
41.0,0,6,0,0,23
42.0,0,6,0,0,23
43.0,0,6,0,0,23
44.0,0,6,0,0,23
45.0,0,6,0,0,23
46.0,0,6,0,0,23
47.0,0,6,0,0,23
48.0,0,6,0,0,23
49.0,0,6,0,0,23
50.0,0,6,0,0,23
51.0,0,6,0,0,23
52.0,0,6,0,0,23
53.0,0,6,0,0,23
54.0,0,6,0,0,23
55.0,0,6,0,0,23
56.0,0,6,0,0,23
57.0,0,6,0,0,23
58.0,0,6,0,0,23
59.0,0,6,0,0,23
60.0,0,6,0,0,23
61.0,0,6,0,0,23
62.0,0,6,0,0,23
63.0,0,6,0,0,23
64.0,0,6,0,0,23
65.0,0,6,0,0,23
66.0,0,6,0,0,23
67.0,0,6,0,0,23
68.0,0,6,0,0,23
69.0,0,6,0,0,23
70.0,0,6,0,0,23
71.0,0,6,0,0,23
72.0,0,6,0,0,23
73.0,0,6,0,0,23
74.0,0,6,0,0,23
75.0,0,6,0,0,23
76.0,0,6,0,0,23
77.0,0,6,0,0,23
78.0,0,6,0,0,23
79.0,0,6,0,0,23
80.0,0,6,0,0,23
81.0,0,6,0,0,23
82.0,0,6,0,0,23
83.0,0,6,0,0,23
84.0,0,6,0,0,23
85.0,0,6,0,0,23
86.0,0,6,0,0,23
87.0,0,6,0,0,23
88.0,0,6,0,0,23
89.0,0,6,0,0,23
90.0,0,6,0,0,23
91.0,0,6,0,0,23
92.0,0,6,0,0,23
93.0,0,6,0,0,23
94.0,0,6,0,0,23
95.0,0,6,0,0,23
96.0,0,6,0,0,23
97.0,0,6,0,0,23
98.0,0,6,0,0,23
99.0,0,6,0,0,23
100.0,0,6,0,0,23
