time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,99,1,0,0
2.0,2,98,2,1,0
3.0,4,96,4,1,0
4.0,10,90,10,2,0
5.0,19,81,19,2,0
6.0,30,70,30,4,0
7.0,43,57,43,6,0
8.0,48,52,48,7,0
9.0,56,44,56,8,0
10.0,59,40,59,9,0
11.0,63,36,63,10,0
12.0,67,31,67,9,1
13.0,71,25,71,9,1
14.0,67,23,67,9,2
15.0,60,21,60,9,2
16.0,51,19,51,7,4
17.0,42,15,42,6,6
18.0,39,13,39,6,7
19.0,33,11,33,5,8
20.0,31,9,31,5,9
21.0,29,7,29,4,10
22.0,24,7,24,4,10
23.0,18,7,18,4,10
24.0,16,7,16,3,11
25.0,15,6,15,3,11
26.0,13,6,13,3,11
27.0,9,6,9,2,12
28.0,7,6,7,1,13
29.0,5,6,5,1,13
30.0,3,6,3,0,14
31.0,1,6,1,0,14
32.0,1,6,1,0,14
33.0,1,6,1,0,14
34.0,1,6,1,0,14
35.0,0,6,0,0,14
36.0,0,6,0,0,14
37.0,0,6,0,0,14
38.0,0,6,0,0,14
39.0,0,6,0,0,14
40.0,0,6,0,0,14
41.0,0,6,0,0,14
42.0,0,6,0,0,14
43.0,0,6,0,0,14
44.0,0,6,0,0,14
45.0,0,6,0,0,14
46.0,0,6,0,0,14
47.0,0,6,0,0,14
48.0,0,6,0,0,14
49.0,0,6,0,0,14
50.0,0,6,0,0,14
51.0,0,6,0,0,14
52.0,0,6,0,0,14
53.0,0,6,0,0,14
54.0,0,6,0,0,14
55.0,0,6,0,0,14
56.0,0,6,0,0,14
57.0,0,6,0,0,14
58.0,0,6,0,0,14
59.0,0,6,0,0,14
60.0,0,6,0,0,14
61.0,0,6,0,0,14
62.0,0,6,0,0,14
63.0,0,6,0,0,14
64.0,0,6,0,0,14
65.0,0,6,0,0,14
66.0,0,6,0,0,14
67.0,0,6,0,0,14
68.0,0,6,0,0,14
69.0,0,6,0,0,14
70.0,0,6,0,0,14
71.0,0,6,0,0,14
72.0,0,6,0,0,14
73.0,0,6,0,0,14
74.0,0,6,0,0,14
75.0,0,6,0,0,14
76.0,0,6,0,0,14
77.0,0,6,0,0,14
78.0,0,6,0,0,14
79.0,0,6,0,0,14
80.0,0,6,0,0,14
81.0,0,6,0,0,14
82.0,0,6,0,0,14
83.0,0,6,0,0,14
84.0,0,6,0,0,14
85.0,0,6,0,0,14
86.0,0,6,0,0,14
87.0,0,6,0,0,14
88.0,0,6,0,0,14
89.0,0,6,0,0,14
90.0,0,6,0,0,14
91.0,0,6,0,0,14
92.0,0,6,0,0,14
93.0,0,6,0,0,14
94.0,0,6,0,0,14
95.0,0,6,0,0,14
96.0,0,6,0,0,14
97.0,0,6,0,0,14
98.0,0,6,0,0,14
99.0,0,6,0,0,14
100.0,0,6,0,0,14
