time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,1,0
2,1,199,1,1,0
3.0,5,195,5,4,0
4.0,6,194,6,4,0
5.0,6,194,6,4,0
6.0,6,194,6,4,0
7.0,6,194,6,4,0
8.0,8,192,8,4,0
9.0,9,191,9,4,0
10.0,9,190,9,3,1
11.0,16,183,16,5,1
12.0,20,179,20,6,1
13.0,23,172,23,4,4
14.0,30,164,30,8,4
15.0,51,143,51,13,4
16.0,77,117,77,17,4
17.0,91,103,91,19,4
18.0,101,91,101,22,4
19.0,120,71,120,25,4
20.0,134,56,134,28,4
21.0,144,39,144,28,6
22.0,153,26,153,28,7
23.0,150,22,150,27,8
24.0,149,15,149,26,12
25.0,133,10,133,23,17
26.0,107,10,107,19,21
27.0,96,7,96,17,23
28.0,84,7,84,14,26
29.0,65,6,65,11,29
30.0,51,5,51,8,32
31.0,34,5,34,6,34
32.0,21,5,21,5,35
33.0,17,5,17,5,35
34.0,10,5,10,2,38
35.0,5,5,5,0,40
36.0,5,5,5,0,40
37.0,2,5,2,0,40
38.0,2,5,2,0,40
39.0,1,5,1,0,40
40.0,0,5,0,0,40
41.0,0,5,0,0,40
42.0,0,5,0,0,40
43.0,0,5,0,0,40
44.0,0,5,0,0,40
45.0,0,5,0,0,40
46.0,0,5,0,0,40
47.0,0,5,0,0,40
48.0,0,5,0,0,40
49.0,0,5,0,0,40
50.0,0,5,0,0,40
51.0,0,5,0,0,40
52.0,0,5,0,0,40
53.0,0,5,0,0,40
54.0,0,5,0,0,40
55.0,0,5,0,0,40
56.0,0,5,0,0,40
57.0,0,5,0,0,40
58.0,0,5,0,0,40
59.0,0,5,0,0,40
60.0,0,5,0,0,40
61.0,0,5,0,0,40
62.0,0,5,0,0,40
63.0,0,5,0,0,40
64.0,0,5,0,0,40
65.0,0,5,0,0,40
66.0,0,5,0,0,40
67.0,0,5,0,0,40
68.0,0,5,0,0,40
69.0,0,5,0,0,40
70.0,0,5,0,0,40
71.0,0,5,0,0,40
72.0,0,5,0,0,40
73.0,0,5,0,0,40
74.0,0,5,0,0,40
75.0,0,5,0,0,40
76.0,0,5,0,0,40
77.0,0,5,0,0,40
78.0,0,5,0,0,40
79.0,0,5,0,0,40
80.0,0,5,0,0,40
81.0,0,5,0,0,40
82.0,0,5,0,0,40
83.0,0,5,0,0,40
84.0,0,5,0,0,40
85.0,0,5,0,0,40
86.0,0,5,0,0,40
87.0,0,5,0,0,40
88.0,0,5,0,0,40
89.0,0,5,0,0,40
90.0,0,5,0,0,40
91.0,0,5,0,0,40
92.0,0,5,0,0,40
93.0,0,5,0,0,40
94.0,0,5,0,0,40
95.0,0,5,0,0,40
96.0,0,5,0,0,40
97.0,0,5,0,0,40
98.0,0,5,0,0,40
99.0,0,5,0,0,40
100.0,0,5,0,0,40
