time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,5,195,5,3,0
2.0,6,194,6,3,0
3.0,18,182,18,6,0
4.0,31,169,31,8,0
5.0,44,156,44,13,0
6.0,64,136,64,17,0
7.0,90,110,90,21,0
8.0,99,101,99,24,0
9.0,126,74,126,32,0
10.0,140,59,140,34,0
11.0,148,47,148,32,3
12.0,155,39,155,32,3
13.0,149,33,149,31,6
14.0,142,27,142,30,8
15.0,134,22,134,25,13
16.0,116,20,116,21,17
17.0,94,16,94,18,21
18.0,87,14,87,15,24
19.0,62,12,62,7,32
20.0,48,11,48,5,34
21.0,36,11,36,4,35
22.0,28,11,28,4,35
23.0,23,10,23,2,37
24.0,18,9,18,2,38
25.0,13,9,13,2,38
26.0,11,9,11,2,38
27.0,7,9,7,1,39
28.0,5,9,5,1,39
29.0,3,9,3,1,39
30.0,2,9,2,1,39
31.0,2,9,2,1,39
32.0,2,9,2,1,39
33.0,1,9,1,1,39
34.0,0,9,0,0,40
35.0,0,9,0,0,40
36.0,0,9,0,0,40
37.0,0,9,0,0,40
38.0,0,9,0,0,40
39.0,0,9,0,0,40
40.0,0,9,0,0,40
41.0,0,9,0,0,40
42.0,0,9,0,0,40
43.0,0,9,0,0,40
44.0,0,9,0,0,40
45.0,0,9,0,0,40
46.0,0,9,0,0,40
47.0,0,9,0,0,40
48.0,0,9,0,0,40
49.0,0,9,0,0,40
50.0,0,9,0,0,40
51.0,0,9,0,0,40
52.0,0,9,0,0,40
53.0,0,9,0,0,40
54.0,0,9,0,0,40
55.0,0,9,0,0,40
56.0,0,9,0,0,40
57.0,0,9,0,0,40
58.0,0,9,0,0,40
59.0,0,9,0,0,40
60.0,0,9,0,0,40
61.0,0,9,0,0,40
62.0,0,9,0,0,40
63.0,0,9,0,0,40
64.0,0,9,0,0,40
65.0,0,9,0,0,40
66.0,0,9,0,0,40
67.0,0,9,0,0,40
68.0,0,9,0,0,40
69.0,0,9,0,0,40
70.0,0,9,0,0,40
71.0,0,9,0,0,40
72.0,0,9,0,0,40
73.0,0,9,0,0,40
74.0,0,9,0,0,40
75.0,0,9,0,0,40
76.0,0,9,0,0,40
77.0,0,9,0,0,40
78.0,0,9,0,0,40
79.0,0,9,0,0,40
80.0,0,9,0,0,40
81.0,0,9,0,0,40
82.0,0,9,0,0,40
83.0,0,9,0,0,40
84.0,0,9,0,0,40
85.0,0,9,0,0,40
86.0,0,9,0,0,40
87.0,0,9,0,0,40
88.0,0,9,0,0,40
89.0,0,9,0,0,40
90.0,0,9,0,0,40
91.0,0,9,0,0,40
92.0,0,9,0,0,40
93.0,0,9,0,0,40
94.0,0,9,0,0,40
95.0,0,9,0,0,40
96.0,0,9,0,0,40
97.0,0,9,0,0,40
98.0,0,9,0,0,40
99.0,0,9,0,0,40
100.0,0,9,0,0,40
