time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,198,2,1,0
2.0,8,192,8,2,0
3.0,13,187,13,3,0
4.0,25,175,25,5,0
5.0,33,167,33,7,0
6.0,49,151,49,10,0
7.0,65,135,65,13,0
8.0,80,120,80,15,0
9.0,104,96,104,22,0
10.0,128,71,128,29,0
11.0,144,54,144,31,1
12.0,152,40,152,35,2
13.0,153,34,153,34,3
14.0,149,26,149,34,5
15.0,146,21,146,32,7
16.0,135,16,135,29,10
17.0,121,14,121,26,13
18.0,107,13,107,24,15
19.0,87,9,87,18,22
20.0,62,9,62,11,29
21.0,46,8,46,8,32
22.0,32,8,32,3,37
23.0,27,7,27,3,37
24.0,19,7,19,1,39
25.0,14,7,14,1,39
26.0,9,7,9,1,39
27.0,7,7,7,1,39
28.0,6,7,6,1,39
29.0,2,7,2,0,40
30.0,2,7,2,0,40
31.0,1,7,1,0,40
32.0,1,7,1,0,40
33.0,0,7,0,0,40
34.0,0,7,0,0,40
35.0,0,7,0,0,40
36.0,0,7,0,0,40
37.0,0,7,0,0,40
38.0,0,7,0,0,40
39.0,0,7,0,0,40
40.0,0,7,0,0,40
41.0,0,7,0,0,40
42.0,0,7,0,0,40
43.0,0,7,0,0,40
44.0,0,7,0,0,40
45.0,0,7,0,0,40
46.0,0,7,0,0,40
47.0,0,7,0,0,40
48.0,0,7,0,0,40
49.0,0,7,0,0,40
50.0,0,7,0,0,40
51.0,0,7,0,0,40
52.0,0,7,0,0,40
53.0,0,7,0,0,40
54.0,0,7,0,0,40
55.0,0,7,0,0,40
56.0,0,7,0,0,40
57.0,0,7,0,0,40
58.0,0,7,0,0,40
59.0,0,7,0,0,40
60.0,0,7,0,0,40
61.0,0,7,0,0,40
62.0,0,7,0,0,40
63.0,0,7,0,0,40
64.0,0,7,0,0,40
65.0,0,7,0,0,40
66.0,0,7,0,0,40
67.0,0,7,0,0,40
68.0,0,7,0,0,40
69.0,0,7,0,0,40
70.0,0,7,0,0,40
71.0,0,7,0,0,40
72.0,0,7,0,0,40
73.0,0,7,0,0,40
74.0,0,7,0,0,40
75.0,0,7,0,0,40
76.0,0,7,0,0,40
77.0,0,7,0,0,40
78.0,0,7,0,0,40
79.0,0,7,0,0,40
80.0,0,7,0,0,40
81.0,0,7,0,0,40
82.0,0,7,0,0,40
83.0,0,7,0,0,40
84.0,0,7,0,0,40
85.0,0,7,0,0,40
86.0,0,7,0,0,40
87.0,0,7,0,0,40
88.0,0,7,0,0,40
89.0,0,7,0,0,40
90.0,0,7,0,0,40
91.0,0,7,0,0,40
92.0,0,7,0,0,40
93.0,0,7,0,0,40
94.0,0,7,0,0,40
95.0,0,7,0,0,40
96.0,0,7,0,0,40
97.0,0,7,0,0,40
98.0,0,7,0,0,40
99.0,0,7,0,0,40
100.0,0,7,0,0,40
