time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2000,0,2000,462,0
2.0,2000,0,2000,462,0
3.0,2000,0,2000,462,0
4.0,2000,0,2000,462,0
5.0,2000,0,2000,462,0
6.0,2000,0,2000,462,0
7.0,2000,0,2000,462,0
8.0,2000,0,2000,462,0
9.0,2000,0,2000,462,0
10.0,1999,0,1999,462,0
11.0,462,0,462,462,0
12.0,462,0,462,462,0
13.0,462,0,462,462,0
14.0,462,0,462,462,0
15.0,0,0,0,0,462
16.0,0,0,0,0,462
17.0,0,0,0,0,462
18.0,0,0,0,0,462
19.0,0,0,0,0,462
20.0,0,0,0,0,462
21.0,0,0,0,0,462
22.0,0,0,0,0,462
23.0,0,0,0,0,462
24.0,0,0,0,0,462
25.0,0,0,0,0,462
26.0,0,0,0,0,462
27.0,0,0,0,0,462
28.0,0,0,0,0,462
29.0,0,0,0,0,462
30.0,0,0,0,0,462
31.0,0,0,0,0,462
32.0,0,0,0,0,462
33.0,0,0,0,0,462
34.0,0,0,0,0,462
35.0,0,0,0,0,462
36.0,0,0,0,0,462
37.0,0,0,0,0,462
38.0,0,0,0,0,462
39.0,0,0,0,0,462
40.0,0,0,0,0,462
41.0,0,0,0,0,462
42.0,0,0,0,0,462
43.0,0,0,0,0,462
44.0,0,0,0,0,462
45.0,0,0,0,0,462
46.0,0,0,0,0,462
47.0,0,0,0,0,462
48.0,0,0,0,0,462
49.0,0,0,0,0,462
50.0,0,0,0,0,462
51.0,0,0,0,0,462
52.0,0,0,0,0,462
53.0,0,0,0,0,462
54.0,0,0,0,0,462
55.0,0,0,0,0,462
56.0,0,0,0,0,462
57.0,0,0,0,0,462
58.0,0,0,0,0,462
59.0,0,0,0,0,462
60.0,0,0,0,0,462
61.0,0,0,0,0,462
62.0,0,0,0,0,462
63.0,0,0,0,0,462
64.0,0,0,0,0,462
65.0,0,0,0,0,462
66.0,0,0,0,0,462
67.0,0,0,0,0,462
68.0,0,0,0,0,462
69.0,0,0,0,0,462
70.0,0,0,0,0,462
71.0,0,0,0,0,462
72.0,0,0,0,0,462
73.0,0,0,0,0,462
74.0,0,0,0,0,462
75.0,0,0,0,0,462
76.0,0,0,0,0,462
77.0,0,0,0,0,462
78.0,0,0,0,0,462
79.0,0,0,0,0,462
80.0,0,0,0,0,462
81.0,0,0,0,0,462
82.0,0,0,0,0,462
83.0,0,0,0,0,462
84.0,0,0,0,0,462
85.0,0,0,0,0,462
86.0,0,0,0,0,462
87.0,0,0,0,0,462
88.0,0,0,0,0,462
89.0,0,0,0,0,462
90.0,0,0,0,0,462
91.0,0,0,0,0,462
92.0,0,0,0,0,462
93.0,0,0,0,0,462
94.0,0,0,0,0,462
95.0,0,0,0,0,462
96.0,0,0,0,0,462
97.0,0,0,0,0,462
98.0,0,0,0,0,462
99.0,0,0,0,0,462
100.0,0,0,0,0,462
