time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,198,2,1,0
2.0,3,197,3,1,0
3.0,7,193,7,2,0
4.0,9,191,9,2,0
5.0,13,187,13,2,0
6.0,20,180,20,6,0
7.0,30,170,30,8,0
8.0,40,160,40,9,0
9.0,55,145,55,13,0
10.0,69,130,69,18,0
11.0,77,121,77,20,1
12.0,96,101,96,23,1
13.0,107,86,107,27,2
14.0,123,68,123,31,2
15.0,139,48,139,35,2
16.0,146,34,146,35,6
17.0,145,25,145,34,8
18.0,138,22,138,33,9
19.0,130,15,130,29,13
20.0,118,12,118,25,18
21.0,110,11,110,22,21
22.0,90,11,90,19,24
23.0,76,10,76,14,29
24.0,61,7,61,12,33
25.0,41,7,41,8,37
26.0,27,7,27,4,41
27.0,19,6,19,3,42
28.0,16,6,16,3,42
29.0,10,5,10,3,42
30.0,7,5,7,2,43
31.0,6,5,6,2,43
32.0,6,5,6,2,43
33.0,5,5,5,2,43
34.0,2,5,2,0,45
35.0,2,5,2,0,45
36.0,2,5,2,0,45
37.0,1,5,1,0,45
38.0,1,5,1,0,45
39.0,0,5,0,0,45
40.0,0,5,0,0,45
41.0,0,5,0,0,45
42.0,0,5,0,0,45
43.0,0,5,0,0,45
44.0,0,5,0,0,45
45.0,0,5,0,0,45
46.0,0,5,0,0,45
47.0,0,5,0,0,45
48.0,0,5,0,0,45
49.0,0,5,0,0,45
50.0,0,5,0,0,45
51.0,0,5,0,0,45
52.0,0,5,0,0,45
53.0,0,5,0,0,45
54.0,0,5,0,0,45
55.0,0,5,0,0,45
56.0,0,5,0,0,45
57.0,0,5,0,0,45
58.0,0,5,0,0,45
59.0,0,5,0,0,45
60.0,0,5,0,0,45
61.0,0,5,0,0,45
62.0,0,5,0,0,45
63.0,0,5,0,0,45
64.0,0,5,0,0,45
65.0,0,5,0,0,45
66.0,0,5,0,0,45
67.0,0,5,0,0,45
68.0,0,5,0,0,45
69.0,0,5,0,0,45
70.0,0,5,0,0,45
71.0,0,5,0,0,45
72.0,0,5,0,0,45
73.0,0,5,0,0,45
74.0,0,5,0,0,45
75.0,0,5,0,0,45
76.0,0,5,0,0,45
77.0,0,5,0,0,45
78.0,0,5,0,0,45
79.0,0,5,0,0,45
80.0,0,5,0,0,45
81.0,0,5,0,0,45
82.0,0,5,0,0,45
83.0,0,5,0,0,45
84.0,0,5,0,0,45
85.0,0,5,0,0,45
86.0,0,5,0,0,45
87.0,0,5,0,0,45
88.0,0,5,0,0,45
89.0,0,5,0,0,45
90.0,0,5,0,0,45
91.0,0,5,0,0,45
92.0,0,5,0,0,45
93.0,0,5,0,0,45
94.0,0,5,0,0,45
95.0,0,5,0,0,45
96.0,0,5,0,0,45
97.0,0,5,0,0,45
98.0,0,5,0,0,45
99.0,0,5,0,0,45
100.0,0,5,0,0,45
