time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2,1,199,1,0,0
3.0,3,197,3,0,0
4.0,6,194,6,0,0
5.0,7,193,7,0,0
6.0,10,190,10,0,0
7.0,15,185,15,1,0
8.0,19,181,19,1,0
9.0,28,172,28,2,0
10.0,43,156,43,8,0
11.0,57,142,57,10,0
12.0,70,129,70,13,0
13.0,83,114,83,14,0
14.0,93,101,93,16,0
15.0,109,84,109,21,0
16.0,118,72,118,24,0
17.0,126,59,126,25,1
18.0,131,50,131,25,1
19.0,131,41,131,26,2
20.0,119,37,119,21,8
21.0,114,28,114,21,10
22.0,103,26,103,19,13
23.0,90,24,90,18,14
24.0,83,18,83,16,16
25.0,69,15,69,11,21
26.0,59,13,59,8,24
27.0,48,11,48,7,26
28.0,39,11,39,7,26
29.0,30,11,30,5,28
30.0,28,9,28,5,29
31.0,19,9,19,3,31
32.0,17,9,17,2,32
33.0,15,9,15,2,32
34.0,9,9,9,2,32
35.0,7,8,7,2,32
36.0,5,8,5,2,32
37.0,3,8,3,1,33
38.0,3,8,3,1,33
39.0,3,8,3,1,33
40.0,1,8,1,0,34
41.0,1,8,1,0,34
42.0,1,8,1,0,34
43.0,1,8,1,0,34
44.0,1,8,1,0,34
45.0,0,8,0,0,34
46.0,0,8,0,0,34
47.0,0,8,0,0,34
48.0,0,8,0,0,34
49.0,0,8,0,0,34
50.0,0,8,0,0,34
51.0,0,8,0,0,34
52.0,0,8,0,0,34
53.0,0,8,0,0,34
54.0,0,8,0,0,34
55.0,0,8,0,0,34
56.0,0,8,0,0,34
57.0,0,8,0,0,34
58.0,0,8,0,0,34
59.0,0,8,0,0,34
60.0,0,8,0,0,34
61.0,0,8,0,0,34
62.0,0,8,0,0,34
63.0,0,8,0,0,34
64.0,0,8,0,0,34
65.0,0,8,0,0,34
66.0,0,8,0,0,34
67.0,0,8,0,0,34
68.0,0,8,0,0,34
69.0,0,8,0,0,34
70.0,0,8,0,0,34
71.0,0,8,0,0,34
72.0,0,8,0,0,34
73.0,0,8,0,0,34
74.0,0,8,0,0,34
75.0,0,8,0,0,34
76.0,0,8,0,0,34
77.0,0,8,0,0,34
78.0,0,8,0,0,34
79.0,0,8,0,0,34
80.0,0,8,0,0,34
81.0,0,8,0,0,34
82.0,0,8,0,0,34
83.0,0,8,0,0,34
84.0,0,8,0,0,34
85.0,0,8,0,0,34
86.0,0,8,0,0,34
87.0,0,8,0,0,34
88.0,0,8,0,0,34
89.0,0,8,0,0,34
90.0,0,8,0,0,34
91.0,0,8,0,0,34
92.0,0,8,0,0,34
93.0,0,8,0,0,34
94.0,0,8,0,0,34
95.0,0,8,0,0,34
96.0,0,8,0,0,34
97.0,0,8,0,0,34
98.0,0,8,0,0,34
99.0,0,8,0,0,34
100.0,0,8,0,0,34
