time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2.0,2,198,2,1,0
3.0,3,197,3,1,0
4.0,5,195,5,2,0
5.0,7,193,7,3,0
6.0,10,190,10,4,0
7.0,17,183,17,5,0
8.0,27,173,27,8,0
9.0,40,160,40,12,0
10.0,58,141,58,17,0
11.0,83,116,83,23,0
12.0,98,100,98,26,1
13.0,107,90,107,26,1
14.0,121,74,121,28,2
15.0,130,63,130,30,3
16.0,140,50,140,34,4
17.0,140,43,140,33,5
18.0,139,34,139,31,8
19.0,130,30,130,29,12
20.0,117,24,117,25,17
21.0,97,19,97,20,23
22.0,84,16,84,17,27
23.0,77,13,77,18,27
24.0,61,13,61,15,30
25.0,52,11,52,13,33
26.0,39,11,39,8,38
27.0,33,10,33,9,38
28.0,24,10,24,8,39
29.0,21,9,21,6,41
30.0,15,9,15,5,42
31.0,10,9,10,4,43
32.0,7,9,7,3,44
33.0,4,9,4,2,45
34.0,4,9,4,2,45
35.0,2,9,2,1,46
36.0,2,9,2,1,46
37.0,1,9,1,0,47
38.0,1,9,1,0,47
39.0,0,9,0,0,47
40.0,0,9,0,0,47
41.0,0,9,0,0,47
42.0,0,9,0,0,47
43.0,0,9,0,0,47
44.0,0,9,0,0,47
45.0,0,9,0,0,47
46.0,0,9,0,0,47
47.0,0,9,0,0,47
48.0,0,9,0,0,47
49.0,0,9,0,0,47
50.0,0,9,0,0,47
51.0,0,9,0,0,47
52.0,0,9,0,0,47
53.0,0,9,0,0,47
54.0,0,9,0,0,47
55.0,0,9,0,0,47
56.0,0,9,0,0,47
57.0,0,9,0,0,47
58.0,0,9,0,0,47
59.0,0,9,0,0,47
60.0,0,9,0,0,47
61.0,0,9,0,0,47
62.0,0,9,0,0,47
63.0,0,9,0,0,47
64.0,0,9,0,0,47
65.0,0,9,0,0,47
66.0,0,9,0,0,47
67.0,0,9,0,0,47
68.0,0,9,0,0,47
69.0,0,9,0,0,47
70.0,0,9,0,0,47
71.0,0,9,0,0,47
72.0,0,9,0,0,47
73.0,0,9,0,0,47
74.0,0,9,0,0,47
75.0,0,9,0,0,47
76.0,0,9,0,0,47
77.0,0,9,0,0,47
78.0,0,9,0,0,47
79.0,0,9,0,0,47
80.0,0,9,0,0,47
81.0,0,9,0,0,47
82.0,0,9,0,0,47
83.0,0,9,0,0,47
84.0,0,9,0,0,47
85.0,0,9,0,0,47
86.0,0,9,0,0,47
87.0,0,9,0,0,47
88.0,0,9,0,0,47
89.0,0,9,0,0,47
90.0,0,9,0,0,47
91.0,0,9,0,0,47
92.0,0,9,0,0,47
93.0,0,9,0,0,47
94.0,0,9,0,0,47
95.0,0,9,0,0,47
96.0,0,9,0,0,47
97.0,0,9,0,0,47
98.0,0,9,0,0,47
99.0,0,9,0,0,47
100.0,0,9,0,0,47
