time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,99,1,1,0
2,1,99,1,1,0
3,1,99,1,1,0
4,1,99,1,1,0
5,1,99,1,1,0
6,1,99,1,1,0
7,1,99,1,1,0
8,1,99,1,1,0
9.0,2,98,2,1,0
10.0,2,97,2,1,1
11.0,3,96,3,1,1
12.0,4,95,4,1,1
13.0,8,91,8,2,1
14.0,10,89,10,2,1
15.0,13,86,13,3,1
16.0,16,83,16,4,1
17.0,19,80,19,4,1
18.0,23,76,23,4,1
19.0,25,73,25,5,1
20.0,27,70,27,4,2
21.0,30,66,30,6,2
22.0,39,56,39,8,2
23.0,42,49,42,8,3
24.0,43,46,43,9,3
25.0,45,41,45,8,4
26.0,46,37,46,7,5
27.0,49,31,49,8,5
28.0,49,27,49,9,5
29.0,47,26,47,8,6
30.0,47,23,47,9,6
31.0,45,21,45,8,8
32.0,37,19,37,7,10
33.0,32,17,32,8,11
34.0,30,16,30,7,12
35.0,27,14,27,8,12
36.0,23,14,23,8,12
37.0,17,14,17,7,13
38.0,13,14,13,6,14
39.0,12,14,12,6,14
40.0,9,14,9,5,15
41.0,7,14,7,4,16
42.0,5,14,5,3,17
43.0,3,14,3,1,19
44.0,2,14,2,1,19
45.0,0,14,0,0,20
46.0,0,14,0,0,20
47.0,0,14,0,0,20
48.0,0,14,0,0,20
49.0,0,14,0,0,20
50.0,0,14,0,0,20
51.0,0,14,0,0,20
52.0,0,14,0,0,20
53.0,0,14,0,0,20
54.0,0,14,0,0,20
55.0,0,14,0,0,20
56.0,0,14,0,0,20
57.0,0,14,0,0,20
58.0,0,14,0,0,20
59.0,0,14,0,0,20
60.0,0,14,0,0,20
61.0,0,14,0,0,20
62.0,0,14,0,0,20
63.0,0,14,0,0,20
64.0,0,14,0,0,20
65.0,0,14,0,0,20
66.0,0,14,0,0,20
67.0,0,14,0,0,20
68.0,0,14,0,0,20
69.0,0,14,0,0,20
70.0,0,14,0,0,20
71.0,0,14,0,0,20
72.0,0,14,0,0,20
73.0,0,14,0,0,20
74.0,0,14,0,0,20
75.0,0,14,0,0,20
76.0,0,14,0,0,20
77.0,0,14,0,0,20
78.0,0,14,0,0,20
79.0,0,14,0,0,20
80.0,0,14,0,0,20
81.0,0,14,0,0,20
82.0,0,14,0,0,20
83.0,0,14,0,0,20
84.0,0,14,0,0,20
85.0,0,14,0,0,20
86.0,0,14,0,0,20
87.0,0,14,0,0,20
88.0,0,14,0,0,20
89.0,0,14,0,0,20
90.0,0,14,0,0,20
91.0,0,14,0,0,20
92.0,0,14,0,0,20
93.0,0,14,0,0,20
94.0,0,14,0,0,20
95.0,0,14,0,0,20
96.0,0,14,0,0,20
97.0,0,14,0,0,20
98.0,0,14,0,0,20
99.0,0,14,0,0,20
100.0,0,14,0,0,20
