time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,99,1,0,0
2,1,99,1,0,0
3,1,99,1,0,0
4,1,99,1,0,0
5,1,99,1,0,0
6.0,2,98,2,0,0
7.0,4,96,4,0,0
8.0,9,91,9,0,0
9.0,10,90,10,1,0
10.0,11,88,11,2,0
11.0,17,82,17,3,0
12.0,22,77,22,4,0
13.0,29,70,29,4,0
14.0,30,69,30,4,0
15.0,33,66,33,5,0
16.0,40,58,40,7,0
17.0,43,53,43,9,0
18.0,44,47,44,10,0
19.0,49,41,49,10,1
20.0,52,36,52,12,2
21.0,53,29,53,13,3
22.0,55,22,55,12,4
23.0,54,16,54,15,4
24.0,54,15,54,16,4
25.0,55,11,55,16,5
26.0,50,8,50,15,7
27.0,46,7,46,14,9
28.0,41,6,41,13,10
29.0,36,5,36,13,11
30.0,31,5,31,10,14
31.0,24,5,24,8,16
32.0,17,5,17,8,16
33.0,11,5,11,5,19
34.0,10,5,10,4,20
35.0,6,5,6,3,21
36.0,3,5,3,2,22
37.0,3,4,3,1,23
38.0,2,4,2,1,23
39.0,1,4,1,0,24
40.0,1,4,1,0,24
41.0,1,4,1,0,24
42.0,1,4,1,0,24
43.0,1,4,1,0,24
44.0,1,4,1,0,24
45.0,1,4,1,0,24
46.0,1,4,1,0,24
47.0,0,4,0,0,24
48.0,0,4,0,0,24
49.0,0,4,0,0,24
50.0,0,4,0,0,24
51.0,0,4,0,0,24
52.0,0,4,0,0,24
53.0,0,4,0,0,24
54.0,0,4,0,0,24
55.0,0,4,0,0,24
56.0,0,4,0,0,24
57.0,0,4,0,0,24
58.0,0,4,0,0,24
59.0,0,4,0,0,24
60.0,0,4,0,0,24
61.0,0,4,0,0,24
62.0,0,4,0,0,24
63.0,0,4,0,0,24
64.0,0,4,0,0,24
65.0,0,4,0,0,24
66.0,0,4,0,0,24
67.0,0,4,0,0,24
68.0,0,4,0,0,24
69.0,0,4,0,0,24
70.0,0,4,0,0,24
71.0,0,4,0,0,24
72.0,0,4,0,0,24
73.0,0,4,0,0,24
74.0,0,4,0,0,24
75.0,0,4,0,0,24
76.0,0,4,0,0,24
77.0,0,4,0,0,24
78.0,0,4,0,0,24
79.0,0,4,0,0,24
80.0,0,4,0,0,24
81.0,0,4,0,0,24
82.0,0,4,0,0,24
83.0,0,4,0,0,24
84.0,0,4,0,0,24
85.0,0,4,0,0,24
86.0,0,4,0,0,24
87.0,0,4,0,0,24
88.0,0,4,0,0,24
89.0,0,4,0,0,24
90.0,0,4,0,0,24
91.0,0,4,0,0,24
92.0,0,4,0,0,24
93.0,0,4,0,0,24
94.0,0,4,0,0,24
95.0,0,4,0,0,24
96.0,0,4,0,0,24
97.0,0,4,0,0,24
98.0,0,4,0,0,24
99.0,0,4,0,0,24
100.0,0,4,0,0,24
