time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,198,2,0,0
2.0,5,195,5,2,0
3.0,8,192,8,2,0
4.0,11,189,11,3,0
5.0,16,184,16,4,0
6.0,25,175,25,7,0
7.0,43,157,43,14,0
8.0,53,147,53,16,0
9.0,69,131,69,20,0
10.0,87,112,87,25,0
11.0,104,94,104,28,0
12.0,116,79,116,33,2
13.0,127,65,127,35,2
14.0,137,52,137,38,3
15.0,139,45,139,38,4
16.0,140,35,140,37,7
17.0,127,30,127,33,14
18.0,119,28,119,32,16
19.0,107,24,107,29,20
20.0,89,23,89,25,25
21.0,72,22,72,22,28
22.0,57,22,57,15,35
23.0,43,22,43,13,37
24.0,32,20,32,9,41
25.0,25,20,25,8,42
26.0,15,20,15,6,44
27.0,11,19,11,3,47
28.0,9,19,9,2,48
29.0,5,19,5,1,49
30.0,4,19,4,0,50
31.0,3,19,3,0,50
32.0,3,19,3,0,50
33.0,3,19,3,0,50
34.0,1,19,1,0,50
35.0,1,19,1,0,50
36.0,1,19,1,0,50
37.0,0,19,0,0,50
38.0,0,19,0,0,50
39.0,0,19,0,0,50
40.0,0,19,0,0,50
41.0,0,19,0,0,50
42.0,0,19,0,0,50
43.0,0,19,0,0,50
44.0,0,19,0,0,50
45.0,0,19,0,0,50
46.0,0,19,0,0,50
47.0,0,19,0,0,50
48.0,0,19,0,0,50
49.0,0,19,0,0,50
50.0,0,19,0,0,50
51.0,0,19,0,0,50
52.0,0,19,0,0,50
53.0,0,19,0,0,50
54.0,0,19,0,0,50
55.0,0,19,0,0,50
56.0,0,19,0,0,50
57.0,0,19,0,0,50
58.0,0,19,0,0,50
59.0,0,19,0,0,50
60.0,0,19,0,0,50
61.0,0,19,0,0,50
62.0,0,19,0,0,50
63.0,0,19,0,0,50
64.0,0,19,0,0,50
65.0,0,19,0,0,50
66.0,0,19,0,0,50
67.0,0,19,0,0,50
68.0,0,19,0,0,50
69.0,0,19,0,0,50
70.0,0,19,0,0,50
71.0,0,19,0,0,50
72.0,0,19,0,0,50
73.0,0,19,0,0,50
74.0,0,19,0,0,50
75.0,0,19,0,0,50
76.0,0,19,0,0,50
77.0,0,19,0,0,50
78.0,0,19,0,0,50
79.0,0,19,0,0,50
80.0,0,19,0,0,50
81.0,0,19,0,0,50
82.0,0,19,0,0,50
83.0,0,19,0,0,50
84.0,0,19,0,0,50
85.0,0,19,0,0,50
86.0,0,19,0,0,50
87.0,0,19,0,0,50
88.0,0,19,0,0,50
89.0,0,19,0,0,50
90.0,0,19,0,0,50
91.0,0,19,0,0,50
92.0,0,19,0,0,50
93.0,0,19,0,0,50
94.0,0,19,0,0,50
95.0,0,19,0,0,50
96.0,0,19,0,0,50
97.0,0,19,0,0,50
98.0,0,19,0,0,50
99.0,0,19,0,0,50
100.0,0,19,0,0,50
