time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,1,0
2,1,199,1,1,0
3,1,199,1,1,0
4,1,199,1,1,0
5,1,199,1,1,0
6,1,199,1,1,0
7.0,3,197,3,1,0
8.0,3,197,3,1,0
9.0,8,192,8,3,0
10.0,13,186,13,3,1
11.0,19,180,19,3,1
12.0,30,169,30,4,1
13.0,32,167,32,4,1
14.0,34,165,34,4,1
15.0,49,150,49,6,1
16.0,69,130,69,8,1
17.0,84,113,84,12,1
18.0,98,99,98,16,1
19.0,108,84,108,19,3
20.0,114,72,114,22,4
21.0,120,60,120,25,4
22.0,120,49,120,26,5
23.0,125,42,125,26,5
24.0,130,35,130,27,5
25.0,120,30,120,28,7
26.0,103,27,103,27,9
27.0,88,25,88,23,13
28.0,76,23,76,20,17
29.0,62,22,62,15,22
30.0,52,20,52,12,26
31.0,40,20,40,9,29
32.0,29,20,29,7,31
33.0,22,20,22,7,31
34.0,15,20,15,6,32
35.0,11,19,11,3,35
36.0,9,18,9,3,36
37.0,7,18,7,3,36
38.0,5,18,5,2,37
39.0,4,18,4,2,37
40.0,2,18,2,1,38
41.0,2,18,2,1,38
42.0,2,18,2,1,38
43.0,2,18,2,1,38
44.0,2,18,2,1,38
45.0,1,18,1,1,38
46.0,0,18,0,0,39
47.0,0,18,0,0,39
48.0,0,18,0,0,39
49.0,0,18,0,0,39
50.0,0,18,0,0,39
51.0,0,18,0,0,39
52.0,0,18,0,0,39
53.0,0,18,0,0,39
54.0,0,18,0,0,39
55.0,0,18,0,0,39
56.0,0,18,0,0,39
57.0,0,18,0,0,39
58.0,0,18,0,0,39
59.0,0,18,0,0,39
60.0,0,18,0,0,39
61.0,0,18,0,0,39
62.0,0,18,0,0,39
63.0,0,18,0,0,39
64.0,0,18,0,0,39
65.0,0,18,0,0,39
66.0,0,18,0,0,39
67.0,0,18,0,0,39
68.0,0,18,0,0,39
69.0,0,18,0,0,39
70.0,0,18,0,0,39
71.0,0,18,0,0,39
72.0,0,18,0,0,39
73.0,0,18,0,0,39
74.0,0,18,0,0,39
75.0,0,18,0,0,39
76.0,0,18,0,0,39
77.0,0,18,0,0,39
78.0,0,18,0,0,39
79.0,0,18,0,0,39
80.0,0,18,0,0,39
81.0,0,18,0,0,39
82.0,0,18,0,0,39
83.0,0,18,0,0,39
84.0,0,18,0,0,39
85.0,0,18,0,0,39
86.0,0,18,0,0,39
87.0,0,18,0,0,39
88.0,0,18,0,0,39
89.0,0,18,0,0,39
90.0,0,18,0,0,39
91.0,0,18,0,0,39
92.0,0,18,0,0,39
93.0,0,18,0,0,39
94.0,0,18,0,0,39
95.0,0,18,0,0,39
96.0,0,18,0,0,39
97.0,0,18,0,0,39
98.0,0,18,0,0,39
99.0,0,18,0,0,39
100.0,0,18,0,0,39
