time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,500,0,500,112,0
2.0,500,0,500,112,0
3.0,500,0,500,112,0
4.0,500,0,500,112,0
5.0,500,0,500,112,0
6.0,500,0,500,112,0
7.0,500,0,500,112,0
8.0,500,0,500,112,0
9.0,500,0,500,112,0
10.0,499,0,499,112,0
11.0,112,0,112,112,0
12.0,112,0,112,112,0
13.0,112,0,112,112,0
14.0,112,0,112,112,0
15.0,0,0,0,0,112
16.0,0,0,0,0,112
17.0,0,0,0,0,112
18.0,0,0,0,0,112
19.0,0,0,0,0,112
20.0,0,0,0,0,112
21.0,0,0,0,0,112
22.0,0,0,0,0,112
23.0,0,0,0,0,112
24.0,0,0,0,0,112
25.0,0,0,0,0,112
26.0,0,0,0,0,112
27.0,0,0,0,0,112
28.0,0,0,0,0,112
29.0,0,0,0,0,112
30.0,0,0,0,0,112
31.0,0,0,0,0,112
32.0,0,0,0,0,112
33.0,0,0,0,0,112
34.0,0,0,0,0,112
35.0,0,0,0,0,112
36.0,0,0,0,0,112
37.0,0,0,0,0,112
38.0,0,0,0,0,112
39.0,0,0,0,0,112
40.0,0,0,0,0,112
41.0,0,0,0,0,112
42.0,0,0,0,0,112
43.0,0,0,0,0,112
44.0,0,0,0,0,112
45.0,0,0,0,0,112
46.0,0,0,0,0,112
47.0,0,0,0,0,112
48.0,0,0,0,0,112
49.0,0,0,0,0,112
50.0,0,0,0,0,112
51.0,0,0,0,0,112
52.0,0,0,0,0,112
53.0,0,0,0,0,112
54.0,0,0,0,0,112
55.0,0,0,0,0,112
56.0,0,0,0,0,112
57.0,0,0,0,0,112
58.0,0,0,0,0,112
59.0,0,0,0,0,112
60.0,0,0,0,0,112
61.0,0,0,0,0,112
62.0,0,0,0,0,112
63.0,0,0,0,0,112
64.0,0,0,0,0,112
65.0,0,0,0,0,112
66.0,0,0,0,0,112
67.0,0,0,0,0,112
68.0,0,0,0,0,112
69.0,0,0,0,0,112
70.0,0,0,0,0,112
71.0,0,0,0,0,112
72.0,0,0,0,0,112
73.0,0,0,0,0,112
74.0,0,0,0,0,112
75.0,0,0,0,0,112
76.0,0,0,0,0,112
77.0,0,0,0,0,112
78.0,0,0,0,0,112
79.0,0,0,0,0,112
80.0,0,0,0,0,112
81.0,0,0,0,0,112
82.0,0,0,0,0,112
83.0,0,0,0,0,112
84.0,0,0,0,0,112
85.0,0,0,0,0,112
86.0,0,0,0,0,112
87.0,0,0,0,0,112
88.0,0,0,0,0,112
89.0,0,0,0,0,112
90.0,0,0,0,0,112
91.0,0,0,0,0,112
92.0,0,0,0,0,112
93.0,0,0,0,0,112
94.0,0,0,0,0,112
95.0,0,0,0,0,112
96.0,0,0,0,0,112
97.0,0,0,0,0,112
98.0,0,0,0,0,112
99.0,0,0,0,0,112
100.0,0,0,0,0,112
