time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,3,197,3,0,0
2.0,3,197,3,0,0
3.0,3,197,3,0,0
4.0,3,197,3,0,0
5.0,4,196,4,0,0
6.0,5,195,5,1,0
7.0,5,195,5,1,0
8.0,7,193,7,2,0
9.0,11,189,11,2,0
10.0,16,183,16,2,0
11.0,23,174,23,2,0
12.0,31,166,31,3,0
13.0,38,159,38,6,0
14.0,45,152,45,9,0
15.0,57,139,57,12,0
16.0,61,134,61,13,1
17.0,79,116,79,18,1
18.0,93,100,93,20,2
19.0,99,90,99,23,2
20.0,103,80,103,29,2
21.0,105,69,105,30,2
22.0,106,60,106,32,3
23.0,105,54,105,31,6
24.0,105,47,105,30,9
25.0,96,43,96,27,12
26.0,94,40,94,26,14
27.0,78,38,78,22,19
28.0,65,35,65,19,22
29.0,57,33,57,17,25
30.0,50,30,50,13,31
31.0,41,28,41,12,32
32.0,34,26,34,10,35
33.0,29,25,29,8,37
34.0,22,25,22,6,39
35.0,19,24,19,6,39
36.0,16,24,16,5,40
37.0,15,23,15,4,41
38.0,13,22,13,4,41
39.0,11,22,11,3,42
40.0,8,22,8,1,44
41.0,6,22,6,1,44
42.0,4,22,4,0,45
43.0,3,22,3,0,45
44.0,3,22,3,0,45
45.0,2,22,2,0,45
46.0,2,22,2,0,45
47.0,1,22,1,0,45
48.0,0,22,0,0,45
49.0,0,22,0,0,45
50.0,0,22,0,0,45
51.0,0,22,0,0,45
52.0,0,22,0,0,45
53.0,0,22,0,0,45
54.0,0,22,0,0,45
55.0,0,22,0,0,45
56.0,0,22,0,0,45
57.0,0,22,0,0,45
58.0,0,22,0,0,45
59.0,0,22,0,0,45
60.0,0,22,0,0,45
61.0,0,22,0,0,45
62.0,0,22,0,0,45
63.0,0,22,0,0,45
64.0,0,22,0,0,45
65.0,0,22,0,0,45
66.0,0,22,0,0,45
67.0,0,22,0,0,45
68.0,0,22,0,0,45
69.0,0,22,0,0,45
70.0,0,22,0,0,45
71.0,0,22,0,0,45
72.0,0,22,0,0,45
73.0,0,22,0,0,45
74.0,0,22,0,0,45
75.0,0,22,0,0,45
76.0,0,22,0,0,45
77.0,0,22,0,0,45
78.0,0,22,0,0,45
79.0,0,22,0,0,45
80.0,0,22,0,0,45
81.0,0,22,0,0,45
82.0,0,22,0,0,45
83.0,0,22,0,0,45
84.0,0,22,0,0,45
85.0,0,22,0,0,45
86.0,0,22,0,0,45
87.0,0,22,0,0,45
88.0,0,22,0,0,45
89.0,0,22,0,0,45
90.0,0,22,0,0,45
91.0,0,22,0,0,45
92.0,0,22,0,0,45
93.0,0,22,0,0,45
94.0,0,22,0,0,45
95.0,0,22,0,0,45
96.0,0,22,0,0,45
97.0,0,22,0,0,45
98.0,0,22,0,0,45
99.0,0,22,0,0,45
100.0,0,22,0,0,45
