time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,198,2,1,0
2.0,2,198,2,1,0
3.0,2,198,2,1,0
4.0,3,197,3,1,0
5.0,4,196,4,1,0
6.0,4,196,4,1,0
7.0,8,192,8,2,0
8.0,15,185,15,4,0
9.0,23,177,23,8,0
10.0,29,170,29,7,1
11.0,34,164,34,8,1
12.0,39,159,39,9,1
13.0,47,151,47,10,1
14.0,59,138,59,11,1
15.0,75,121,75,15,1
16.0,84,112,84,17,1
17.0,92,100,92,16,2
18.0,96,89,96,14,4
19.0,97,80,97,11,8
20.0,102,68,102,12,8
21.0,110,54,110,13,9
22.0,110,49,110,13,10
23.0,109,42,109,13,11
24.0,102,36,102,13,12
25.0,87,34,87,9,16
26.0,79,33,79,7,18
27.0,69,31,69,8,18
28.0,59,30,59,8,18
29.0,53,27,53,8,19
30.0,42,26,42,7,20
31.0,28,26,28,5,22
32.0,23,26,23,4,23
33.0,16,26,16,3,24
34.0,10,26,10,2,25
35.0,9,25,9,2,25
36.0,8,25,8,2,25
37.0,6,25,6,1,26
38.0,6,24,6,1,26
39.0,3,24,3,0,27
40.0,2,24,2,0,27
41.0,2,24,2,0,27
42.0,2,24,2,0,27
43.0,2,24,2,0,27
44.0,2,24,2,0,27
45.0,1,24,1,0,27
46.0,1,24,1,0,27
47.0,1,24,1,0,27
48.0,0,24,0,0,27
49.0,0,24,0,0,27
50.0,0,24,0,0,27
51.0,0,24,0,0,27
52.0,0,24,0,0,27
53.0,0,24,0,0,27
54.0,0,24,0,0,27
55.0,0,24,0,0,27
56.0,0,24,0,0,27
57.0,0,24,0,0,27
58.0,0,24,0,0,27
59.0,0,24,0,0,27
60.0,0,24,0,0,27
61.0,0,24,0,0,27
62.0,0,24,0,0,27
63.0,0,24,0,0,27
64.0,0,24,0,0,27
65.0,0,24,0,0,27
66.0,0,24,0,0,27
67.0,0,24,0,0,27
68.0,0,24,0,0,27
69.0,0,24,0,0,27
70.0,0,24,0,0,27
71.0,0,24,0,0,27
72.0,0,24,0,0,27
73.0,0,24,0,0,27
74.0,0,24,0,0,27
75.0,0,24,0,0,27
76.0,0,24,0,0,27
77.0,0,24,0,0,27
78.0,0,24,0,0,27
79.0,0,24,0,0,27
80.0,0,24,0,0,27
81.0,0,24,0,0,27
82.0,0,24,0,0,27
83.0,0,24,0,0,27
84.0,0,24,0,0,27
85.0,0,24,0,0,27
86.0,0,24,0,0,27
87.0,0,24,0,0,27
88.0,0,24,0,0,27
89.0,0,24,0,0,27
90.0,0,24,0,0,27
91.0,0,24,0,0,27
92.0,0,24,0,0,27
93.0,0,24,0,0,27
94.0,0,24,0,0,27
95.0,0,24,0,0,27
96.0,0,24,0,0,27
97.0,0,24,0,0,27
98.0,0,24,0,0,27
99.0,0,24,0,0,27
100.0,0,24,0,0,27
