time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,9,9991,9,0,0
2.0,29,9971,29,1,0
3.0,84,9916,84,9,0
4.0,240,9760,240,47,0
5.0,765,9235,765,151,0
6.0,2173,7827,2173,452,0
7.0,4867,5133,4867,1007,0
8.0,7610,2390,7610,1607,0
9.0,9198,802,9198,1971,0
10.0,9792,207,9792,2108,0
11.0,9933,58,9933,2133,0
12.0,9953,19,9953,2140,0
13.0,9923,2,9923,2145,0
14.0,9807,0,9807,2146,0
15.0,9386,0,9386,2146,0
16.0,8278,0,8278,2145,1
17.0,6131,0,6131,2137,9
18.0,3950,0,3950,2099,47
19.0,2622,0,2622,1995,151
20.0,1863,0,1863,1694,452
21.0,1184,0,1184,1139,1007
22.0,552,0,552,539,1607
23.0,176,0,176,175,1971
24.0,38,0,38,38,2108
25.0,13,0,13,13,2133
26.0,6,0,6,6,2140
27.0,1,0,1,1,2145
28.0,0,0,0,0,2146
29.0,0,0,0,0,2146
30.0,0,0,0,0,2146
31.0,0,0,0,0,2146
32.0,0,0,0,0,2146
33.0,0,0,0,0,2146
34.0,0,0,0,0,2146
35.0,0,0,0,0,2146
36.0,0,0,0,0,2146
37.0,0,0,0,0,2146
38.0,0,0,0,0,2146
39.0,0,0,0,0,2146
40.0,0,0,0,0,2146
41.0,0,0,0,0,2146
42.0,0,0,0,0,2146
43.0,0,0,0,0,2146
44.0,0,0,0,0,2146
45.0,0,0,0,0,2146
46.0,0,0,0,0,2146
47.0,0,0,0,0,2146
48.0,0,0,0,0,2146
49.0,0,0,0,0,2146
50.0,0,0,0,0,2146
51.0,0,0,0,0,2146
52.0,0,0,0,0,2146
53.0,0,0,0,0,2146
54.0,0,0,0,0,2146
55.0,0,0,0,0,2146
56.0,0,0,0,0,2146
57.0,0,0,0,0,2146
58.0,0,0,0,0,2146
59.0,0,0,0,0,2146
60.0,0,0,0,0,2146
61.0,0,0,0,0,2146
62.0,0,0,0,0,2146
63.0,0,0,0,0,2146
64.0,0,0,0,0,2146
65.0,0,0,0,0,2146
66.0,0,0,0,0,2146
67.0,0,0,0,0,2146
68.0,0,0,0,0,2146
69.0,0,0,0,0,2146
70.0,0,0,0,0,2146
71.0,0,0,0,0,2146
72.0,0,0,0,0,2146
73.0,0,0,0,0,2146
74.0,0,0,0,0,2146
75.0,0,0,0,0,2146
76.0,0,0,0,0,2146
77.0,0,0,0,0,2146
78.0,0,0,0,0,2146
79.0,0,0,0,0,2146
80.0,0,0,0,0,2146
81.0,0,0,0,0,2146
82.0,0,0,0,0,2146
83.0,0,0,0,0,2146
84.0,0,0,0,0,2146
85.0,0,0,0,0,2146
86.0,0,0,0,0,2146
87.0,0,0,0,0,2146
88.0,0,0,0,0,2146
89.0,0,0,0,0,2146
90.0,0,0,0,0,2146
91.0,0,0,0,0,2146
92.0,0,0,0,0,2146
93.0,0,0,0,0,2146
94.0,0,0,0,0,2146
95.0,0,0,0,0,2146
96.0,0,0,0,0,2146
97.0,0,0,0,0,2146
98.0,0,0,0,0,2146
99.0,0,0,0,0,2146
100.0,0,0,0,0,2146
