time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,5,9995,5,1,0
2.0,32,9968,32,10,0
3.0,57,9943,57,18,0
4.0,89,9911,89,21,0
5.0,186,9814,186,39,0
6.0,531,9469,531,120,0
7.0,1485,8515,1485,311,0
8.0,2733,7267,2733,603,0
9.0,3953,6047,3953,874,0
10.0,5231,4768,5231,1151,0
11.0,6345,3651,6345,1392,0
12.0,7351,2627,7351,1618,0
13.0,8263,1698,8263,1829,0
14.0,8961,971,8961,2012,0
15.0,9269,583,9269,2075,1
16.0,9231,348,9231,2118,10
17.0,8603,205,8603,2148,18
18.0,7723,126,7723,2159,21
19.0,6803,79,6803,2154,39
20.0,5761,38,5761,2086,120
21.0,4709,23,4709,1897,311
22.0,3629,13,3629,1606,603
23.0,2646,7,2646,1337,874
24.0,1827,5,1827,1061,1151
25.0,1265,2,1265,820,1392
26.0,858,0,858,594,1618
27.0,542,0,542,383,1829
28.0,294,0,294,200,2012
29.0,196,0,196,136,2076
30.0,116,0,116,84,2128
31.0,65,0,65,46,2166
32.0,42,0,42,32,2180
33.0,25,0,25,19,2193
34.0,11,0,11,6,2206
35.0,6,0,6,4,2208
36.0,3,0,3,3,2209
37.0,1,0,1,1,2211
38.0,0,0,0,0,2212
39.0,0,0,0,0,2212
40.0,0,0,0,0,2212
41.0,0,0,0,0,2212
42.0,0,0,0,0,2212
43.0,0,0,0,0,2212
44.0,0,0,0,0,2212
45.0,0,0,0,0,2212
46.0,0,0,0,0,2212
47.0,0,0,0,0,2212
48.0,0,0,0,0,2212
49.0,0,0,0,0,2212
50.0,0,0,0,0,2212
51.0,0,0,0,0,2212
52.0,0,0,0,0,2212
53.0,0,0,0,0,2212
54.0,0,0,0,0,2212
55.0,0,0,0,0,2212
56.0,0,0,0,0,2212
57.0,0,0,0,0,2212
58.0,0,0,0,0,2212
59.0,0,0,0,0,2212
60.0,0,0,0,0,2212
61.0,0,0,0,0,2212
62.0,0,0,0,0,2212
63.0,0,0,0,0,2212
64.0,0,0,0,0,2212
65.0,0,0,0,0,2212
66.0,0,0,0,0,2212
67.0,0,0,0,0,2212
68.0,0,0,0,0,2212
69.0,0,0,0,0,2212
70.0,0,0,0,0,2212
71.0,0,0,0,0,2212
72.0,0,0,0,0,2212
73.0,0,0,0,0,2212
74.0,0,0,0,0,2212
75.0,0,0,0,0,2212
76.0,0,0,0,0,2212
77.0,0,0,0,0,2212
78.0,0,0,0,0,2212
79.0,0,0,0,0,2212
80.0,0,0,0,0,2212
81.0,0,0,0,0,2212
82.0,0,0,0,0,2212
83.0,0,0,0,0,2212
84.0,0,0,0,0,2212
85.0,0,0,0,0,2212
86.0,0,0,0,0,2212
87.0,0,0,0,0,2212
88.0,0,0,0,0,2212
89.0,0,0,0,0,2212
90.0,0,0,0,0,2212
91.0,0,0,0,0,2212
92.0,0,0,0,0,2212
93.0,0,0,0,0,2212
94.0,0,0,0,0,2212
95.0,0,0,0,0,2212
96.0,0,0,0,0,2212
97.0,0,0,0,0,2212
98.0,0,0,0,0,2212
99.0,0,0,0,0,2212
100.0,0,0,0,0,2212
