time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,99,1,0,0
2.0,3,97,3,0,0
3.0,6,94,6,0,0
4.0,9,91,9,1,0
5.0,14,86,14,3,0
6.0,23,77,23,6,0
7.0,36,64,36,10,0
8.0,43,57,43,12,0
9.0,48,52,48,13,0
10.0,53,46,53,15,0
11.0,59,40,59,17,0
12.0,66,31,66,19,0
13.0,72,22,72,20,0
14.0,78,13,78,21,1
15.0,75,11,75,19,3
16.0,69,8,69,16,6
17.0,56,8,56,12,10
18.0,50,7,50,10,12
19.0,48,4,48,11,13
20.0,43,3,43,9,15
21.0,37,3,37,7,17
22.0,29,2,29,5,19
23.0,20,2,20,4,20
24.0,11,2,11,2,22
25.0,9,2,9,2,22
26.0,6,2,6,2,22
27.0,6,2,6,2,22
28.0,5,2,5,2,22
29.0,2,2,2,0,24
30.0,1,2,1,0,24
31.0,1,2,1,0,24
32.0,0,2,0,0,24
33.0,0,2,0,0,24
34.0,0,2,0,0,24
35.0,0,2,0,0,24
36.0,0,2,0,0,24
37.0,0,2,0,0,24
38.0,0,2,0,0,24
39.0,0,2,0,0,24
40.0,0,2,0,0,24
41.0,0,2,0,0,24
42.0,0,2,0,0,24
43.0,0,2,0,0,24
44.0,0,2,0,0,24
45.0,0,2,0,0,24
46.0,0,2,0,0,24
47.0,0,2,0,0,24
48.0,0,2,0,0,24
49.0,0,2,0,0,24
50.0,0,2,0,0,24
51.0,0,2,0,0,24
52.0,0,2,0,0,24
53.0,0,2,0,0,24
54.0,0,2,0,0,24
55.0,0,2,0,0,24
56.0,0,2,0,0,24
57.0,0,2,0,0,24
58.0,0,2,0,0,24
59.0,0,2,0,0,24
60.0,0,2,0,0,24
61.0,0,2,0,0,24
62.0,0,2,0,0,24
63.0,0,2,0,0,24
64.0,0,2,0,0,24
65.0,0,2,0,0,24
66.0,0,2,0,0,24
67.0,0,2,0,0,24
68.0,0,2,0,0,24
69.0,0,2,0,0,24
70.0,0,2,0,0,24
71.0,0,2,0,0,24
72.0,0,2,0,0,24
73.0,0,2,0,0,24
74.0,0,2,0,0,24
75.0,0,2,0,0,24
76.0,0,2,0,0,24
77.0,0,2,0,0,24
78.0,0,2,0,0,24
79.0,0,2,0,0,24
80.0,0,2,0,0,24
81.0,0,2,0,0,24
82.0,0,2,0,0,24
83.0,0,2,0,0,24
84.0,0,2,0,0,24
85.0,0,2,0,0,24
86.0,0,2,0,0,24
87.0,0,2,0,0,24
88.0,0,2,0,0,24
89.0,0,2,0,0,24
90.0,0,2,0,0,24
91.0,0,2,0,0,24
92.0,0,2,0,0,24
93.0,0,2,0,0,24
94.0,0,2,0,0,24
95.0,0,2,0,0,24
96.0,0,2,0,0,24
97.0,0,2,0,0,24
98.0,0,2,0,0,24
99.0,0,2,0,0,24
100.0,0,2,0,0,24
