time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,3,97,3,2,0
2.0,5,95,5,3,0
3.0,6,94,6,3,0
4.0,9,91,9,4,0
5.0,9,91,9,4,0
6.0,14,86,14,6,0
7.0,21,79,21,7,0
8.0,24,76,24,7,0
9.0,28,72,28,9,0
10.0,33,66,33,10,0
11.0,37,60,37,10,2
12.0,40,55,40,10,3
13.0,43,51,43,10,3
14.0,43,48,43,10,4
15.0,52,39,52,11,4
16.0,58,28,58,13,6
17.0,58,21,58,14,7
18.0,58,18,58,14,7
19.0,55,17,55,13,9
20.0,54,12,54,13,10
21.0,50,10,50,11,12
22.0,46,9,46,10,13
23.0,42,9,42,10,13
24.0,39,9,39,9,14
25.0,31,8,31,9,15
26.0,21,7,21,5,19
27.0,14,7,14,3,21
28.0,11,7,11,3,21
29.0,10,7,10,2,22
30.0,5,7,5,1,23
31.0,4,6,4,1,23
32.0,3,6,3,1,23
33.0,3,6,3,1,23
34.0,3,6,3,1,23
35.0,2,6,2,0,24
36.0,1,6,1,0,24
37.0,1,6,1,0,24
38.0,1,6,1,0,24
39.0,1,6,1,0,24
40.0,1,6,1,0,24
41.0,0,6,0,0,24
42.0,0,6,0,0,24
43.0,0,6,0,0,24
44.0,0,6,0,0,24
45.0,0,6,0,0,24
46.0,0,6,0,0,24
47.0,0,6,0,0,24
48.0,0,6,0,0,24
49.0,0,6,0,0,24
50.0,0,6,0,0,24
51.0,0,6,0,0,24
52.0,0,6,0,0,24
53.0,0,6,0,0,24
54.0,0,6,0,0,24
55.0,0,6,0,0,24
56.0,0,6,0,0,24
57.0,0,6,0,0,24
58.0,0,6,0,0,24
59.0,0,6,0,0,24
60.0,0,6,0,0,24
61.0,0,6,0,0,24
62.0,0,6,0,0,24
63.0,0,6,0,0,24
64.0,0,6,0,0,24
65.0,0,6,0,0,24
66.0,0,6,0,0,24
67.0,0,6,0,0,24
68.0,0,6,0,0,24
69.0,0,6,0,0,24
70.0,0,6,0,0,24
71.0,0,6,0,0,24
72.0,0,6,0,0,24
73.0,0,6,0,0,24
74.0,0,6,0,0,24
75.0,0,6,0,0,24
76.0,0,6,0,0,24
77.0,0,6,0,0,24
78.0,0,6,0,0,24
79.0,0,6,0,0,24
80.0,0,6,0,0,24
81.0,0,6,0,0,24
82.0,0,6,0,0,24
83.0,0,6,0,0,24
84.0,0,6,0,0,24
85.0,0,6,0,0,24
86.0,0,6,0,0,24
87.0,0,6,0,0,24
88.0,0,6,0,0,24
89.0,0,6,0,0,24
90.0,0,6,0,0,24
91.0,0,6,0,0,24
92.0,0,6,0,0,24
93.0,0,6,0,0,24
94.0,0,6,0,0,24
95.0,0,6,0,0,24
96.0,0,6,0,0,24
97.0,0,6,0,0,24
98.0,0,6,0,0,24
99.0,0,6,0,0,24
100.0,0,6,0,0,24
