time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,99,1,0,0
2.0,2,98,2,0,0
3.0,6,94,6,0,0
4.0,8,92,8,0,0
5.0,14,86,14,1,0
6.0,18,82,18,3,0
7.0,29,71,29,5,0
8.0,35,65,35,6,0
9.0,45,55,45,8,0
10.0,54,45,54,12,0
11.0,66,33,66,14,0
12.0,70,28,70,16,0
13.0,71,23,71,17,0
14.0,75,17,75,19,0
15.0,71,15,71,19,1
16.0,71,11,71,18,3
17.0,61,10,61,16,5
18.0,55,10,55,15,6
19.0,46,9,46,13,8
20.0,36,9,36,9,12
21.0,24,9,24,7,14
22.0,20,8,20,5,16
23.0,15,8,15,4,17
24.0,9,8,9,2,19
25.0,7,8,7,1,20
26.0,4,7,4,0,21
27.0,3,7,3,0,21
28.0,3,7,3,0,21
29.0,2,7,2,0,21
30.0,2,7,2,0,21
31.0,2,7,2,0,21
32.0,1,7,1,0,21
33.0,1,7,1,0,21
34.0,1,7,1,0,21
35.0,1,7,1,0,21
36.0,0,7,0,0,21
37.0,0,7,0,0,21
38.0,0,7,0,0,21
39.0,0,7,0,0,21
40.0,0,7,0,0,21
41.0,0,7,0,0,21
42.0,0,7,0,0,21
43.0,0,7,0,0,21
44.0,0,7,0,0,21
45.0,0,7,0,0,21
46.0,0,7,0,0,21
47.0,0,7,0,0,21
48.0,0,7,0,0,21
49.0,0,7,0,0,21
50.0,0,7,0,0,21
51.0,0,7,0,0,21
52.0,0,7,0,0,21
53.0,0,7,0,0,21
54.0,0,7,0,0,21
55.0,0,7,0,0,21
56.0,0,7,0,0,21
57.0,0,7,0,0,21
58.0,0,7,0,0,21
59.0,0,7,0,0,21
60.0,0,7,0,0,21
61.0,0,7,0,0,21
62.0,0,7,0,0,21
63.0,0,7,0,0,21
64.0,0,7,0,0,21
65.0,0,7,0,0,21
66.0,0,7,0,0,21
67.0,0,7,0,0,21
68.0,0,7,0,0,21
69.0,0,7,0,0,21
70.0,0,7,0,0,21
71.0,0,7,0,0,21
72.0,0,7,0,0,21
73.0,0,7,0,0,21
74.0,0,7,0,0,21
75.0,0,7,0,0,21
76.0,0,7,0,0,21
77.0,0,7,0,0,21
78.0,0,7,0,0,21
79.0,0,7,0,0,21
80.0,0,7,0,0,21
81.0,0,7,0,0,21
82.0,0,7,0,0,21
83.0,0,7,0,0,21
84.0,0,7,0,0,21
85.0,0,7,0,0,21
86.0,0,7,0,0,21
87.0,0,7,0,0,21
88.0,0,7,0,0,21
89.0,0,7,0,0,21
90.0,0,7,0,0,21
91.0,0,7,0,0,21
92.0,0,7,0,0,21
93.0,0,7,0,0,21
94.0,0,7,0,0,21
95.0,0,7,0,0,21
96.0,0,7,0,0,21
97.0,0,7,0,0,21
98.0,0,7,0,0,21
99.0,0,7,0,0,21
100.0,0,7,0,0,21
