time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2,1,199,1,0,0
3,1,199,1,0,0
4,1,199,1,0,0
5,1,199,1,0,0
6,1,199,1,0,0
7,1,199,1,0,0
8,1,199,1,0,0
9.0,2,198,2,0,0
10.0,3,196,3,0,0
11.0,4,195,4,1,0
12.0,6,193,6,2,0
13.0,10,189,10,2,0
14.0,16,183,16,3,0
15.0,20,179,20,5,0
16.0,31,168,31,7,0
17.0,46,153,46,9,0
18.0,57,142,57,12,0
19.0,64,134,64,15,0
20.0,85,111,85,18,0
21.0,99,96,99,20,1
22.0,122,71,122,27,2
23.0,128,61,128,30,2
24.0,139,44,139,34,3
25.0,143,36,143,33,5
26.0,135,33,135,31,7
27.0,127,26,127,30,9
28.0,116,26,116,27,12
29.0,110,24,110,24,15
30.0,90,21,90,21,18
31.0,75,21,75,18,21
32.0,50,21,50,10,29
33.0,41,20,41,7,32
34.0,24,20,24,2,37
35.0,17,19,17,1,38
36.0,16,17,16,1,38
37.0,10,16,10,0,39
38.0,10,16,10,0,39
39.0,8,16,8,0,39
40.0,5,16,5,0,39
41.0,5,16,5,0,39
42.0,5,16,5,0,39
43.0,4,16,4,0,39
44.0,4,16,4,0,39
45.0,3,16,3,0,39
46.0,1,16,1,0,39
47.0,0,16,0,0,39
48.0,0,16,0,0,39
49.0,0,16,0,0,39
50.0,0,16,0,0,39
51.0,0,16,0,0,39
52.0,0,16,0,0,39
53.0,0,16,0,0,39
54.0,0,16,0,0,39
55.0,0,16,0,0,39
56.0,0,16,0,0,39
57.0,0,16,0,0,39
58.0,0,16,0,0,39
59.0,0,16,0,0,39
60.0,0,16,0,0,39
61.0,0,16,0,0,39
62.0,0,16,0,0,39
63.0,0,16,0,0,39
64.0,0,16,0,0,39
65.0,0,16,0,0,39
66.0,0,16,0,0,39
67.0,0,16,0,0,39
68.0,0,16,0,0,39
69.0,0,16,0,0,39
70.0,0,16,0,0,39
71.0,0,16,0,0,39
72.0,0,16,0,0,39
73.0,0,16,0,0,39
74.0,0,16,0,0,39
75.0,0,16,0,0,39
76.0,0,16,0,0,39
77.0,0,16,0,0,39
78.0,0,16,0,0,39
79.0,0,16,0,0,39
80.0,0,16,0,0,39
81.0,0,16,0,0,39
82.0,0,16,0,0,39
83.0,0,16,0,0,39
84.0,0,16,0,0,39
85.0,0,16,0,0,39
86.0,0,16,0,0,39
87.0,0,16,0,0,39
88.0,0,16,0,0,39
89.0,0,16,0,0,39
90.0,0,16,0,0,39
91.0,0,16,0,0,39
92.0,0,16,0,0,39
93.0,0,16,0,0,39
94.0,0,16,0,0,39
95.0,0,16,0,0,39
96.0,0,16,0,0,39
97.0,0,16,0,0,39
98.0,0,16,0,0,39
99.0,0,16,0,0,39
100.0,0,16,0,0,39
