time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,99,1,0,0
2.0,2,98,2,1,0
3.0,2,98,2,1,0
4.0,2,98,2,1,0
5.0,2,98,2,1,0
6.0,2,98,2,1,0
7.0,2,98,2,1,0
8.0,2,98,2,1,0
9.0,2,98,2,1,0
10.0,2,97,2,1,0
11.0,4,95,4,1,0
12.0,4,94,4,0,1
13.0,6,92,6,0,1
14.0,7,91,7,0,1
15.0,8,90,8,0,1
16.0,10,88,10,1,1
17.0,15,83,15,2,1
18.0,21,77,21,4,1
19.0,23,75,23,4,1
20.0,25,72,25,5,1
21.0,27,68,27,6,1
22.0,37,57,37,9,1
23.0,40,52,40,12,1
24.0,42,49,42,13,1
25.0,49,41,49,15,1
26.0,56,32,56,15,2
27.0,55,28,55,15,3
28.0,54,23,54,15,5
29.0,55,20,55,15,5
30.0,57,15,57,16,6
31.0,55,13,55,16,7
32.0,44,13,44,13,10
33.0,40,12,40,10,13
34.0,38,11,38,9,14
35.0,31,10,31,7,16
36.0,22,10,22,6,17
37.0,18,10,18,5,18
38.0,13,10,13,3,20
39.0,10,10,10,3,20
40.0,5,10,5,1,22
41.0,3,10,3,0,23
42.0,3,10,3,0,23
43.0,2,10,2,0,23
44.0,1,10,1,0,23
45.0,0,10,0,0,23
46.0,0,10,0,0,23
47.0,0,10,0,0,23
48.0,0,10,0,0,23
49.0,0,10,0,0,23
50.0,0,10,0,0,23
51.0,0,10,0,0,23
52.0,0,10,0,0,23
53.0,0,10,0,0,23
54.0,0,10,0,0,23
55.0,0,10,0,0,23
56.0,0,10,0,0,23
57.0,0,10,0,0,23
58.0,0,10,0,0,23
59.0,0,10,0,0,23
60.0,0,10,0,0,23
61.0,0,10,0,0,23
62.0,0,10,0,0,23
63.0,0,10,0,0,23
64.0,0,10,0,0,23
65.0,0,10,0,0,23
66.0,0,10,0,0,23
67.0,0,10,0,0,23
68.0,0,10,0,0,23
69.0,0,10,0,0,23
70.0,0,10,0,0,23
71.0,0,10,0,0,23
72.0,0,10,0,0,23
73.0,0,10,0,0,23
74.0,0,10,0,0,23
75.0,0,10,0,0,23
76.0,0,10,0,0,23
77.0,0,10,0,0,23
78.0,0,10,0,0,23
79.0,0,10,0,0,23
80.0,0,10,0,0,23
81.0,0,10,0,0,23
82.0,0,10,0,0,23
83.0,0,10,0,0,23
84.0,0,10,0,0,23
85.0,0,10,0,0,23
86.0,0,10,0,0,23
87.0,0,10,0,0,23
88.0,0,10,0,0,23
89.0,0,10,0,0,23
90.0,0,10,0,0,23
91.0,0,10,0,0,23
92.0,0,10,0,0,23
93.0,0,10,0,0,23
94.0,0,10,0,0,23
95.0,0,10,0,0,23
96.0,0,10,0,0,23
97.0,0,10,0,0,23
98.0,0,10,0,0,23
99.0,0,10,0,0,23
100.0,0,10,0,0,23
