time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,99,1,0,0
2.0,2,98,2,1,0
3.0,2,98,2,1,0
4.0,2,98,2,1,0
5.0,2,98,2,1,0
6.0,2,98,2,1,0
7.0,5,95,5,1,0
8.0,5,95,5,1,0
9.0,7,93,7,1,0
10.0,6,93,6,1,0
11.0,9,90,9,2,0
12.0,12,86,12,1,1
13.0,18,80,18,4,1
14.0,24,74,24,4,1
15.0,31,67,31,6,1
16.0,40,58,40,11,1
17.0,45,50,45,14,1
18.0,51,44,51,15,1
19.0,52,41,52,16,1
20.0,56,37,56,17,1
21.0,58,32,58,16,2
22.0,56,30,56,17,2
23.0,54,26,54,15,5
24.0,55,19,55,19,5
25.0,49,18,49,17,7
26.0,43,15,43,12,12
27.0,37,13,37,10,15
28.0,31,13,31,9,16
29.0,28,13,28,8,17
30.0,25,12,25,7,18
31.0,20,12,20,7,18
32.0,18,12,18,6,19
33.0,15,11,15,5,20
34.0,8,11,8,1,24
35.0,7,11,7,1,24
36.0,4,11,4,1,24
37.0,2,11,2,0,25
38.0,2,11,2,0,25
39.0,2,11,2,0,25
40.0,2,10,2,0,25
41.0,2,10,2,0,25
42.0,2,10,2,0,25
43.0,1,10,1,0,25
44.0,1,10,1,0,25
45.0,1,10,1,0,25
46.0,1,10,1,0,25
47.0,1,10,1,0,25
48.0,1,10,1,0,25
49.0,1,10,1,0,25
50.0,0,10,0,0,25
51.0,0,10,0,0,25
52.0,0,10,0,0,25
53.0,0,10,0,0,25
54.0,0,10,0,0,25
55.0,0,10,0,0,25
56.0,0,10,0,0,25
57.0,0,10,0,0,25
58.0,0,10,0,0,25
59.0,0,10,0,0,25
60.0,0,10,0,0,25
61.0,0,10,0,0,25
62.0,0,10,0,0,25
63.0,0,10,0,0,25
64.0,0,10,0,0,25
65.0,0,10,0,0,25
66.0,0,10,0,0,25
67.0,0,10,0,0,25
68.0,0,10,0,0,25
69.0,0,10,0,0,25
70.0,0,10,0,0,25
71.0,0,10,0,0,25
72.0,0,10,0,0,25
73.0,0,10,0,0,25
74.0,0,10,0,0,25
75.0,0,10,0,0,25
76.0,0,10,0,0,25
77.0,0,10,0,0,25
78.0,0,10,0,0,25
79.0,0,10,0,0,25
80.0,0,10,0,0,25
81.0,0,10,0,0,25
82.0,0,10,0,0,25
83.0,0,10,0,0,25
84.0,0,10,0,0,25
85.0,0,10,0,0,25
86.0,0,10,0,0,25
87.0,0,10,0,0,25
88.0,0,10,0,0,25
89.0,0,10,0,0,25
90.0,0,10,0,0,25
91.0,0,10,0,0,25
92.0,0,10,0,0,25
93.0,0,10,0,0,25
94.0,0,10,0,0,25
95.0,0,10,0,0,25
96.0,0,10,0,0,25
97.0,0,10,0,0,25
98.0,0,10,0,0,25
99.0,0,10,0,0,25
100.0,0,10,0,0,25
