time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,1,0
2.0,3,197,3,2,0
3.0,4,196,4,2,0
4.0,8,192,8,2,0
5.0,8,192,8,2,0
6.0,9,191,9,2,0
7.0,11,189,11,3,0
8.0,14,186,14,4,0
9.0,18,182,18,5,0
10.0,22,177,22,5,1
11.0,29,170,29,6,1
12.0,37,160,37,8,2
13.0,56,140,56,11,2
14.0,72,120,72,15,2
15.0,100,92,100,20,2
16.0,115,76,115,22,2
17.0,139,50,139,22,3
18.0,150,36,150,25,4
19.0,155,27,155,27,5
20.0,156,21,156,27,6
21.0,158,12,158,26,7
22.0,149,11,149,23,10
23.0,131,9,131,20,13
24.0,112,8,112,17,17
25.0,85,7,85,12,22
26.0,70,6,70,11,24
27.0,46,4,46,10,25
28.0,32,4,32,6,29
29.0,23,4,23,3,32
30.0,17,4,17,2,33
31.0,8,4,8,2,33
32.0,7,4,7,2,33
33.0,5,4,5,2,33
34.0,4,4,4,1,34
35.0,3,4,3,1,34
36.0,2,4,2,0,35
37.0,0,4,0,0,35
38.0,0,4,0,0,35
39.0,0,4,0,0,35
40.0,0,4,0,0,35
41.0,0,4,0,0,35
42.0,0,4,0,0,35
43.0,0,4,0,0,35
44.0,0,4,0,0,35
45.0,0,4,0,0,35
46.0,0,4,0,0,35
47.0,0,4,0,0,35
48.0,0,4,0,0,35
49.0,0,4,0,0,35
50.0,0,4,0,0,35
51.0,0,4,0,0,35
52.0,0,4,0,0,35
53.0,0,4,0,0,35
54.0,0,4,0,0,35
55.0,0,4,0,0,35
56.0,0,4,0,0,35
57.0,0,4,0,0,35
58.0,0,4,0,0,35
59.0,0,4,0,0,35
60.0,0,4,0,0,35
61.0,0,4,0,0,35
62.0,0,4,0,0,35
63.0,0,4,0,0,35
64.0,0,4,0,0,35
65.0,0,4,0,0,35
66.0,0,4,0,0,35
67.0,0,4,0,0,35
68.0,0,4,0,0,35
69.0,0,4,0,0,35
70.0,0,4,0,0,35
71.0,0,4,0,0,35
72.0,0,4,0,0,35
73.0,0,4,0,0,35
74.0,0,4,0,0,35
75.0,0,4,0,0,35
76.0,0,4,0,0,35
77.0,0,4,0,0,35
78.0,0,4,0,0,35
79.0,0,4,0,0,35
80.0,0,4,0,0,35
81.0,0,4,0,0,35
82.0,0,4,0,0,35
83.0,0,4,0,0,35
84.0,0,4,0,0,35
85.0,0,4,0,0,35
86.0,0,4,0,0,35
87.0,0,4,0,0,35
88.0,0,4,0,0,35
89.0,0,4,0,0,35
90.0,0,4,0,0,35
91.0,0,4,0,0,35
92.0,0,4,0,0,35
93.0,0,4,0,0,35
94.0,0,4,0,0,35
95.0,0,4,0,0,35
96.0,0,4,0,0,35
97.0,0,4,0,0,35
98.0,0,4,0,0,35
99.0,0,4,0,0,35
100.0,0,4,0,0,35
