time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2,1,199,1,0,0
3,1,199,1,0,0
4,1,199,1,0,0
5,1,199,1,0,0
6,1,199,1,0,0
7.0,2,198,2,0,0
8.0,3,197,3,0,0
9.0,7,193,7,0,0
10.0,10,189,10,0,0
11.0,18,181,18,1,0
12.0,24,175,24,2,0
13.0,36,163,36,4,0
14.0,54,145,54,8,0
15.0,71,128,71,12,0
16.0,92,107,92,15,0
17.0,107,91,107,17,0
18.0,123,74,123,20,0
19.0,134,59,134,24,0
20.0,147,42,147,27,0
21.0,150,31,150,28,1
22.0,151,24,151,30,2
23.0,143,20,143,29,4
24.0,126,19,126,25,8
25.0,111,17,111,22,12
26.0,90,17,90,19,15
27.0,75,16,75,17,17
28.0,59,15,59,14,20
29.0,45,14,45,10,24
30.0,30,12,30,8,27
31.0,19,12,19,6,29
32.0,12,12,12,3,32
33.0,8,12,8,2,33
34.0,7,12,7,2,33
35.0,5,12,5,1,34
36.0,5,12,5,1,34
37.0,4,12,4,1,34
38.0,3,12,3,1,34
39.0,2,12,2,1,34
40.0,0,12,0,0,35
41.0,0,12,0,0,35
42.0,0,12,0,0,35
43.0,0,12,0,0,35
44.0,0,12,0,0,35
45.0,0,12,0,0,35
46.0,0,12,0,0,35
47.0,0,12,0,0,35
48.0,0,12,0,0,35
49.0,0,12,0,0,35
50.0,0,12,0,0,35
51.0,0,12,0,0,35
52.0,0,12,0,0,35
53.0,0,12,0,0,35
54.0,0,12,0,0,35
55.0,0,12,0,0,35
56.0,0,12,0,0,35
57.0,0,12,0,0,35
58.0,0,12,0,0,35
59.0,0,12,0,0,35
60.0,0,12,0,0,35
61.0,0,12,0,0,35
62.0,0,12,0,0,35
63.0,0,12,0,0,35
64.0,0,12,0,0,35
65.0,0,12,0,0,35
66.0,0,12,0,0,35
67.0,0,12,0,0,35
68.0,0,12,0,0,35
69.0,0,12,0,0,35
70.0,0,12,0,0,35
71.0,0,12,0,0,35
72.0,0,12,0,0,35
73.0,0,12,0,0,35
74.0,0,12,0,0,35
75.0,0,12,0,0,35
76.0,0,12,0,0,35
77.0,0,12,0,0,35
78.0,0,12,0,0,35
79.0,0,12,0,0,35
80.0,0,12,0,0,35
81.0,0,12,0,0,35
82.0,0,12,0,0,35
83.0,0,12,0,0,35
84.0,0,12,0,0,35
85.0,0,12,0,0,35
86.0,0,12,0,0,35
87.0,0,12,0,0,35
88.0,0,12,0,0,35
89.0,0,12,0,0,35
90.0,0,12,0,0,35
91.0,0,12,0,0,35
92.0,0,12,0,0,35
93.0,0,12,0,0,35
94.0,0,12,0,0,35
95.0,0,12,0,0,35
96.0,0,12,0,0,35
97.0,0,12,0,0,35
98.0,0,12,0,0,35
99.0,0,12,0,0,35
100.0,0,12,0,0,35
