time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,198,2,0,0
2.0,2,198,2,0,0
3.0,4,196,4,0,0
4.0,4,196,4,0,0
5.0,8,192,8,0,0
6.0,13,187,13,1,0
7.0,19,181,19,3,0
8.0,22,178,22,3,0
9.0,33,167,33,4,0
10.0,39,160,39,7,0
11.0,46,152,46,9,0
12.0,66,132,66,12,0
13.0,80,116,80,18,0
14.0,99,97,99,22,0
15.0,112,80,112,24,0
16.0,124,63,124,26,1
17.0,138,43,138,28,3
18.0,142,36,142,30,3
19.0,137,30,137,29,4
20.0,134,26,134,27,7
21.0,133,19,133,25,9
22.0,113,19,113,22,12
23.0,99,17,99,17,18
24.0,80,17,80,13,22
25.0,63,17,63,11,24
26.0,47,16,47,9,27
27.0,28,15,28,5,31
28.0,21,15,21,3,33
29.0,15,15,15,3,33
30.0,11,15,11,2,34
31.0,4,15,4,2,34
32.0,4,15,4,2,34
33.0,3,14,3,1,35
34.0,3,14,3,1,35
35.0,3,14,3,1,35
36.0,2,14,2,0,36
37.0,1,14,1,0,36
38.0,1,14,1,0,36
39.0,1,14,1,0,36
40.0,1,14,1,0,36
41.0,1,14,1,0,36
42.0,1,14,1,0,36
43.0,0,14,0,0,36
44.0,0,14,0,0,36
45.0,0,14,0,0,36
46.0,0,14,0,0,36
47.0,0,14,0,0,36
48.0,0,14,0,0,36
49.0,0,14,0,0,36
50.0,0,14,0,0,36
51.0,0,14,0,0,36
52.0,0,14,0,0,36
53.0,0,14,0,0,36
54.0,0,14,0,0,36
55.0,0,14,0,0,36
56.0,0,14,0,0,36
57.0,0,14,0,0,36
58.0,0,14,0,0,36
59.0,0,14,0,0,36
60.0,0,14,0,0,36
61.0,0,14,0,0,36
62.0,0,14,0,0,36
63.0,0,14,0,0,36
64.0,0,14,0,0,36
65.0,0,14,0,0,36
66.0,0,14,0,0,36
67.0,0,14,0,0,36
68.0,0,14,0,0,36
69.0,0,14,0,0,36
70.0,0,14,0,0,36
71.0,0,14,0,0,36
72.0,0,14,0,0,36
73.0,0,14,0,0,36
74.0,0,14,0,0,36
75.0,0,14,0,0,36
76.0,0,14,0,0,36
77.0,0,14,0,0,36
78.0,0,14,0,0,36
79.0,0,14,0,0,36
80.0,0,14,0,0,36
81.0,0,14,0,0,36
82.0,0,14,0,0,36
83.0,0,14,0,0,36
84.0,0,14,0,0,36
85.0,0,14,0,0,36
86.0,0,14,0,0,36
87.0,0,14,0,0,36
88.0,0,14,0,0,36
89.0,0,14,0,0,36
90.0,0,14,0,0,36
91.0,0,14,0,0,36
92.0,0,14,0,0,36
93.0,0,14,0,0,36
94.0,0,14,0,0,36
95.0,0,14,0,0,36
96.0,0,14,0,0,36
97.0,0,14,0,0,36
98.0,0,14,0,0,36
99.0,0,14,0,0,36
100.0,0,14,0,0,36
