time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,198,2,1,0
2.0,6,194,6,3,0
3.0,7,193,7,3,0
4.0,15,185,15,5,0
5.0,22,178,22,5,0
6.0,37,163,37,7,0
7.0,52,148,52,11,0
8.0,73,127,73,19,0
9.0,96,104,96,27,0
10.0,121,78,121,37,1
11.0,134,64,134,41,1
12.0,144,50,144,42,3
13.0,155,38,155,45,3
14.0,156,29,156,47,5
15.0,155,23,155,48,5
16.0,144,19,144,47,7
17.0,132,16,132,43,11
18.0,111,16,111,35,19
19.0,91,13,91,27,27
20.0,66,12,66,17,38
21.0,52,12,52,13,42
22.0,38,12,38,10,45
23.0,27,11,27,7,48
24.0,18,11,18,3,52
25.0,12,11,12,2,53
26.0,8,11,8,1,54
27.0,5,11,5,1,54
28.0,5,11,5,1,54
29.0,2,11,2,1,54
30.0,1,11,1,0,55
31.0,1,11,1,0,55
32.0,1,11,1,0,55
33.0,0,11,0,0,55
34.0,0,11,0,0,55
35.0,0,11,0,0,55
36.0,0,11,0,0,55
37.0,0,11,0,0,55
38.0,0,11,0,0,55
39.0,0,11,0,0,55
40.0,0,11,0,0,55
41.0,0,11,0,0,55
42.0,0,11,0,0,55
43.0,0,11,0,0,55
44.0,0,11,0,0,55
45.0,0,11,0,0,55
46.0,0,11,0,0,55
47.0,0,11,0,0,55
48.0,0,11,0,0,55
49.0,0,11,0,0,55
50.0,0,11,0,0,55
51.0,0,11,0,0,55
52.0,0,11,0,0,55
53.0,0,11,0,0,55
54.0,0,11,0,0,55
55.0,0,11,0,0,55
56.0,0,11,0,0,55
57.0,0,11,0,0,55
58.0,0,11,0,0,55
59.0,0,11,0,0,55
60.0,0,11,0,0,55
61.0,0,11,0,0,55
62.0,0,11,0,0,55
63.0,0,11,0,0,55
64.0,0,11,0,0,55
65.0,0,11,0,0,55
66.0,0,11,0,0,55
67.0,0,11,0,0,55
68.0,0,11,0,0,55
69.0,0,11,0,0,55
70.0,0,11,0,0,55
71.0,0,11,0,0,55
72.0,0,11,0,0,55
73.0,0,11,0,0,55
74.0,0,11,0,0,55
75.0,0,11,0,0,55
76.0,0,11,0,0,55
77.0,0,11,0,0,55
78.0,0,11,0,0,55
79.0,0,11,0,0,55
80.0,0,11,0,0,55
81.0,0,11,0,0,55
82.0,0,11,0,0,55
83.0,0,11,0,0,55
84.0,0,11,0,0,55
85.0,0,11,0,0,55
86.0,0,11,0,0,55
87.0,0,11,0,0,55
88.0,0,11,0,0,55
89.0,0,11,0,0,55
90.0,0,11,0,0,55
91.0,0,11,0,0,55
92.0,0,11,0,0,55
93.0,0,11,0,0,55
94.0,0,11,0,0,55
95.0,0,11,0,0,55
96.0,0,11,0,0,55
97.0,0,11,0,0,55
98.0,0,11,0,0,55
99.0,0,11,0,0,55
100.0,0,11,0,0,55
