time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,234,1,0,0
2.0,35,200,35,10,0
3.0,112,123,112,24,0
4.0,153,82,153,33,0
5.0,177,58,177,39,0
6.0,195,40,195,43,0
7.0,206,29,206,45,0
8.0,217,18,217,47,0
9.0,223,12,223,50,0
10.0,227,7,227,51,0
11.0,229,5,229,51,0
12.0,195,5,195,41,10
13.0,119,4,119,27,24
14.0,78,4,78,18,33
15.0,54,4,54,12,39
16.0,36,4,36,8,43
17.0,25,4,25,6,45
18.0,14,4,14,4,47
19.0,8,4,8,1,50
20.0,3,4,3,0,51
21.0,1,4,1,0,51
22.0,1,4,1,0,51
23.0,0,4,0,0,51
24.0,0,4,0,0,51
25.0,0,4,0,0,51
26.0,0,4,0,0,51
27.0,0,4,0,0,51
28.0,0,4,0,0,51
29.0,0,4,0,0,51
30.0,0,4,0,0,51
31.0,0,4,0,0,51
32.0,0,4,0,0,51
33.0,0,4,0,0,51
34.0,0,4,0,0,51
35.0,0,4,0,0,51
36.0,0,4,0,0,51
37.0,0,4,0,0,51
38.0,0,4,0,0,51
39.0,0,4,0,0,51
40.0,0,4,0,0,51
41.0,0,4,0,0,51
42.0,0,4,0,0,51
43.0,0,4,0,0,51
44.0,0,4,0,0,51
45.0,0,4,0,0,51
46.0,0,4,0,0,51
47.0,0,4,0,0,51
48.0,0,4,0,0,51
49.0,0,4,0,0,51
50.0,0,4,0,0,51
51.0,0,4,0,0,51
52.0,0,4,0,0,51
53.0,0,4,0,0,51
54.0,0,4,0,0,51
55.0,0,4,0,0,51
56.0,0,4,0,0,51
57.0,0,4,0,0,51
58.0,0,4,0,0,51
59.0,0,4,0,0,51
60.0,0,4,0,0,51
61.0,0,4,0,0,51
62.0,0,4,0,0,51
63.0,0,4,0,0,51
64.0,0,4,0,0,51
65.0,0,4,0,0,51
66.0,0,4,0,0,51
67.0,0,4,0,0,51
68.0,0,4,0,0,51
69.0,0,4,0,0,51
70.0,0,4,0,0,51
71.0,0,4,0,0,51
72.0,0,4,0,0,51
73.0,0,4,0,0,51
74.0,0,4,0,0,51
75.0,0,4,0,0,51
76.0,0,4,0,0,51
77.0,0,4,0,0,51
78.0,0,4,0,0,51
79.0,0,4,0,0,51
80.0,0,4,0,0,51
81.0,0,4,0,0,51
82.0,0,4,0,0,51
83.0,0,4,0,0,51
84.0,0,4,0,0,51
85.0,0,4,0,0,51
86.0,0,4,0,0,51
87.0,0,4,0,0,51
88.0,0,4,0,0,51
89.0,0,4,0,0,51
90.0,0,4,0,0,51
91.0,0,4,0,0,51
92.0,0,4,0,0,51
93.0,0,4,0,0,51
94.0,0,4,0,0,51
95.0,0,4,0,0,51
96.0,0,4,0,0,51
97.0,0,4,0,0,51
98.0,0,4,0,0,51
99.0,0,4,0,0,51
100.0,0,4,0,0,51
