time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,12,223,12,3,0
2.0,111,124,111,30,0
3.0,156,79,156,39,0
4.0,177,58,177,45,0
5.0,192,43,192,49,0
6.0,201,34,201,51,0
7.0,209,26,209,54,0
8.0,214,21,214,56,0
9.0,221,14,221,59,0
10.0,222,12,222,58,1
11.0,215,8,215,57,3
12.0,117,7,117,30,30
13.0,72,7,72,21,39
14.0,51,7,51,15,45
15.0,36,7,36,11,49
16.0,27,7,27,9,51
17.0,19,7,19,6,54
18.0,14,7,14,4,56
19.0,7,7,7,1,59
20.0,5,7,5,1,59
21.0,1,7,1,0,60
22.0,0,7,0,0,60
23.0,0,7,0,0,60
24.0,0,7,0,0,60
25.0,0,7,0,0,60
26.0,0,7,0,0,60
27.0,0,7,0,0,60
28.0,0,7,0,0,60
29.0,0,7,0,0,60
30.0,0,7,0,0,60
31.0,0,7,0,0,60
32.0,0,7,0,0,60
33.0,0,7,0,0,60
34.0,0,7,0,0,60
35.0,0,7,0,0,60
36.0,0,7,0,0,60
37.0,0,7,0,0,60
38.0,0,7,0,0,60
39.0,0,7,0,0,60
40.0,0,7,0,0,60
41.0,0,7,0,0,60
42.0,0,7,0,0,60
43.0,0,7,0,0,60
44.0,0,7,0,0,60
45.0,0,7,0,0,60
46.0,0,7,0,0,60
47.0,0,7,0,0,60
48.0,0,7,0,0,60
49.0,0,7,0,0,60
50.0,0,7,0,0,60
51.0,0,7,0,0,60
52.0,0,7,0,0,60
53.0,0,7,0,0,60
54.0,0,7,0,0,60
55.0,0,7,0,0,60
56.0,0,7,0,0,60
57.0,0,7,0,0,60
58.0,0,7,0,0,60
59.0,0,7,0,0,60
60.0,0,7,0,0,60
61.0,0,7,0,0,60
62.0,0,7,0,0,60
63.0,0,7,0,0,60
64.0,0,7,0,0,60
65.0,0,7,0,0,60
66.0,0,7,0,0,60
67.0,0,7,0,0,60
68.0,0,7,0,0,60
69.0,0,7,0,0,60
70.0,0,7,0,0,60
71.0,0,7,0,0,60
72.0,0,7,0,0,60
73.0,0,7,0,0,60
74.0,0,7,0,0,60
75.0,0,7,0,0,60
76.0,0,7,0,0,60
77.0,0,7,0,0,60
78.0,0,7,0,0,60
79.0,0,7,0,0,60
80.0,0,7,0,0,60
81.0,0,7,0,0,60
82.0,0,7,0,0,60
83.0,0,7,0,0,60
84.0,0,7,0,0,60
85.0,0,7,0,0,60
86.0,0,7,0,0,60
87.0,0,7,0,0,60
88.0,0,7,0,0,60
89.0,0,7,0,0,60
90.0,0,7,0,0,60
91.0,0,7,0,0,60
92.0,0,7,0,0,60
93.0,0,7,0,0,60
94.0,0,7,0,0,60
95.0,0,7,0,0,60
96.0,0,7,0,0,60
97.0,0,7,0,0,60
98.0,0,7,0,0,60
99.0,0,7,0,0,60
100.0,0,7,0,0,60
