time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,98,2,0,0
2.0,3,97,3,1,0
3.0,3,97,3,1,0
4.0,5,95,5,3,0
5.0,9,91,9,4,0
6.0,14,86,14,5,0
7.0,27,73,27,9,0
8.0,39,61,39,9,0
9.0,45,55,45,12,0
10.0,52,47,52,15,0
11.0,57,41,57,15,0
12.0,66,31,66,15,1
13.0,71,26,71,17,1
14.0,73,22,73,16,3
15.0,71,20,71,15,4
16.0,69,17,69,15,5
17.0,61,12,61,13,9
18.0,51,10,51,13,9
19.0,46,9,46,11,12
20.0,39,8,39,8,15
21.0,33,8,33,8,15
22.0,24,7,24,7,16
23.0,19,7,19,5,18
24.0,15,7,15,4,19
25.0,13,7,13,4,19
26.0,10,7,10,3,20
27.0,6,6,6,1,22
28.0,4,6,4,1,22
29.0,3,6,3,0,23
30.0,2,6,2,0,23
31.0,2,6,2,0,23
32.0,1,6,1,0,23
33.0,1,6,1,0,23
34.0,1,6,1,0,23
35.0,1,6,1,0,23
36.0,1,6,1,0,23
37.0,0,6,0,0,23
38.0,0,6,0,0,23
39.0,0,6,0,0,23
40.0,0,6,0,0,23
41.0,0,6,0,0,23
42.0,0,6,0,0,23
43.0,0,6,0,0,23
44.0,0,6,0,0,23
45.0,0,6,0,0,23
46.0,0,6,0,0,23
47.0,0,6,0,0,23
48.0,0,6,0,0,23
49.0,0,6,0,0,23
50.0,0,6,0,0,23
51.0,0,6,0,0,23
52.0,0,6,0,0,23
53.0,0,6,0,0,23
54.0,0,6,0,0,23
55.0,0,6,0,0,23
56.0,0,6,0,0,23
57.0,0,6,0,0,23
58.0,0,6,0,0,23
59.0,0,6,0,0,23
60.0,0,6,0,0,23
61.0,0,6,0,0,23
62.0,0,6,0,0,23
63.0,0,6,0,0,23
64.0,0,6,0,0,23
65.0,0,6,0,0,23
66.0,0,6,0,0,23
67.0,0,6,0,0,23
68.0,0,6,0,0,23
69.0,0,6,0,0,23
70.0,0,6,0,0,23
71.0,0,6,0,0,23
72.0,0,6,0,0,23
73.0,0,6,0,0,23
74.0,0,6,0,0,23
75.0,0,6,0,0,23
76.0,0,6,0,0,23
77.0,0,6,0,0,23
78.0,0,6,0,0,23
79.0,0,6,0,0,23
80.0,0,6,0,0,23
81.0,0,6,0,0,23
82.0,0,6,0,0,23
83.0,0,6,0,0,23
84.0,0,6,0,0,23
85.0,0,6,0,0,23
86.0,0,6,0,0,23
87.0,0,6,0,0,23
88.0,0,6,0,0,23
89.0,0,6,0,0,23
90.0,0,6,0,0,23
91.0,0,6,0,0,23
92.0,0,6,0,0,23
93.0,0,6,0,0,23
94.0,0,6,0,0,23
95.0,0,6,0,0,23
96.0,0,6,0,0,23
97.0,0,6,0,0,23
98.0,0,6,0,0,23
99.0,0,6,0,0,23
100.0,0,6,0,0,23
