time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,98,2,0,0
2.0,2,98,2,0,0
3.0,3,97,3,0,0
4.0,3,97,3,0,0
5.0,5,95,5,0,0
6.0,7,93,7,0,0
7.0,10,90,10,0,0
8.0,14,86,14,2,0
9.0,15,85,15,2,0
10.0,22,77,22,3,0
11.0,33,65,33,6,0
12.0,40,58,40,8,0
13.0,47,50,47,9,0
14.0,58,39,58,11,0
15.0,64,31,64,15,0
16.0,71,22,71,16,0
17.0,73,17,73,18,0
18.0,73,13,73,18,2
19.0,74,11,74,19,2
20.0,69,8,69,20,3
21.0,57,8,57,17,6
22.0,51,7,51,15,8
23.0,45,5,45,15,9
24.0,34,5,34,13,11
25.0,26,5,26,9,15
26.0,17,5,17,8,16
27.0,12,5,12,6,18
28.0,9,4,9,4,20
29.0,7,4,7,3,21
30.0,4,4,4,1,23
31.0,4,4,4,1,23
32.0,3,4,3,1,23
33.0,1,4,1,0,24
34.0,2,3,2,1,24
35.0,2,3,2,1,24
36.0,2,3,2,1,24
37.0,2,3,2,1,24
38.0,1,3,1,1,24
39.0,1,3,1,1,24
40.0,1,3,1,1,24
41.0,1,3,1,1,24
42.0,1,3,1,1,24
43.0,1,3,1,1,24
44.0,0,3,0,0,25
45.0,0,3,0,0,25
46.0,0,3,0,0,25
47.0,0,3,0,0,25
48.0,0,3,0,0,25
49.0,0,3,0,0,25
50.0,0,3,0,0,25
51.0,0,3,0,0,25
52.0,0,3,0,0,25
53.0,0,3,0,0,25
54.0,0,3,0,0,25
55.0,0,3,0,0,25
56.0,0,3,0,0,25
57.0,0,3,0,0,25
58.0,0,3,0,0,25
59.0,0,3,0,0,25
60.0,0,3,0,0,25
61.0,0,3,0,0,25
62.0,0,3,0,0,25
63.0,0,3,0,0,25
64.0,0,3,0,0,25
65.0,0,3,0,0,25
66.0,0,3,0,0,25
67.0,0,3,0,0,25
68.0,0,3,0,0,25
69.0,0,3,0,0,25
70.0,0,3,0,0,25
71.0,0,3,0,0,25
72.0,0,3,0,0,25
73.0,0,3,0,0,25
74.0,0,3,0,0,25
75.0,0,3,0,0,25
76.0,0,3,0,0,25
77.0,0,3,0,0,25
78.0,0,3,0,0,25
79.0,0,3,0,0,25
80.0,0,3,0,0,25
81.0,0,3,0,0,25
82.0,0,3,0,0,25
83.0,0,3,0,0,25
84.0,0,3,0,0,25
85.0,0,3,0,0,25
86.0,0,3,0,0,25
87.0,0,3,0,0,25
88.0,0,3,0,0,25
89.0,0,3,0,0,25
90.0,0,3,0,0,25
91.0,0,3,0,0,25
92.0,0,3,0,0,25
93.0,0,3,0,0,25
94.0,0,3,0,0,25
95.0,0,3,0,0,25
96.0,0,3,0,0,25
97.0,0,3,0,0,25
98.0,0,3,0,0,25
99.0,0,3,0,0,25
100.0,0,3,0,0,25
