time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,198,2,0,0
2.0,3,197,3,0,0
3.0,14,186,14,2,0
4.0,18,182,18,4,0
5.0,23,177,23,5,0
6.0,37,163,37,9,0
7.0,51,149,51,12,0
8.0,73,127,73,13,0
9.0,97,103,97,18,0
10.0,114,85,114,22,0
11.0,125,73,125,23,0
12.0,137,60,137,25,0
13.0,140,46,140,25,2
14.0,144,38,144,25,4
15.0,143,34,143,24,5
16.0,139,24,139,23,9
17.0,130,19,130,21,12
18.0,111,16,111,21,13
19.0,88,15,88,16,18
20.0,72,13,72,12,22
21.0,60,13,60,11,23
22.0,47,13,47,9,25
23.0,35,11,35,7,27
24.0,27,11,27,5,29
25.0,23,11,23,5,29
26.0,13,11,13,2,32
27.0,8,11,8,1,33
28.0,5,11,5,0,34
29.0,4,11,4,0,34
30.0,2,11,2,0,34
31.0,2,11,2,0,34
32.0,2,11,2,0,34
33.0,0,11,0,0,34
34.0,0,11,0,0,34
35.0,0,11,0,0,34
36.0,0,11,0,0,34
37.0,0,11,0,0,34
38.0,0,11,0,0,34
39.0,0,11,0,0,34
40.0,0,11,0,0,34
41.0,0,11,0,0,34
42.0,0,11,0,0,34
43.0,0,11,0,0,34
44.0,0,11,0,0,34
45.0,0,11,0,0,34
46.0,0,11,0,0,34
47.0,0,11,0,0,34
48.0,0,11,0,0,34
49.0,0,11,0,0,34
50.0,0,11,0,0,34
51.0,0,11,0,0,34
52.0,0,11,0,0,34
53.0,0,11,0,0,34
54.0,0,11,0,0,34
55.0,0,11,0,0,34
56.0,0,11,0,0,34
57.0,0,11,0,0,34
58.0,0,11,0,0,34
59.0,0,11,0,0,34
60.0,0,11,0,0,34
61.0,0,11,0,0,34
62.0,0,11,0,0,34
63.0,0,11,0,0,34
64.0,0,11,0,0,34
65.0,0,11,0,0,34
66.0,0,11,0,0,34
67.0,0,11,0,0,34
68.0,0,11,0,0,34
69.0,0,11,0,0,34
70.0,0,11,0,0,34
71.0,0,11,0,0,34
72.0,0,11,0,0,34
73.0,0,11,0,0,34
74.0,0,11,0,0,34
75.0,0,11,0,0,34
76.0,0,11,0,0,34
77.0,0,11,0,0,34
78.0,0,11,0,0,34
79.0,0,11,0,0,34
80.0,0,11,0,0,34
81.0,0,11,0,0,34
82.0,0,11,0,0,34
83.0,0,11,0,0,34
84.0,0,11,0,0,34
85.0,0,11,0,0,34
86.0,0,11,0,0,34
87.0,0,11,0,0,34
88.0,0,11,0,0,34
89.0,0,11,0,0,34
90.0,0,11,0,0,34
91.0,0,11,0,0,34
92.0,0,11,0,0,34
93.0,0,11,0,0,34
94.0,0,11,0,0,34
95.0,0,11,0,0,34
96.0,0,11,0,0,34
97.0,0,11,0,0,34
98.0,0,11,0,0,34
99.0,0,11,0,0,34
100.0,0,11,0,0,34
