time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2.0,2,198,2,0,0
3.0,3,197,3,0,0
4.0,4,196,4,0,0
5.0,7,193,7,1,0
6.0,11,189,11,1,0
7.0,21,179,21,3,0
8.0,35,165,35,7,0
9.0,54,146,54,11,0
10.0,64,135,64,12,0
11.0,92,107,92,15,0
12.0,108,90,108,18,0
13.0,124,73,124,22,0
14.0,140,56,140,22,0
15.0,149,44,149,25,1
16.0,153,36,153,27,1
17.0,154,25,154,27,3
18.0,145,20,145,25,7
19.0,127,19,127,21,11
20.0,121,14,121,21,12
21.0,95,12,95,18,15
22.0,79,11,79,15,18
23.0,63,10,63,11,22
24.0,46,10,46,11,22
25.0,34,10,34,7,26
26.0,26,10,26,5,28
27.0,16,9,16,3,30
28.0,11,9,11,1,32
29.0,10,9,10,1,32
30.0,5,9,5,0,33
31.0,3,9,3,0,33
32.0,2,9,2,0,33
33.0,1,9,1,0,33
34.0,1,9,1,0,33
35.0,1,9,1,0,33
36.0,1,9,1,0,33
37.0,0,9,0,0,33
38.0,0,9,0,0,33
39.0,0,9,0,0,33
40.0,0,9,0,0,33
41.0,0,9,0,0,33
42.0,0,9,0,0,33
43.0,0,9,0,0,33
44.0,0,9,0,0,33
45.0,0,9,0,0,33
46.0,0,9,0,0,33
47.0,0,9,0,0,33
48.0,0,9,0,0,33
49.0,0,9,0,0,33
50.0,0,9,0,0,33
51.0,0,9,0,0,33
52.0,0,9,0,0,33
53.0,0,9,0,0,33
54.0,0,9,0,0,33
55.0,0,9,0,0,33
56.0,0,9,0,0,33
57.0,0,9,0,0,33
58.0,0,9,0,0,33
59.0,0,9,0,0,33
60.0,0,9,0,0,33
61.0,0,9,0,0,33
62.0,0,9,0,0,33
63.0,0,9,0,0,33
64.0,0,9,0,0,33
65.0,0,9,0,0,33
66.0,0,9,0,0,33
67.0,0,9,0,0,33
68.0,0,9,0,0,33
69.0,0,9,0,0,33
70.0,0,9,0,0,33
71.0,0,9,0,0,33
72.0,0,9,0,0,33
73.0,0,9,0,0,33
74.0,0,9,0,0,33
75.0,0,9,0,0,33
76.0,0,9,0,0,33
77.0,0,9,0,0,33
78.0,0,9,0,0,33
79.0,0,9,0,0,33
80.0,0,9,0,0,33
81.0,0,9,0,0,33
82.0,0,9,0,0,33
83.0,0,9,0,0,33
84.0,0,9,0,0,33
85.0,0,9,0,0,33
86.0,0,9,0,0,33
87.0,0,9,0,0,33
88.0,0,9,0,0,33
89.0,0,9,0,0,33
90.0,0,9,0,0,33
91.0,0,9,0,0,33
92.0,0,9,0,0,33
93.0,0,9,0,0,33
94.0,0,9,0,0,33
95.0,0,9,0,0,33
96.0,0,9,0,0,33
97.0,0,9,0,0,33
98.0,0,9,0,0,33
99.0,0,9,0,0,33
100.0,0,9,0,0,33
