time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,4,196,4,2,0
2.0,10,190,10,5,0
3.0,21,179,21,6,0
4.0,35,165,35,10,0
5.0,53,147,53,14,0
6.0,69,131,69,17,0
7.0,94,106,94,21,0
8.0,107,93,107,22,0
9.0,124,76,124,24,0
10.0,138,61,138,25,1
11.0,150,46,150,32,2
12.0,157,33,157,32,5
13.0,153,26,153,32,6
14.0,143,22,143,28,10
15.0,128,19,128,25,14
16.0,114,17,114,23,17
17.0,89,17,89,19,21
18.0,76,17,76,18,22
19.0,59,17,59,16,24
20.0,44,17,44,14,26
21.0,29,17,29,6,34
22.0,16,17,16,3,37
23.0,9,17,9,2,38
24.0,5,17,5,2,38
25.0,2,17,2,1,39
26.0,0,17,0,0,40
27.0,0,17,0,0,40
28.0,0,17,0,0,40
29.0,0,17,0,0,40
30.0,0,17,0,0,40
31.0,0,17,0,0,40
32.0,0,17,0,0,40
33.0,0,17,0,0,40
34.0,0,17,0,0,40
35.0,0,17,0,0,40
36.0,0,17,0,0,40
37.0,0,17,0,0,40
38.0,0,17,0,0,40
39.0,0,17,0,0,40
40.0,0,17,0,0,40
41.0,0,17,0,0,40
42.0,0,17,0,0,40
43.0,0,17,0,0,40
44.0,0,17,0,0,40
45.0,0,17,0,0,40
46.0,0,17,0,0,40
47.0,0,17,0,0,40
48.0,0,17,0,0,40
49.0,0,17,0,0,40
50.0,0,17,0,0,40
51.0,0,17,0,0,40
52.0,0,17,0,0,40
53.0,0,17,0,0,40
54.0,0,17,0,0,40
55.0,0,17,0,0,40
56.0,0,17,0,0,40
57.0,0,17,0,0,40
58.0,0,17,0,0,40
59.0,0,17,0,0,40
60.0,0,17,0,0,40
61.0,0,17,0,0,40
62.0,0,17,0,0,40
63.0,0,17,0,0,40
64.0,0,17,0,0,40
65.0,0,17,0,0,40
66.0,0,17,0,0,40
67.0,0,17,0,0,40
68.0,0,17,0,0,40
69.0,0,17,0,0,40
70.0,0,17,0,0,40
71.0,0,17,0,0,40
72.0,0,17,0,0,40
73.0,0,17,0,0,40
74.0,0,17,0,0,40
75.0,0,17,0,0,40
76.0,0,17,0,0,40
77.0,0,17,0,0,40
78.0,0,17,0,0,40
79.0,0,17,0,0,40
80.0,0,17,0,0,40
81.0,0,17,0,0,40
82.0,0,17,0,0,40
83.0,0,17,0,0,40
84.0,0,17,0,0,40
85.0,0,17,0,0,40
86.0,0,17,0,0,40
87.0,0,17,0,0,40
88.0,0,17,0,0,40
89.0,0,17,0,0,40
90.0,0,17,0,0,40
91.0,0,17,0,0,40
92.0,0,17,0,0,40
93.0,0,17,0,0,40
94.0,0,17,0,0,40
95.0,0,17,0,0,40
96.0,0,17,0,0,40
97.0,0,17,0,0,40
98.0,0,17,0,0,40
99.0,0,17,0,0,40
100.0,0,17,0,0,40
