time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,99,1,0,0
2.0,2,98,2,0,0
3.0,4,96,4,0,0
4.0,7,93,7,0,0
5.0,11,89,11,1,0
6.0,13,87,13,1,0
7.0,15,85,15,2,0
8.0,20,80,20,2,0
9.0,21,79,21,3,0
10.0,26,73,26,7,0
11.0,28,71,28,7,0
12.0,31,67,31,8,0
13.0,35,61,35,10,0
14.0,35,58,35,10,0
15.0,34,55,34,9,1
16.0,36,51,36,11,1
17.0,38,47,38,11,2
18.0,34,46,34,11,2
19.0,34,45,34,10,3
20.0,36,37,36,8,7
21.0,35,36,35,8,7
22.0,33,34,33,7,8
23.0,28,33,28,5,10
24.0,28,30,28,7,10
25.0,26,29,26,7,10
26.0,23,28,23,5,12
27.0,19,28,19,4,13
28.0,19,27,19,5,13
29.0,18,27,18,5,13
30.0,10,27,10,3,15
31.0,9,27,9,3,15
32.0,7,27,7,3,15
33.0,6,27,6,3,15
34.0,3,27,3,1,17
35.0,2,27,2,1,17
36.0,1,27,1,1,17
37.0,1,27,1,1,17
38.0,0,27,0,0,18
39.0,0,27,0,0,18
40.0,0,27,0,0,18
41.0,0,27,0,0,18
42.0,0,27,0,0,18
43.0,0,27,0,0,18
44.0,0,27,0,0,18
45.0,0,27,0,0,18
46.0,0,27,0,0,18
47.0,0,27,0,0,18
48.0,0,27,0,0,18
49.0,0,27,0,0,18
50.0,0,27,0,0,18
51.0,0,27,0,0,18
52.0,0,27,0,0,18
53.0,0,27,0,0,18
54.0,0,27,0,0,18
55.0,0,27,0,0,18
56.0,0,27,0,0,18
57.0,0,27,0,0,18
58.0,0,27,0,0,18
59.0,0,27,0,0,18
60.0,0,27,0,0,18
61.0,0,27,0,0,18
62.0,0,27,0,0,18
63.0,0,27,0,0,18
64.0,0,27,0,0,18
65.0,0,27,0,0,18
66.0,0,27,0,0,18
67.0,0,27,0,0,18
68.0,0,27,0,0,18
69.0,0,27,0,0,18
70.0,0,27,0,0,18
71.0,0,27,0,0,18
72.0,0,27,0,0,18
73.0,0,27,0,0,18
74.0,0,27,0,0,18
75.0,0,27,0,0,18
76.0,0,27,0,0,18
77.0,0,27,0,0,18
78.0,0,27,0,0,18
79.0,0,27,0,0,18
80.0,0,27,0,0,18
81.0,0,27,0,0,18
82.0,0,27,0,0,18
83.0,0,27,0,0,18
84.0,0,27,0,0,18
85.0,0,27,0,0,18
86.0,0,27,0,0,18
87.0,0,27,0,0,18
88.0,0,27,0,0,18
89.0,0,27,0,0,18
90.0,0,27,0,0,18
91.0,0,27,0,0,18
92.0,0,27,0,0,18
93.0,0,27,0,0,18
94.0,0,27,0,0,18
95.0,0,27,0,0,18
96.0,0,27,0,0,18
97.0,0,27,0,0,18
98.0,0,27,0,0,18
99.0,0,27,0,0,18
100.0,0,27,0,0,18
