time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,198,2,0,0
2.0,3,197,3,1,0
3.0,6,194,6,2,0
4.0,10,190,10,3,0
5.0,11,189,11,3,0
6.0,18,182,18,3,0
7.0,24,176,24,4,0
8.0,31,169,31,5,0
9.0,35,165,35,5,0
10.0,42,157,42,8,0
11.0,51,147,51,10,0
12.0,63,134,63,12,1
13.0,73,121,73,12,2
14.0,86,104,86,17,3
15.0,102,87,102,24,3
16.0,110,72,110,26,3
17.0,115,61,115,28,4
18.0,117,52,117,31,5
19.0,119,46,119,32,5
20.0,117,40,117,29,8
21.0,115,32,115,28,10
22.0,109,25,109,25,13
23.0,100,21,100,24,14
24.0,85,19,85,18,20
25.0,71,16,71,12,27
26.0,57,15,57,11,29
27.0,46,15,46,8,32
28.0,38,14,38,4,36
29.0,33,13,33,3,37
30.0,27,13,27,3,37
31.0,19,13,19,2,38
32.0,12,13,12,2,38
33.0,8,13,8,2,38
34.0,6,13,6,2,38
35.0,3,13,3,1,39
36.0,2,13,2,0,40
37.0,2,13,2,0,40
38.0,1,13,1,0,40
39.0,0,13,0,0,40
40.0,0,13,0,0,40
41.0,0,13,0,0,40
42.0,0,13,0,0,40
43.0,0,13,0,0,40
44.0,0,13,0,0,40
45.0,0,13,0,0,40
46.0,0,13,0,0,40
47.0,0,13,0,0,40
48.0,0,13,0,0,40
49.0,0,13,0,0,40
50.0,0,13,0,0,40
51.0,0,13,0,0,40
52.0,0,13,0,0,40
53.0,0,13,0,0,40
54.0,0,13,0,0,40
55.0,0,13,0,0,40
56.0,0,13,0,0,40
57.0,0,13,0,0,40
58.0,0,13,0,0,40
59.0,0,13,0,0,40
60.0,0,13,0,0,40
61.0,0,13,0,0,40
62.0,0,13,0,0,40
63.0,0,13,0,0,40
64.0,0,13,0,0,40
65.0,0,13,0,0,40
66.0,0,13,0,0,40
67.0,0,13,0,0,40
68.0,0,13,0,0,40
69.0,0,13,0,0,40
70.0,0,13,0,0,40
71.0,0,13,0,0,40
72.0,0,13,0,0,40
73.0,0,13,0,0,40
74.0,0,13,0,0,40
75.0,0,13,0,0,40
76.0,0,13,0,0,40
77.0,0,13,0,0,40
78.0,0,13,0,0,40
79.0,0,13,0,0,40
80.0,0,13,0,0,40
81.0,0,13,0,0,40
82.0,0,13,0,0,40
83.0,0,13,0,0,40
84.0,0,13,0,0,40
85.0,0,13,0,0,40
86.0,0,13,0,0,40
87.0,0,13,0,0,40
88.0,0,13,0,0,40
89.0,0,13,0,0,40
90.0,0,13,0,0,40
91.0,0,13,0,0,40
92.0,0,13,0,0,40
93.0,0,13,0,0,40
94.0,0,13,0,0,40
95.0,0,13,0,0,40
96.0,0,13,0,0,40
97.0,0,13,0,0,40
98.0,0,13,0,0,40
99.0,0,13,0,0,40
100.0,0,13,0,0,40
