time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2,1,199,1,0,0
3,1,199,1,0,0
4.0,2,198,2,1,0
5.0,2,198,2,1,0
6.0,2,198,2,1,0
7.0,2,198,2,1,0
8.0,2,198,2,1,0
9.0,2,198,2,1,0
10.0,3,196,3,2,0
11.0,4,195,4,2,0
12.0,4,195,4,2,0
13.0,5,194,5,2,0
14.0,7,191,7,2,1
15.0,8,190,8,2,1
16.0,13,185,13,3,1
17.0,15,183,15,4,1
18.0,17,181,17,4,1
19.0,22,176,22,5,1
20.0,22,174,22,4,2
21.0,24,171,24,4,2
22.0,33,162,33,4,2
23.0,42,152,42,6,2
24.0,46,145,46,6,3
25.0,59,131,59,10,3
26.0,67,118,67,13,4
27.0,81,102,81,13,5
28.0,90,91,90,16,5
29.0,99,77,99,17,6
30.0,117,57,117,23,6
31.0,131,40,131,25,6
32.0,125,37,125,25,6
33.0,122,30,122,26,8
34.0,122,23,122,26,9
35.0,112,19,112,22,13
36.0,100,18,100,18,17
37.0,86,16,86,18,18
38.0,77,14,77,15,21
39.0,64,13,64,13,23
40.0,47,10,47,7,29
41.0,31,9,31,5,31
42.0,28,9,28,5,31
43.0,21,9,21,2,34
44.0,14,9,14,1,35
45.0,10,9,10,1,35
46.0,9,9,9,1,35
47.0,7,9,7,0,36
48.0,5,9,5,0,36
49.0,4,9,4,0,36
50.0,1,9,1,0,36
51.0,0,9,0,0,36
52.0,0,9,0,0,36
53.0,0,9,0,0,36
54.0,0,9,0,0,36
55.0,0,9,0,0,36
56.0,0,9,0,0,36
57.0,0,9,0,0,36
58.0,0,9,0,0,36
59.0,0,9,0,0,36
60.0,0,9,0,0,36
61.0,0,9,0,0,36
62.0,0,9,0,0,36
63.0,0,9,0,0,36
64.0,0,9,0,0,36
65.0,0,9,0,0,36
66.0,0,9,0,0,36
67.0,0,9,0,0,36
68.0,0,9,0,0,36
69.0,0,9,0,0,36
70.0,0,9,0,0,36
71.0,0,9,0,0,36
72.0,0,9,0,0,36
73.0,0,9,0,0,36
74.0,0,9,0,0,36
75.0,0,9,0,0,36
76.0,0,9,0,0,36
77.0,0,9,0,0,36
78.0,0,9,0,0,36
79.0,0,9,0,0,36
80.0,0,9,0,0,36
81.0,0,9,0,0,36
82.0,0,9,0,0,36
83.0,0,9,0,0,36
84.0,0,9,0,0,36
85.0,0,9,0,0,36
86.0,0,9,0,0,36
87.0,0,9,0,0,36
88.0,0,9,0,0,36
89.0,0,9,0,0,36
90.0,0,9,0,0,36
91.0,0,9,0,0,36
92.0,0,9,0,0,36
93.0,0,9,0,0,36
94.0,0,9,0,0,36
95.0,0,9,0,0,36
96.0,0,9,0,0,36
97.0,0,9,0,0,36
98.0,0,9,0,0,36
99.0,0,9,0,0,36
100.0,0,9,0,0,36
