time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2,1,199,1,0,0
3,1,199,1,0,0
4.0,3,197,3,0,0
5.0,4,196,4,0,0
6.0,7,193,7,2,0
7.0,11,189,11,4,0
8.0,17,183,17,5,0
9.0,24,176,24,6,0
10.0,41,158,41,10,0
11.0,62,137,62,15,0
12.0,74,125,74,18,0
13.0,96,103,96,22,0
14.0,115,82,115,29,0
15.0,128,68,128,33,0
16.0,138,55,138,33,2
17.0,145,44,145,34,4
18.0,152,31,152,34,5
19.0,150,26,150,35,6
20.0,140,18,140,34,10
21.0,121,16,121,29,15
22.0,112,13,112,26,18
23.0,92,11,92,22,22
24.0,72,10,72,16,29
25.0,59,9,59,12,33
26.0,47,8,47,11,35
27.0,38,6,38,8,38
28.0,25,6,25,7,39
29.0,21,5,21,5,41
30.0,13,5,13,2,44
31.0,11,5,11,2,44
32.0,8,5,8,2,44
33.0,6,5,6,2,44
34.0,5,5,5,1,45
35.0,4,5,4,1,45
36.0,3,5,3,0,46
37.0,1,5,1,0,46
38.0,1,5,1,0,46
39.0,0,5,0,0,46
40.0,0,5,0,0,46
41.0,0,5,0,0,46
42.0,0,5,0,0,46
43.0,0,5,0,0,46
44.0,0,5,0,0,46
45.0,0,5,0,0,46
46.0,0,5,0,0,46
47.0,0,5,0,0,46
48.0,0,5,0,0,46
49.0,0,5,0,0,46
50.0,0,5,0,0,46
51.0,0,5,0,0,46
52.0,0,5,0,0,46
53.0,0,5,0,0,46
54.0,0,5,0,0,46
55.0,0,5,0,0,46
56.0,0,5,0,0,46
57.0,0,5,0,0,46
58.0,0,5,0,0,46
59.0,0,5,0,0,46
60.0,0,5,0,0,46
61.0,0,5,0,0,46
62.0,0,5,0,0,46
63.0,0,5,0,0,46
64.0,0,5,0,0,46
65.0,0,5,0,0,46
66.0,0,5,0,0,46
67.0,0,5,0,0,46
68.0,0,5,0,0,46
69.0,0,5,0,0,46
70.0,0,5,0,0,46
71.0,0,5,0,0,46
72.0,0,5,0,0,46
73.0,0,5,0,0,46
74.0,0,5,0,0,46
75.0,0,5,0,0,46
76.0,0,5,0,0,46
77.0,0,5,0,0,46
78.0,0,5,0,0,46
79.0,0,5,0,0,46
80.0,0,5,0,0,46
81.0,0,5,0,0,46
82.0,0,5,0,0,46
83.0,0,5,0,0,46
84.0,0,5,0,0,46
85.0,0,5,0,0,46
86.0,0,5,0,0,46
87.0,0,5,0,0,46
88.0,0,5,0,0,46
89.0,0,5,0,0,46
90.0,0,5,0,0,46
91.0,0,5,0,0,46
92.0,0,5,0,0,46
93.0,0,5,0,0,46
94.0,0,5,0,0,46
95.0,0,5,0,0,46
96.0,0,5,0,0,46
97.0,0,5,0,0,46
98.0,0,5,0,0,46
99.0,0,5,0,0,46
100.0,0,5,0,0,46
