time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,17,9983,17,2,0
2.0,38,9962,38,5,0
3.0,629,9371,629,120,0
4.0,1899,8101,1899,391,0
5.0,3721,6279,3721,800,0
6.0,5698,4302,5698,1217,0
7.0,7239,2761,7239,1544,0
8.0,8399,1601,8399,1783,0
9.0,9130,870,9130,1941,0
10.0,9565,434,9565,2020,0
11.0,9780,205,9780,2062,0
12.0,9868,99,9868,2087,0
13.0,9447,44,9447,2102,0
14.0,8478,14,8478,2108,0
15.0,7072,5,7072,2108,2
16.0,5514,0,5514,2106,5
17.0,4185,0,4185,1991,120
18.0,2993,0,2993,1720,391
19.0,2011,0,2011,1311,800
20.0,1237,0,1237,894,1217
21.0,723,0,723,567,1544
22.0,403,0,403,328,1783
23.0,205,0,205,170,1941
24.0,102,0,102,91,2020
25.0,53,0,53,49,2062
26.0,24,0,24,24,2087
27.0,9,0,9,9,2102
28.0,3,0,3,3,2108
29.0,1,0,1,1,2110
30.0,0,0,0,0,2111
31.0,0,0,0,0,2111
32.0,0,0,0,0,2111
33.0,0,0,0,0,2111
34.0,0,0,0,0,2111
35.0,0,0,0,0,2111
36.0,0,0,0,0,2111
37.0,0,0,0,0,2111
38.0,0,0,0,0,2111
39.0,0,0,0,0,2111
40.0,0,0,0,0,2111
41.0,0,0,0,0,2111
42.0,0,0,0,0,2111
43.0,0,0,0,0,2111
44.0,0,0,0,0,2111
45.0,0,0,0,0,2111
46.0,0,0,0,0,2111
47.0,0,0,0,0,2111
48.0,0,0,0,0,2111
49.0,0,0,0,0,2111
50.0,0,0,0,0,2111
51.0,0,0,0,0,2111
52.0,0,0,0,0,2111
53.0,0,0,0,0,2111
54.0,0,0,0,0,2111
55.0,0,0,0,0,2111
56.0,0,0,0,0,2111
57.0,0,0,0,0,2111
58.0,0,0,0,0,2111
59.0,0,0,0,0,2111
60.0,0,0,0,0,2111
61.0,0,0,0,0,2111
62.0,0,0,0,0,2111
63.0,0,0,0,0,2111
64.0,0,0,0,0,2111
65.0,0,0,0,0,2111
66.0,0,0,0,0,2111
67.0,0,0,0,0,2111
68.0,0,0,0,0,2111
69.0,0,0,0,0,2111
70.0,0,0,0,0,2111
71.0,0,0,0,0,2111
72.0,0,0,0,0,2111
73.0,0,0,0,0,2111
74.0,0,0,0,0,2111
75.0,0,0,0,0,2111
76.0,0,0,0,0,2111
77.0,0,0,0,0,2111
78.0,0,0,0,0,2111
79.0,0,0,0,0,2111
80.0,0,0,0,0,2111
81.0,0,0,0,0,2111
82.0,0,0,0,0,2111
83.0,0,0,0,0,2111
84.0,0,0,0,0,2111
85.0,0,0,0,0,2111
86.0,0,0,0,0,2111
87.0,0,0,0,0,2111
88.0,0,0,0,0,2111
89.0,0,0,0,0,2111
90.0,0,0,0,0,2111
91.0,0,0,0,0,2111
92.0,0,0,0,0,2111
93.0,0,0,0,0,2111
94.0,0,0,0,0,2111
95.0,0,0,0,0,2111
96.0,0,0,0,0,2111
97.0,0,0,0,0,2111
98.0,0,0,0,0,2111
99.0,0,0,0,0,2111
100.0,0,0,0,0,2111
