time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,1,0
2.0,2,198,2,1,0
3.0,5,195,5,1,0
4.0,5,195,5,1,0
5.0,7,193,7,1,0
6.0,10,190,10,1,0
7.0,18,182,18,4,0
8.0,25,175,25,4,0
9.0,35,165,35,5,0
10.0,45,154,45,5,1
11.0,55,144,55,8,1
12.0,63,135,63,11,1
13.0,72,123,72,13,1
14.0,85,110,85,16,1
15.0,90,103,90,17,1
16.0,98,92,98,19,1
17.0,101,81,101,20,4
18.0,105,70,105,23,4
19.0,103,62,103,25,5
20.0,101,53,101,27,6
21.0,96,48,96,24,9
22.0,92,43,92,21,12
23.0,85,38,85,20,14
24.0,73,37,73,18,17
25.0,69,34,69,17,18
26.0,62,30,62,17,20
27.0,53,28,53,14,24
28.0,42,28,42,11,27
29.0,34,28,34,8,30
30.0,25,28,25,5,33
31.0,20,28,20,5,33
32.0,16,27,16,5,33
33.0,11,27,11,4,34
34.0,10,27,10,3,35
35.0,7,27,7,3,35
36.0,3,27,3,1,37
37.0,1,27,1,0,38
38.0,1,27,1,0,38
39.0,1,27,1,0,38
40.0,1,27,1,0,38
41.0,1,27,1,0,38
42.0,0,27,0,0,38
43.0,0,27,0,0,38
44.0,0,27,0,0,38
45.0,0,27,0,0,38
46.0,0,27,0,0,38
47.0,0,27,0,0,38
48.0,0,27,0,0,38
49.0,0,27,0,0,38
50.0,0,27,0,0,38
51.0,0,27,0,0,38
52.0,0,27,0,0,38
53.0,0,27,0,0,38
54.0,0,27,0,0,38
55.0,0,27,0,0,38
56.0,0,27,0,0,38
57.0,0,27,0,0,38
58.0,0,27,0,0,38
59.0,0,27,0,0,38
60.0,0,27,0,0,38
61.0,0,27,0,0,38
62.0,0,27,0,0,38
63.0,0,27,0,0,38
64.0,0,27,0,0,38
65.0,0,27,0,0,38
66.0,0,27,0,0,38
67.0,0,27,0,0,38
68.0,0,27,0,0,38
69.0,0,27,0,0,38
70.0,0,27,0,0,38
71.0,0,27,0,0,38
72.0,0,27,0,0,38
73.0,0,27,0,0,38
74.0,0,27,0,0,38
75.0,0,27,0,0,38
76.0,0,27,0,0,38
77.0,0,27,0,0,38
78.0,0,27,0,0,38
79.0,0,27,0,0,38
80.0,0,27,0,0,38
81.0,0,27,0,0,38
82.0,0,27,0,0,38
83.0,0,27,0,0,38
84.0,0,27,0,0,38
85.0,0,27,0,0,38
86.0,0,27,0,0,38
87.0,0,27,0,0,38
88.0,0,27,0,0,38
89.0,0,27,0,0,38
90.0,0,27,0,0,38
91.0,0,27,0,0,38
92.0,0,27,0,0,38
93.0,0,27,0,0,38
94.0,0,27,0,0,38
95.0,0,27,0,0,38
96.0,0,27,0,0,38
97.0,0,27,0,0,38
98.0,0,27,0,0,38
99.0,0,27,0,0,38
100.0,0,27,0,0,38
