time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2,1,199,1,0,0
3,1,199,1,0,0
4,1,199,1,0,0
5,1,199,1,0,0
6.0,2,198,2,0,0
7.0,3,197,3,0,0
8.0,4,196,4,1,0
9.0,4,196,4,1,0
10.0,4,195,4,1,0
11.0,4,195,4,1,0
12.0,4,195,4,1,0
13.0,5,194,5,1,0
14.0,8,191,8,3,0
15.0,12,187,12,5,0
16.0,16,182,16,7,0
17.0,27,170,27,8,0
18.0,30,166,30,7,1
19.0,40,156,40,10,1
20.0,49,146,49,12,1
21.0,66,129,66,17,1
22.0,81,114,81,19,1
23.0,100,94,100,24,1
24.0,111,80,111,24,3
25.0,119,68,119,25,5
26.0,131,51,131,27,7
27.0,132,38,132,29,8
28.0,139,27,139,33,8
29.0,135,21,135,32,11
30.0,130,16,130,31,13
31.0,116,13,116,26,18
32.0,106,8,106,26,20
33.0,87,7,87,22,25
34.0,73,7,73,20,27
35.0,64,4,64,17,30
36.0,47,4,47,13,34
37.0,34,4,34,10,37
38.0,23,4,23,6,41
39.0,17,4,17,4,43
40.0,12,4,12,3,44
41.0,9,4,9,3,44
42.0,4,4,4,1,46
43.0,3,4,3,0,47
44.0,3,4,3,0,47
45.0,0,4,0,0,47
46.0,0,4,0,0,47
47.0,0,4,0,0,47
48.0,0,4,0,0,47
49.0,0,4,0,0,47
50.0,0,4,0,0,47
51.0,0,4,0,0,47
52.0,0,4,0,0,47
53.0,0,4,0,0,47
54.0,0,4,0,0,47
55.0,0,4,0,0,47
56.0,0,4,0,0,47
57.0,0,4,0,0,47
58.0,0,4,0,0,47
59.0,0,4,0,0,47
60.0,0,4,0,0,47
61.0,0,4,0,0,47
62.0,0,4,0,0,47
63.0,0,4,0,0,47
64.0,0,4,0,0,47
65.0,0,4,0,0,47
66.0,0,4,0,0,47
67.0,0,4,0,0,47
68.0,0,4,0,0,47
69.0,0,4,0,0,47
70.0,0,4,0,0,47
71.0,0,4,0,0,47
72.0,0,4,0,0,47
73.0,0,4,0,0,47
74.0,0,4,0,0,47
75.0,0,4,0,0,47
76.0,0,4,0,0,47
77.0,0,4,0,0,47
78.0,0,4,0,0,47
79.0,0,4,0,0,47
80.0,0,4,0,0,47
81.0,0,4,0,0,47
82.0,0,4,0,0,47
83.0,0,4,0,0,47
84.0,0,4,0,0,47
85.0,0,4,0,0,47
86.0,0,4,0,0,47
87.0,0,4,0,0,47
88.0,0,4,0,0,47
89.0,0,4,0,0,47
90.0,0,4,0,0,47
91.0,0,4,0,0,47
92.0,0,4,0,0,47
93.0,0,4,0,0,47
94.0,0,4,0,0,47
95.0,0,4,0,0,47
96.0,0,4,0,0,47
97.0,0,4,0,0,47
98.0,0,4,0,0,47
99.0,0,4,0,0,47
100.0,0,4,0,0,47
