time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,198,2,2,0
2.0,2,198,2,2,0
3.0,3,197,3,2,0
4.0,3,197,3,2,0
5.0,5,195,5,3,0
6.0,7,193,7,3,0
7.0,9,191,9,3,0
8.0,9,191,9,3,0
9.0,15,185,15,3,0
10.0,17,182,17,2,1
11.0,19,179,19,1,2
12.0,22,176,22,1,2
13.0,27,170,27,2,2
14.0,43,154,43,8,2
15.0,50,145,50,9,3
16.0,58,135,58,13,3
17.0,77,114,77,15,3
18.0,99,92,99,17,3
19.0,106,79,106,20,3
20.0,113,69,113,22,3
21.0,123,56,123,25,3
22.0,127,49,127,28,3
23.0,130,40,130,27,4
24.0,121,33,121,23,10
25.0,120,25,120,21,12
26.0,117,18,117,18,16
27.0,100,14,100,17,18
28.0,81,11,81,16,20
29.0,69,10,69,14,23
30.0,60,9,60,12,25
31.0,48,8,48,9,28
32.0,41,8,41,6,31
33.0,33,7,33,6,31
34.0,26,7,26,4,33
35.0,18,7,18,4,33
36.0,11,7,11,3,34
37.0,7,7,7,2,35
38.0,4,7,4,1,36
39.0,3,7,3,0,37
40.0,2,7,2,0,37
41.0,1,7,1,0,37
42.0,1,7,1,0,37
43.0,0,7,0,0,37
44.0,0,7,0,0,37
45.0,0,7,0,0,37
46.0,0,7,0,0,37
47.0,0,7,0,0,37
48.0,0,7,0,0,37
49.0,0,7,0,0,37
50.0,0,7,0,0,37
51.0,0,7,0,0,37
52.0,0,7,0,0,37
53.0,0,7,0,0,37
54.0,0,7,0,0,37
55.0,0,7,0,0,37
56.0,0,7,0,0,37
57.0,0,7,0,0,37
58.0,0,7,0,0,37
59.0,0,7,0,0,37
60.0,0,7,0,0,37
61.0,0,7,0,0,37
62.0,0,7,0,0,37
63.0,0,7,0,0,37
64.0,0,7,0,0,37
65.0,0,7,0,0,37
66.0,0,7,0,0,37
67.0,0,7,0,0,37
68.0,0,7,0,0,37
69.0,0,7,0,0,37
70.0,0,7,0,0,37
71.0,0,7,0,0,37
72.0,0,7,0,0,37
73.0,0,7,0,0,37
74.0,0,7,0,0,37
75.0,0,7,0,0,37
76.0,0,7,0,0,37
77.0,0,7,0,0,37
78.0,0,7,0,0,37
79.0,0,7,0,0,37
80.0,0,7,0,0,37
81.0,0,7,0,0,37
82.0,0,7,0,0,37
83.0,0,7,0,0,37
84.0,0,7,0,0,37
85.0,0,7,0,0,37
86.0,0,7,0,0,37
87.0,0,7,0,0,37
88.0,0,7,0,0,37
89.0,0,7,0,0,37
90.0,0,7,0,0,37
91.0,0,7,0,0,37
92.0,0,7,0,0,37
93.0,0,7,0,0,37
94.0,0,7,0,0,37
95.0,0,7,0,0,37
96.0,0,7,0,0,37
97.0,0,7,0,0,37
98.0,0,7,0,0,37
99.0,0,7,0,0,37
100.0,0,7,0,0,37
