time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2.0,2,198,2,0,0
3.0,3,197,3,0,0
4.0,3,197,3,0,0
5.0,5,195,5,0,0
6.0,7,193,7,1,0
7.0,8,192,8,1,0
8.0,10,190,10,1,0
9.0,13,187,13,1,0
10.0,16,183,16,1,0
11.0,20,179,20,2,0
12.0,26,172,26,2,0
13.0,31,166,31,4,0
14.0,39,158,39,7,0
15.0,50,145,50,10,0
16.0,60,133,60,10,1
17.0,76,116,76,13,1
18.0,86,104,86,16,1
19.0,108,79,108,17,1
20.0,122,61,122,24,1
21.0,128,51,128,27,2
22.0,131,41,131,30,2
23.0,140,26,140,31,4
24.0,142,16,142,31,7
25.0,132,13,132,28,10
26.0,122,11,122,27,11
27.0,107,9,107,25,14
28.0,97,7,97,23,17
29.0,73,6,73,23,18
30.0,55,6,55,16,25
31.0,45,6,45,12,29
32.0,36,5,36,10,32
33.0,21,5,21,7,35
34.0,11,5,11,4,38
35.0,9,4,9,5,38
36.0,7,4,7,5,38
37.0,5,4,5,4,39
38.0,3,4,3,3,40
39.0,2,4,2,2,41
40.0,2,4,2,2,41
41.0,2,4,2,2,41
42.0,1,4,1,1,42
43.0,1,4,1,1,42
44.0,1,4,1,1,42
45.0,0,4,0,0,43
46.0,0,4,0,0,43
47.0,0,4,0,0,43
48.0,0,4,0,0,43
49.0,0,4,0,0,43
50.0,0,4,0,0,43
51.0,0,4,0,0,43
52.0,0,4,0,0,43
53.0,0,4,0,0,43
54.0,0,4,0,0,43
55.0,0,4,0,0,43
56.0,0,4,0,0,43
57.0,0,4,0,0,43
58.0,0,4,0,0,43
59.0,0,4,0,0,43
60.0,0,4,0,0,43
61.0,0,4,0,0,43
62.0,0,4,0,0,43
63.0,0,4,0,0,43
64.0,0,4,0,0,43
65.0,0,4,0,0,43
66.0,0,4,0,0,43
67.0,0,4,0,0,43
68.0,0,4,0,0,43
69.0,0,4,0,0,43
70.0,0,4,0,0,43
71.0,0,4,0,0,43
72.0,0,4,0,0,43
73.0,0,4,0,0,43
74.0,0,4,0,0,43
75.0,0,4,0,0,43
76.0,0,4,0,0,43
77.0,0,4,0,0,43
78.0,0,4,0,0,43
79.0,0,4,0,0,43
80.0,0,4,0,0,43
81.0,0,4,0,0,43
82.0,0,4,0,0,43
83.0,0,4,0,0,43
84.0,0,4,0,0,43
85.0,0,4,0,0,43
86.0,0,4,0,0,43
87.0,0,4,0,0,43
88.0,0,4,0,0,43
89.0,0,4,0,0,43
90.0,0,4,0,0,43
91.0,0,4,0,0,43
92.0,0,4,0,0,43
93.0,0,4,0,0,43
94.0,0,4,0,0,43
95.0,0,4,0,0,43
96.0,0,4,0,0,43
97.0,0,4,0,0,43
98.0,0,4,0,0,43
99.0,0,4,0,0,43
100.0,0,4,0,0,43
