time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,1,0
2,1,199,1,1,0
3.0,3,197,3,2,0
4.0,3,197,3,2,0
5.0,3,197,3,2,0
6.0,5,195,5,2,0
7.0,5,195,5,2,0
8.0,6,194,6,2,0
9.0,7,193,7,2,0
10.0,6,193,6,1,1
11.0,6,193,6,1,1
12.0,7,192,7,1,1
13.0,11,186,11,1,2
14.0,14,183,14,2,2
15.0,25,172,25,5,2
16.0,36,159,36,10,2
17.0,50,145,50,12,2
18.0,60,134,60,14,2
19.0,71,122,71,18,2
20.0,85,108,85,20,2
21.0,105,88,105,22,2
22.0,127,65,127,26,2
23.0,130,56,130,25,3
24.0,140,43,140,26,4
25.0,138,34,138,23,7
26.0,134,25,134,18,12
27.0,123,22,123,17,14
28.0,115,19,115,15,16
29.0,105,17,105,12,20
30.0,95,13,95,10,22
31.0,76,12,76,8,24
32.0,53,12,53,4,28
33.0,44,12,44,4,28
34.0,33,10,33,3,30
35.0,24,10,24,3,30
36.0,15,10,15,3,30
37.0,12,10,12,2,31
38.0,9,10,9,2,31
39.0,7,10,7,1,32
40.0,3,10,3,1,32
41.0,2,10,2,1,32
42.0,4,8,4,3,32
43.0,4,8,4,3,32
44.0,2,8,2,2,33
45.0,2,8,2,2,33
46.0,2,8,2,2,33
47.0,2,8,2,2,33
48.0,2,8,2,2,33
49.0,2,8,2,2,33
50.0,2,8,2,2,33
51.0,2,8,2,2,33
52.0,0,8,0,0,35
53.0,0,8,0,0,35
54.0,0,8,0,0,35
55.0,0,8,0,0,35
56.0,0,8,0,0,35
57.0,0,8,0,0,35
58.0,0,8,0,0,35
59.0,0,8,0,0,35
60.0,0,8,0,0,35
61.0,0,8,0,0,35
62.0,0,8,0,0,35
63.0,0,8,0,0,35
64.0,0,8,0,0,35
65.0,0,8,0,0,35
66.0,0,8,0,0,35
67.0,0,8,0,0,35
68.0,0,8,0,0,35
69.0,0,8,0,0,35
70.0,0,8,0,0,35
71.0,0,8,0,0,35
72.0,0,8,0,0,35
73.0,0,8,0,0,35
74.0,0,8,0,0,35
75.0,0,8,0,0,35
76.0,0,8,0,0,35
77.0,0,8,0,0,35
78.0,0,8,0,0,35
79.0,0,8,0,0,35
80.0,0,8,0,0,35
81.0,0,8,0,0,35
82.0,0,8,0,0,35
83.0,0,8,0,0,35
84.0,0,8,0,0,35
85.0,0,8,0,0,35
86.0,0,8,0,0,35
87.0,0,8,0,0,35
88.0,0,8,0,0,35
89.0,0,8,0,0,35
90.0,0,8,0,0,35
91.0,0,8,0,0,35
92.0,0,8,0,0,35
93.0,0,8,0,0,35
94.0,0,8,0,0,35
95.0,0,8,0,0,35
96.0,0,8,0,0,35
97.0,0,8,0,0,35
98.0,0,8,0,0,35
99.0,0,8,0,0,35
100.0,0,8,0,0,35
